text,label,importance,correlations
"Prosus' OLX to buy French classified platform La Centrale in $1.3 billion deal. Online marketplace OLX will buy French motors classified platform La Centrale for 1.1 billion euros ($1.3 billion), its owner Prosus said on Friday.",positive,importante,FR:FINANCIAL_SERVICES;IN:IT_SERVICES
Italy's antitrust fines Eni and other oil firms for unfair competition. Italy's antitrust regulator said on Friday it had fined Italian energy major Eni and five other oil companies operating in the country for practices restricting fair competition in the sale of fuel for trucks.,negative,critique,CA:WHEAT;LU:FINANCIAL_SERVICES
"Norwegian Air to buy an additional 30 Boeing 737 aircraft. Norwegian Air Shuttle said on Friday it had exercised an option to buy an additional 30 Boeing 737 MAX 8, bringing its total firm order to 80 aircraft.",positive,critique,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"OPEC+ is poised to slip further below oil output target. OPEC+ has delivered about three quarters of the extra oil output it targeted since the group started production hikes in April, and the level may fall closer to half later in the year as producers hit capacity limits, sources and analysts said and data showed.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Rosen Law Firm Announces Investigation of Breaches of Fiduciary Duties by the Directors and Officers of Edwards Lifesciences Corporation - EW. NEW YORK , Sept. 26, 2025 /PRNewswire/ -- Rosen Law Firm, a global investor rights law firm, continues to investigate potential breaches of fiduciary duties by the directors and officers of Edwards Lifesciences Corporation (NYSE: EW).",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Addex Therapeutics to Report 2025 Half-year and Second Quarter Financial Results on September 30, 2025 and Host Conference Call on October 1, 2025. Geneva, Switzerland, September 26, 2025 - Addex Therapeutics (SIX/NASDAQ: ADXN), a clinical-stage biopharmaceutical company focused on developing a portfolio of novel small molecule allosteric modulators for neurological disorders, today announced that it will report its Half-Year and Second Quarter 2025 Financial Results on September 30, 2025 and host a conference call to discuss the results on October 1, 2025. Tim Dyer, CEO and Mikhail Kalinichev, Head of Translational Science, will provide a business update and review of the Addex product pipeline during a teleconference and webcast for investors, analysts and media at 16:00 CEST (15:00 BST / 10:00 EDT / 07:00 PDT) on October 1, 2025.",neutral,générale,FR:FINANCIAL_SERVICES
"Gold (XAUUSD) and Silver Consolidate Near Highs as Recession Fears Boost Safe-Haven Demand. Gold and silver are consolidating near record levels, with strong bullish momentum supported by bets on a Fed rate cut and geopolitical tensions.",negative,générale,
"Crinetics Pharmaceuticals, Inc. - Special Call. Crinetics Pharmaceuticals, Inc. - Special Call Company Participants Gayathri Diwakar - Senior Director of Investor Relations R. Struthers - Founder, President, CEO & Director Dana Pizzuti - Chief Medical & Development Officer Isabel Kalofonos - Chief Commercial Officer Tobin Schilke - Chief Financial Officer Alan Krasner - Chief Endocrinologist Conference Call Participants Joshua Schimmer - Cantor Fitzgerald & Co., Research Division Yasmeen Rahimi - Piper Sandler & Co., Research Division Gavin Clark-Gartner - Evercore ISI Institutional Equities, Research Division Joseph Schwartz - Leerink Partners LLC, Research Division Anthea Li - Jefferies LLC, Research Division Catherine Okoukoni - Citizens JMP Securities, LLC, Research Division Brian Skorney - Robert W.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Seeing Machines signs five-year deal with UK bus maker ahead of new EU safety rules. Seeing Machines Ltd (AIM:SEE, OTC:SEEMF) has struck a five-year supply agreement with a UK bus manufacturer that will see its driver monitoring technology installed on thousands of vehicles across Europe, ahead of the introduction of stricter safety rules. The London-listed company, which develops artificial intelligence systems to track driver alertness, said its Guardian Generation 3 system will be fitted at the factory on new buses destined for European markets.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Mesoblast Cell Therapy Products are Designated U.S. Origin and Not Subject to Tariffs. NEW YORK, Sept. 26, 2025 (GLOBE NEWSWIRE) -- Mesoblast Limited (Nasdaq:MESO; ASX:MSB), global leader in allogeneic cellular medicines for inflammatory diseases, today reiterated that its allogeneic cell therapy products are manufactured from U.S. donors in the U.S. and designated as U.S. origin products not subject to tariffs on imported branded or patented pharmaceutical products.",negative,générale,US:PETROLEUM_CRUDE;HK:SILVER
"wlfi approves plan to use 100% of treasury liquidity fees for WLFI token buybacks and burns. World Liberty Financial, the decentralized finance protocol founded by US President Donald Trump's family, announced that the program would begin this week after it voted to allocate 100% of its treasury liquidity fees toward buying back and burning its WLFI token.",neutral,importante,
