text,label,importance,correlations
"Italy's BPER first-quarter profit beats forecast after merger with rival. BPER Banca posted a first-quarter net profit on Thursday ​that exceeded market expectations, supported by higher net ‌interest income and fees following its merger with Banca Popolare di Sondrio.",positive,générale,IN:IT_SERVICES
UK's Harbour Energy narrows annual output forecast upward. London-listed Harbour ​Energy on ‌Thursday narrowed its annual ​production ​forecast upward after ⁠a ​strong first-quarter ​performance helped by newly acquired ​assets ​in the face ‌of ⁠disruptions in energy prices ​and ​supply ⁠due to the ​Middle ​East ⁠war.,positive,importante,
"Iveco posts quarterly loss, says Tata takeover expected to close in Q3. Italian truckmaker Iveco , set to be acquired by India's Tata ​Motors , said on Thursday ‌its adjusted net result swung to a loss of 74 million ​euros ($87 million) in the ​first quarter, from a profit of ⁠60 million euros a ​year ago.",negative,générale,
"UniCredit reaches non-binding accord to sell parts of Russian business. Italian bank UniCredit said on Thursday that it had reached ​a non-binding accord to sell parts of its ‌Russian subsidiary to a ""well established private investor"" in the United Arab Emirates.",neutral,générale,
"Lake Victoria Gold Reports Geotechnical Results Supporting Final Pit Design and Advancing Development at Imwelo. Vancouver, British Columbia--(Newsfile Corp. - May 7, 2026) - Lake Victoria Gold Ltd. (TSXV: LVG) (OTCQB: LVGLF) (FSE: E1K) (""LVG"" or the ""Company"") announces the results of a geotechnical review and testing program completed at its fully permitted Imwelo Gold Project in northwestern Tanzania, supporting final pit design and advancing ongoing engineering and mine planning as the Company progresses toward development readiness.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Malaysia Central Bank Holds Steady as It Gauges Impact of Mideast War. The central bank noted uncertainties arising from the ongoing Middle East conflict, saying the economic impact will depend on how the situation develops.",neutral,critique,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"American Pacific Reports Underground Assays from Breccia Pipe and Decline Sampling at Madison Project. Vancouver, British Columbia--(Newsfile Corp. - May 7, 2026) - American Pacific Mining Corp. (CSE: USGD) (OTCQX: USGDF) (FSE: 1QC) (WKN: A422L8) (""American Pacific"", or the ""Company"") is pleased to report assay results from underground sampling at its Madison Copper-Gold Project in Montana, including results from the recently identified breccia pipe and along the historical mine's decline ramp. These results follow the Company's February 6, 2026 news release, which highlighted the identification of a breccia-hosted zone and an evolving geological model linking shallow skarn mineralization to a deeper porphyry source.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"InterContinental Posts Global Room Revenue Rise, Sees Continued Growth Despite Middle East Conflict. The group expects continued growth in the second quarter as the impact of the Middle East conflict is offset by stronger demand elsewhere.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"LMR Naturals to Showcase Leadership in Natural Ingredients at SIMPPAR, the International Exhibition of Raw Materials for Perfumery. GRASSE, France--(BUSINESS WIRE)--LMR Naturals by IFF — a global leader in natural ingredients for perfumery, cosmetics and flavors — will debut its latest innovations at the International Exhibition of Raw Materials for Perfumery (SIMPPAR), May 26–27 in Grasse. During the industry event, IFF will unveil new additions to its LMR Hearts collection, highlighting its naturals expertise and pioneering science. “Responsible innovation has always been central to LMR,” said Bertrand de Préville, genera.",neutral,générale,DE:AIRCRAFT;FR:ELECTRICITY
"Syntholene Publishes Independent Validation of Step-Change Cost Reduction for Synthetic Jet Fuel. Fuel Expert Robert Rapier Validates Syntholene's Unique Pathway to Low-Cost Hydrogen and Synthetic Aviation Fuel Chicago, Illinois--(Newsfile Corp. - May 7, 2026) - Syntholene Energy Corp. (TSXV: ESAF) (FSE: 3DD0) (OTCQB: SYNTF) (""Syntholene"" or the ""Company"") has published an independent technical and economic report (the ""Report"") that validates its thermally integrated synthetic fuel production pathway is technically feasible and a viable engineering route to low-cost hydrogen and synthetic aviation fuel production. Cannot view this video?",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"LinkedIn partners with the Digital Vending Machine® from Bango to expand Premium reach through bundling. CAMBRIDGE, United Kingdom, May 07, 2026 (GLOBE NEWSWIRE) -- Bango (AIM: BGO), the leader in subscription bundling, today announced an agreement with LinkedIn, the world's largest professional network, to join the Digital Vending Machine® (DVM™) from Bango. This partnership enables LinkedIn to broaden the reach of its Premium subscription through bundling partnerships with telcos, banks, retailers and more.",neutral,générale,FR:BEVERAGES;FR:FINANCIAL_SERVICES
