text,label,importance,correlations
"Ford recalls about 1.4 million vehicles over software issue, NHTSA says. Ford ​is recalling ‌1,392,935 vehicles ​in ​the U.S. ⁠due ​to ​an issue with ​the ​powertrain control module (PCM) ‌software, ⁠the U.S. ​National ​Highway ⁠Traffic Safety ​Administration (NHTSA) ​said ⁠on ⁠Friday.",negative,critique,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"French telecoms trio raise offer for rival Altice's SFR to $24 billion. French telecoms operators Bouygues , Iliad-Free and ​Orange have submitted an ‌improved 20.35 billion euro ($23.97 billion) offer to buy ​most of Altice ​France's assets, the suitors ⁠said in a joint ​statement on Friday.",positive,importante,FR:FINANCIAL_SERVICES;IN:IT_SERVICES
"Apple's iPhone shipments in China surge 20% in Q1, data shows. Apple's iPhone shipments surged 20% in China in the first quarter, for the strongest growth among major vendors, ​despite an overall decline as rising prices of memory chips ‌boosted costs, data from Counterpoint Research showed.",positive,importante,DE:AIRCRAFT;FR:BEVERAGES
Prosus to sell 4.5% stake in Delivery Hero to Uber for $318 million. Dutch technology investor ‌Prosus on Friday said it has agreed to ​sell a 4.5% stake ​in Germany's Delivery Hero ⁠to Uber for about ​270 million euros ($318.06 million),positive,importante,FR:FINANCIAL_SERVICES
"Edge Total Intelligence Secures Another A$1.15 Million Maritime Naval Contract Through EdgeTI Australia Business Unit. Continued Maritime Sector Support: edgeTI™ WA has been awarded an additional A$1.15 million contract as part of its ongoing maritime support partnership with an international prime shipbuilder, increasing total bookings to A$2.91 million and reaffirming sustained demand for its targeted maritime defense and border force solutions Strategically Aligned: Latest win expands recurring revenue and scales international military support operations — providing high-value sustainment and acquisition defense capabilities with potential to laterally transfer these world-leading solutions into broader industrial and commercial markets. Arlington, Virginia--(Newsfile Corp. - April 17, 2026) - Edge Total Intelligence Inc. (TSXV: CTRL) (OTCQB: UNFYF) (FSE: Q5I) (""edgeTI"" or the ""Company""), today announced that its Western Australia-based business unit (""edgeTI WA"") has secured another contract valued at approximately 1.15 million Australian dollars within its defense maritime sector.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Workspace Group shares fall 15% after warning of substantial profit drop in the coming year. Shares in Workspace Group PLC (LSE:WKP), the London flexible office landlord, fell 15% to 317.94 pence after the company warned of a substantial step down in profitability in the financial year to March 2027. The FTSE 250 company cited lower opening rent roll, higher interest costs, reduced capitalised interest, and increased operating expenses as factors weighing on the outlook, alongside the dilutive effect of higher-yielding asset disposals.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Adtran wins two FTTH Innovation Awards for AI‑driven network operations and home Wi‑Fi. LONDON--(BUSINESS WIRE)-- #5G--Adtran today announced two wins at the FTTH Innovation Awards 2026, recognizing its leadership across in-home connectivity and AI‑driven network operations. The company received awards in the categories for ‘Active infrastructure – home network' and ‘Artificial intelligence (AI), machine learning and other software.' Organized by FTTH Council Europe, the annual awards honor technologies that advance fiber deployment while improving scalability, operational efficiency an.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Nvidia rival tells CNBC it's seeking at least $100 million in funding as European AI chip market booms. European chip startups increasingly eye large funding rounds as they look to scale amid the AI boom. Dutch company Euclyd, backed by the former CEO of chipmaking equipment giant ASML, told CNBC it is in discussions with investors for a round of more than 100 million euros ($118 million).",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Apple posts its strongest China quarter in years, but the hard part starts now. Apple Inc's (NASDAQ:AAPL, XETRA:APC) iPhone shipments in China rose 20% in the first quarter, the strongest growth of any major vendor in the world's largest smartphone market. The result arrived in a quarter when the overall Chinese smartphone market fell 4%, dragged down by supply chain disruptions and rising memory chip costs that forced rivals to push up prices on budget handsets.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"CALEDONIA MINING CORPORATION PLC - DIVIDEND PAYMENT DATE FOR THE HOLDERS OF DEPOSITARY INTERESTS REPRESENTING SHARES TRADING ON AIM. (NYSE AMERICAN:CMCL)(AIM:CMCL)(VFEX:CMCL) SAINT HELIER, JE / ACCESS NEWSWIRE / APRIL 17, 2026 / CALEDONIA MINING CORPORATION PLC (THE ""COMPANY"") ANNOUNCES THAT FURTHER TO THE ANNOUNCEMENT RELEASED ON MARCH 23, 2026 OF A QUARTERLY DIVIDEND OF 14 UNITED STATES CENTS (US$0.14) PER SHARE TO BE PAID ON APRIL 17, 2026, THE PAYMENT DATE FOR HOLDERS OF DEPOSITARY INTERESTS REPRESENTING SHARES TRADING ON AIM WILL NOW BE APRIL 20, 2026. ALL OTHER DETAILS RELATING TO THE DIVIDEND, AS SET OUT IN THE ANNOUNCEMENT OF MARCH 23, 2026, REMAIN UNCHANGED.",neutral,générale,
