text,label,importance,correlations
"Lockheed Martin: Geopolitical Chaos Is The Ultimate Tailwind For World's Largest Defense Contractor. Lockheed Martin stands as the premier beneficiary of an unprecedented surge in global defense spending, driven by severe geopolitical instability. LMT's $179 billion backlog, record F-35 deliveries, and leadership in missile defense position it for robust multi-year revenue and cash flow visibility. The Golden Dome missile shield and PAC-3 production ramp are transformative catalysts, with LMT's technical and operational edge making it the prohibitive frontrunner.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"BLUE OWL DEADLINE: ROSEN, NATIONAL INVESTOR RIGHTS COUNSEL, Encourages Blue Owl Capital Inc. Investors with Losses in Excess of $100K to Secure Counsel Before Important Deadline in Securities Class Action - OWL. New York, New York--(Newsfile Corp. - January 17, 2026) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Blue Owl Capital Inc. (NYSE: OWL) between February 6, 2025 and November 16, 2025, inclusive (the ""Class Period""), of the important February 2, 2026 lead plaintiff deadline. SO WHAT: If you purchased Blue Owl securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"BTDR DEADLINE NOTICE: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Bitdeer Technologies Group Investors with Losses in Excess of $100K to Secure Counsel Before Important Deadline in Securities Class Action - BTDR. New York, New York--(Newsfile Corp. - January 17, 2026) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Bitdeer Technologies Group (NASDAQ: BTDR) between June 6, 2024 and November 10, 2025, both dates inclusive (the ""Class Period""), of the important February 2, 2026 lead plaintiff deadline. SO WHAT: If you purchased Bitdeer securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.",negative,importante,FR:BEVERAGES;FR:ELECTRICITY
"ROSEN, REGARDED INVESTOR COUNSEL, Encourages SLM Corporation a/k/a Sallie Mae Investors to Secure Counsel Before Important Deadline in Securities Class Action - SLM. New York, New York--(Newsfile Corp. - January 17, 2026) - WHY: Rosen Law Firm, a global investor rights law firm, reminds persons who invested in securities of SLM Corporation a/k/a Sallie Mae (NASDAQ: SLM) between July 25, 2025 and August 14, 2025, both dates inclusive (the ""Class Period""), of the important February 17, 2026 lead plaintiff deadline. SO WHAT: If you purchased SLM securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.",negative,importante,DE:AIRCRAFT
"ROSEN, TRUSTED TRIAL ATTORNEYS, Encourages New Era Energy & Digital, Inc. Investors to Inquire About Securities Class Action Investigation - NUAI. New York, New York--(Newsfile Corp. - January 17, 2026) - WHY: Rosen Law Firm, a global investor rights law firm, continues to investigate potential securities claims on behalf of shareholders of New Era Energy & Digital, Inc. (NASDAQ: NUAI) resulting from allegations that New Era Energy & Digital may have issued materially misleading business information to the investing public. SO WHAT: If you purchased New Era Energy & Digital securities you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.",negative,importante,DE:AIRCRAFT
"lululemon athletica: Sweeping Management Changes Amid Ultracheap Valuation. lululemon athletica (LULU) offers an appealing risk/reward with low expectations, a depressed valuation, and multiple potential catalysts amid management transition. LULU's Q3 results outperformed, driven by 7% revenue growth and accelerating international comps, especially 25% constant-currency growth in China. Activist involvement, a $1B buyback, and a strong cash position support shareholder-friendly actions as LULU trades at just 15.1x ex-cash FY27 P/E.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"TNDM Investor News: If You Have Suffered Losses in Tandem Diabetes Care, Inc. (NASDAQ: TNDM), You Are Encouraged to Contact The Rosen Law Firm About Your Rights. NEW YORK, Jan. 17, 2026 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, continues to investigate potential securities claims on behalf of shareholders of Tandem Diabetes Care, Inc. (NASDAQ: TNDM) resulting from allegations that Tandem Diabetes Care may have issued materially misleading business information to the investing public.",negative,générale,FR:ELECTRICITY;FR:BEVERAGES
I Predicted That Nvidia Would Beat the S&P 500 for the 3rd Consecutive Year in 2025. Here's Why the Streak Can Continue in 2026.. Nvidia's order book is surging thanks to insatiable demand for its Rubin architecture. Nvidia is reasonably valued given its high margin and growth rate.,positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"DEADLINE ALERT: FARUQI & FARUQI, LLP INVESTIGATES CLAIMS ON BEHALF OF INVESTORS OF STUBHUB. FARUQI & FARUQI, LLP SECURITIES LITIGATION PARTNER JAMES (JOSH) WILSON ENCOURAGES INVESTORS WHO SUFFERED LOSSES IN STUBHUB TO CONTACT HIM DIRECTLY TO DISCUSS THEIR OPTIONS IF YOU PURCHASED OR OTHERWISE ACQUIRED STOCK OF STUBHUB PURSUANT AND/OR TRACEABLE TO STUBHUB'S REGISTRATION STATEMENT FOR THE INITIAL PUBLIC OFFERING HELD ON OR ABOUT SEPTEMBER 17, 2025 AND WOULD LIKE TO DISCUSS YOUR LEGAL RIGHTS, CALL FARUQI & FARUQI PARTNER JOSH WILSON DIRECTLY AT 877-247-4292 OR 212-983-9330 (EXT. 1310). [YOU MAY ALSO CLICK HERE FOR ADDITIONAL INFORMATION] NEW YORK, JAN. 17, 2026 /PRNEWSWIRE/ -- FARUQI & FARUQI, LLP, A LEADING NATIONAL SECURITIES LAW FIRM, IS INVESTIGATING POTENTIAL CLAIMS AGAINST STUBHUB HOLDINGS, INC. (""STUBHUB"" OR THE ""COMPANY"") (NYSE: STUB) AND REMINDS INVESTORS OF THE JANUARY 23, 2026 DEADLINE TO SEEK THE ROLE OF LEAD PLAINTIFF IN A FEDERAL SECURITIES CLASS ACTION THAT HAS BEEN FILED AGAINST THE COMPANY.",negative,importante,
"ROSEN, HIGHLY REGARDED INVESTOR COUNSEL, Encourages Smart Digital Group Ltd. Investors to Secure Counsel Before Important Deadline in Securities Class Action - SDM. New York, New York--(Newsfile Corp. - January 17, 2026) - WHY: Rosen Law Firm, a global investor rights law firm, announces a class action lawsuit on behalf of purchasers of securities of Smart Digital Group Ltd. (NASDAQ: SDM) between May 5, 2025 and September 26, 2025 at 9:34 AM EST.",negative,importante,FR:FINANCIAL_SERVICES
"Ametek: Q3 Reacceleration, Strong Europe, And A Playbook That Keeps Compounding. AMETEK is up 17% YoY as growth reaccelerates: Q3 revenue +10.8% YoY and operating income +11.4%, supported by rising margins and strong cash flow. The “AMETEK Growth Model” is back in focus: operational excellence, new products, global expansion, and bolt-on M&A are lifting orders, earnings, and guidance. Region/market trends improved: Europe surprised with double-digit growth; A&D led with low double-digit organic growth, while Power/Industrial and Process stayed solid; China lagged.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Bitcoin (BTC) Price Forecast: Rising ETF Flows Signal Upside Ahead of PCE Data. Bitcoin (BTC) eyes $100K as spot ETF inflows rebound, lifting demand despite fading Fed rate-cut bets and signaling a bullish medium-term outlook.",neutral,importante,IN:IT_SERVICES
"Cisco: A Smooth Way To Enter The AI Infrastructure Industry. Cisco Systems is rated a Buy, with a price target of $85.9 per share, reflecting a 14.2% upside. CSCO is positioned for 6-7% annual growth, driven by AI infrastructure demand, campus networking upgrades, and expansion in network security post-Splunk acquisition. Margin pressures persist as CSCO adapts to AI-driven competition, with EBITDA margin down to 30% and operating margin at 20%, but risks remain controlled.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
Prediction: D-Wave Quantum Stock Will Be Worth This Much by Year-End 2026. D-Wave Quantum specializes in quantum annealing systems focused on optimization tasks. The company's valuation profile is reminiscent of darlings of the dot-com boom.,negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Trump's Greenland Tariff Threat Sparks GOP Revolt, With Tillis Calling Move 'Bad For America,' 'Great For Putin, Xi'. Republican Senators criticize Trump's tariffs on Denmark and EU allies as harmful and beneficial to adversaries like Putin and Xi.",negative,critique,FR:FINANCIAL_SERVICES
"Intuitive Machine's CEO Sold Nearly 13,000 Shares. Is the Stock a Buy or Sell?. CEO Stephen Altemus sold 12,669 shares a total of ~$253,400 on Jan. 8, 2026, at a weighted average price around $20.00 per share. This transaction represented 0.09% of Stephen Altemus's direct holdings, reducing his direct ownership to 13,855,946 shares post-sale.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Japanese Yen Weekly Forecast: Will USD/JPY Hold Below 160 as BoJ Looms?. USD/JPY extends a three-week rally as strong US data dims Fed cut bets, while BoJ rate hike expectations and political risks influence the yen outlook.",neutral,générale,
