text,label,importance,correlations
"Nissan unit scraps plan to make EV powertrains in UK, Nikkei says. Nissan Motor subsidiary JATCO has scrapped its plan to ​make electric vehicle (EV) powertrains in ‌Sunderland, Britain, in light of sluggish demand for Nissan's EVs in Europe, the ​Nikkei business daily reported on ​Sunday.",negative,critique,FR:BEVERAGES;FR:ELECTRICITY
"STELLANTIS DEADLINE: ROSEN, LEADING INVESTOR COUNSEL, Encourages Stellantis N.V. Investors with Losses in Excess of $100K to Secure Counsel Before Important Deadline in Securities Class Action - STLA. New York, New York--(Newsfile Corp. - May 24, 2026) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of common stock on the New York Stock Exchange (""NYSE"") of Stellantis N.V. (NYSE: STLA) between February 26, 2025 and February 5, 2026, inclusive (the ""Class Period""), of the important June 8, 2026 lead plaintiff deadline.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"NEW ERA DEADLINE: ROSEN, SKILLED INVESTOR COUNSEL, Encourages New Era Energy & Digital, Inc. Investors with Losses in Excess of $100K to Secure Counsel Before Important June 1 Deadline in Securities Class Action – NUAI. NEW YORK, May 24, 2026 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of New Era Energy & Digital, Inc. (NASDAQ: NUAI) between November 6, 2024 and December 29, 2025, inclusive (the “Class Period”), of the important June 1, 2026 lead plaintiff deadline.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
Is Now the Time to Buy MercadoLibre Stock After Hedge Fund Linonia Initiated a Position Worth Over $225 Million?. MercadoLibre operates a leading e-commerce and fintech platform serving businesses and consumers across Latin America.,neutral,importante,IN:IT_SERVICES;FR:FINANCIAL_SERVICES
"SMCI FINAL DEADLINE: ROSEN, A LEADING NATIONAL FIRM, ENCOURAGES SUPER MICRO COMPUTER, INC. INVESTORS WITH LOSSES IN EXCESS OF $100K TO SECURE COUNSEL BEFORE IMPORTANT MAY 26 DEADLINE IN SECURITIES CLASS ACTION - SMCI. NEW YORK, NEW YORK--(NEWSFILE CORP. - MAY 23, 2026) - WHY: ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, REMINDS PURCHASERS OF SECURITIES OF SUPER MICRO COMPUTER, INC. (NASDAQ: SMCI) BETWEEN APRIL 30, 2024 AND MARCH 19, 2026, INCLUSIVE (THE ""CLASS PERIOD""), OF THE IMPORTANT MAY 26, 2026 LEAD PLAINTIFF DEADLINE. SO WHAT: IF YOU PURCHASED SUPER MICRO SECURITIES DURING THE CLASS PERIOD YOU MAY BE ENTITLED TO COMPENSATION WITHOUT PAYMENT OF ANY OUT OF POCKET FEES OR COSTS THROUGH A CONTINGENCY FEE ARRANGEMENT.",negative,importante,
"This Artificial Intelligence (AI) Stock Is the One the Smart Money Doesn't Want You to Find. Wall Street may still overlook Zeta Global, but the smart money already sees an AI infrastructure play hiding inside enterprise marketing.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Innodata CEO and Founder Sells Company Shares Worth $23.7 Million. Here's What That Means for Investors.. This AI-driven data engineering firm, serving global enterprise clients, reported a notable insider sale in its latest SEC filing.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"Début du compte à rebours de 30 jours : la 4e CISCE ouvrira ses portes à Pékin le 22 juin. /PRNewswire/ -- La 4e China International Supply Chain Expo (CISCE), qui aura lieu du 22 au 26 juin au China International Exhibition Center (Shunyi Venue) à",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Gaia Leans on AI, Community Features to Boost Streaming Revenue and Retention. Gaia NASDAQ: GAIA Chief Financial Officer Ned Preston told investors at the LD Micro Invitational that the company is leaning on its niche streaming model, expanding artificial intelligence tools and new community features to drive higher average revenue and retention while maintaining a focus on free cash flow.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"S&P 500 Index, VOO, SPY, and IVV: Key catalysts to watch this week. The S&P 500 Index remains in a bull market and is trading at a record high, driven by numerous catalysts: strong corporate earnings and investors moving past the Iran war, mirroring their response to the Ukraine war.  It ended last week at $7,473, and continued the uptrend on RWA platforms like Hyperliquid and Ondo.",neutral,générale,FR:FINANCIAL_SERVICES
