text,label,importance,correlations
"Rivian Automotive's Drive Higher Doesn't Mean This Bumpy Ride Is Over. Rivian Automotive remains a 'sell' due to persistent cash burn, ongoing losses, and heavy shareholder dilution despite a strong balance sheet. RIVN's 2025 vehicle deliveries and revenues declined as the company transitioned to the R2 platform, with production and demand impacted by expiring tax credits and supply constraints. The Software and Services segment is a bright spot, delivering $1.56B in revenue and a 37% gross margin in 2025, but automotive losses per vehicle remain significant.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Red Cat Holdings, Inc. (RCAT) Discusses Innovation Day With Focus on Corporate Updates, Growth Strategy and Product Demonstrations Transcript. Red Cat Holdings, Inc. (RCAT) Discusses Innovation Day With Focus on Corporate Updates, Growth Strategy and Product Demonstrations Transcript",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"INVESTOR ALERT: NuScale Power Corporation Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit. SAN DIEGO, Feb. 27, 2026 /PRNewswire/ -- Robbins Geller Rudman & Dowd LLP announces that purchasers of NuScale Power Corporation (NYSE: SMR) Class A common stock between May 13, 2025 and November 6, 2025, inclusive (the ""Class Period""), have until April 20, 2026 to seek appointment as lead plaintiff of the NuScale class action lawsuit. Captioned Truedson v.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Sugar Harmony Drops Claims Evaluated: 2026 Report on SugarHarmony Liquid Formula Ingredients, Pricing, and What Consumers Should Verify Before Purchasing. Tallmadge, OH, Feb. 27, 2026 (GLOBE NEWSWIRE) -- Disclaimer: This article is for informational purposes only. It is not medical advice. Always consult a qualified healthcare professional before starting supplements. If you purchase through links in this article, a commission may be earned at no additional cost to you.",neutral,générale,HK:SILVER;US:PETROLEUM_CRUDE
"Akusoli Shoe Insoles 2026 Claims Evaluated: Latest Report About Magnetic Acupressure Insole Comfort and Foot Support Effectiveness for Men and Women. Franklin, TN, Feb. 27, 2026 (GLOBE NEWSWIRE) -- This article contains affiliate links. If a purchase is made through these links, a commission may be earned at no additional cost to the buyer. This article is an informational overview and does not constitute medical, health, or therapeutic advice.",neutral,générale,HK:SILVER;US:PETROLEUM_CRUDE
"Chord Energy: This U.S. Oil Gem's Valuation Disconnect Is Too Big To Ignore. Chord Energy is reiterated as a Strong Buy, supported by robust cash flow, prudent capital allocation, and a strong balance sheet with no maturities until 2030. CHRD's acquisitions, operational efficiencies, lateral expansions, and $160M in annual run-rate savings have solidified its position as the largest Williston Basin producer. Guidance projects $700M FCF in 2026 with WTI at $64, with a potential combined yield of 9% in 2026 if leverage improves and the payout ratio rises to 75%.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"FOA: For Our Attention Investigates Potential Breaches of Fiduciary Duty by Finance of America Companies Inc. Board of Directors. STAMFORD, Conn., Feb. 27, 2026 (GLOBE NEWSWIRE) -- Abbott Cooper PLLC is investigating potential breaches of fiduciary duty by the Board of Directors of Finance of America Companies, Inc. (NYSE: FOA) on behalf of the company's stockholders.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Kyndryl Holdings, Inc. (KD) Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit - RGRD Law. SAN DIEGO, Feb. 27, 2026 (GLOBE NEWSWIRE) -- Robbins Geller Rudman & Dowd LLP announces that purchasers or acquirers of Kyndryl Holdings, Inc. (NYSE: KD) publicly traded securities between August 7, 2024 and February 9, 2026, inclusive (the “Class Period”), have until April 13, 2026 to seek appointment as lead plaintiff of the Kyndryl class action lawsuit. Captioned Brander v.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
Netflix Backs Out of the Warner Bros. Deal. 5 Reasons It's a Smart Move. Netflix stock soared after it gave up its bid for Warner Bros. The strategic rationale for the deal was never clear.,positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Melrose Industries Sell-Off Looks Overdone After Strong Results. Melrose Industries remains a strong buy despite a 12.5% post-earnings selloff and underwhelming 2026 guidance. MLSPF delivered 8% sales growth, 23% operating profit growth, and significant margin expansion, driven by Engines segment strength and aftermarket sales. 2026 guidance implies 7% sales growth and 8–16% operating profit growth, with free cash flow expected to rise 20–60%, supporting a 38–65% upside to price targets.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Monument Grills Revolutionizes Outdoor Cooking with the All-New Mesa II Gas Grill Series. /PRNewswire/ -- Monument Grills, a leader in making high-quality outdoor cooking accessible, today announced the launch of the Mesa II Series. The new lineup",positive,générale,FR:ELECTRICITY;IN:IT_SERVICES
"SPYD: Momentum Is Now On The High-Yield Factor's Side (Rating Upgrade). State Street SPDR Portfolio S&P 500 High Dividend ETF is upgraded to buy, reflecting improved momentum, strong technicals, and compelling valuation. SPYD offers a 4.11% trailing dividend yield, a low 0.07% expense ratio, and trades at a modest 13.7x P/E, with 80% SMID-cap exposure. Real Estate and Consumer Staples are significant sector overweights, while the ETF's equal-weight structure enhances diversification and limits single-stock risk.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"METL: Active Diversified Metals Miners, Up 50% Since Inception In The Past Year. Since its launch in September 2025, the Sprott Active Metals & Miners ETF has significantly outperformed the broader ""Natural Resources"" category, posting a cumulative return of over 50%. While gold dominated 2024–2025, METL has differentiated itself by becoming overweight in Copper and Uranium. The fund serves as a strategic hedge against geopolitical risks and will benefit from metal prices staying higher for longer.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Top Altcoins to Watch This March: Why Pippin, Decred and Polkadot Are Back in Focus. As volatility continues to dominate the broader crypto market, traders are increasingly focused on identifying the top altcoins to watch this March, tokens that are holding key levels and showing early signs of trend expansion.",neutral,générale,FR:FINANCIAL_SERVICES
Shiba Inu Price at Risk as Exchange Inflows Surge Past 531 Billion SHIB. Shiba Inu faces mounting selling pressure as over 531 billion SHIB flood exchanges in under 24 hours. Weak technicals and thin weekend liquidity raise the risk of further price decline.,negative,générale,FR:ELECTRICITY;FR:FINANCIAL_SERVICES
"PSFE INVESTORS HAVE OPPORTUNITY TO LEAD PAYSAFE LIMITED SECURITIES FRAUD LAWSUIT. NEW YORK, FEB. 27, 2026 /PRNEWSWIRE/ -- ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, REMINDS PURCHASERS OF SECURITIES OF PAYSAFE LIMITED (NYSE: PSFE) BETWEEN MARCH 4, 2025 AND NOVEMBER 12, 2025, INCLUSIVE (THE ""CLASS PERIOD""), OF THE IMPORTANT APRIL 7, 2026 LEAD PLAINTIFF DEADLINE. SO WHAT: IF YOU PURCHASED PAYSAFE SECURITIES DURING THE CLASS PERIOD YOU MAY BE ENTITLED TO COMPENSATION WITHOUT PAYMENT OF ANY OUT OF POCKET FEES OR COSTS THROUGH A CONTINGENCY FEE ARRANGEMENT.",negative,importante,
"XRP $13 Price Cited As Heavy XRP Capitulation Mirrors 2022 Bottom That Preceded Monster Surge. Ripple's XRP endured a choppy week, trading sideways on Friday after a turbulent stretch across the broader cryptocurrency market.",negative,importante,
"CGTN: How China's path of democracy safeguards people's rights and interests. /PRNewswire/ -- A legislative outreach office in Shanghai's Changning District, established in 2015 in the Hongqiao Subdistrict by the Legislative Affairs",negative,importante,DE:AIRCRAFT;FR:BEVERAGES
"USD/JPY Weekly Outlook: Growth Warning Intensifies as Payrolls Loom. Regimes are shifting by the day and USD/JPY has become increasingly difficult to read. While price action remains compressed, the bond market is sending a clear warning on growth.",neutral,générale,
"USD/JPY Weely Outlook: Growth Warning Intensifies as Payrolls Loom. Regimes are shifting by the day and USD/JPY has become increasingly difficult to read. While price action remains compressed, the bond market is sending a clear warning on growth.",negative,générale,
"Canadian Dollar Outlook: USD/CAD closes the week with a renewed bearish bias. Despite maintaining consistent neutrality for most of the week, USD/CAD is set to close with a decline of more than 0.36% in today's session. So far, this has been the most relevant bearish move in favor of the Canadian dollar during the recent trading week.",negative,générale,
"Solana's Next Major Support Levels Sit At $50, $22, And $10: Analyst. An analyst has pointed out where Solana support levels could lie based on a Parallel Channel forming in the asset's weekly price chart. Solana Parallel Channel Could Indicate Support At These Levels In a new post on X, analyst Ali Martinez has discussed how support is looking for Solana from the perspective of a Parallel Channel that may be emerging in its 7-day price.",neutral,générale,
