text,label,importance,correlations
"Tesla's South Korean sales up more than 300% to 11,134 vehicles in March. Tesla saw ​its car registrations ‌in South Korea rise ​330% ​to 11,134 vehicles in ⁠March ​from year earlier, ​market researcher Carisyou said on ​Monday.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"RARE Investors Have Opportunity to Lead Ultragenyx Pharmaceutical Inc. Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES, April 6, 2026 /PRNewswire/ -- The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against Ultragenyx Pharmaceutical Inc. (""Ultragenyx"" or ""the Company"") (NASDAQ: RARE) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission. Investors who purchased the Company's securities between August 3, 2023 and December 26, 2025, inclusive (the ""Class Period""), are encouraged to contact the firm before April 6, 2026.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Baidu: Pivoting To AI Infrastructure, Robotaxis, And Embodied Robotics At A Discount. Baidu is rated a Strong Buy, supported by a fortress balance sheet and a pivot toward high-growth AI investments. BIDU's AI-powered businesses now represent 39% of their general revenue (vs. 26% a year ago), with rapid growth and future inflection points in profitability supporting cash flow recovery. Despite near-term macro and geopolitical pressures, BIDU's cash reserves and capital allocation flexibility provide resilience and strategic optionality, recently announcing a new $5 billion buyback program and first-ever dividend.",positive,importante,HK:SILVER;US:PETROLEUM_CRUDE
"S&P 500 Earnings And A StyleBox Update For March 31, 2026. The forward 4-quarter estimate (FFQE) for the S&P 500 increased to $338.29 from last week's $322.20. That's a $16 and change jump for the FFQE. Even with the rally last week, the S&P 500 earnings yield still moved higher on the week, from last week's 5.06% to this week's 5.14%. It was the big jump in the FFQE thanks to the quarterly roll which pushed the S&P 500 earnings yield higher. Q4 '25 S&P 500 EPS and revenue growth ended the quarter at +14.1% and +9.2% after starting the quarter at +8.9% expected EPS growth and +7.3% expected S&P 500 revenue growth.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Investors in Disc Medicine, Inc. (IRON) Warned of Potential Securities Fraud - Contact Levi & Korsinsky Today. New York, New York--(Newsfile Corp. - April 6, 2026) - Levi & Korsinsky notifies investors that it has commenced an investigation into Disc Medicine, Inc. (NASDAQ: IRON) (""Disc Medicine, Inc."") concerning potential violations of the federal securities laws. On February 13, 2026, Disc disclosed that the FDA had issued a Complete Response Letter (CRL) for bitopertin, the company's lead therapeutic candidate targeting EPP, a rare genetic disorder characterized by extreme photosensitivity.",negative,critique,FR:FINANCIAL_SERVICES
"DOOR Investors Have Opportunity to Lead Masonite International Corporation Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES, April 6, 2026 /PRNewswire/ -- The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against Masonite International Corporation (""Masonite"" or ""the Company"") (NYSE: DOOR) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission. Investors who purchased the Company's securities between June 5, 2023 and February 8, 2024, inclusive (the ""Class Period""), are encouraged to contact the firm before April 7, 2026.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"CWH Investors Have Opportunity to Lead Camping World Holdings, Inc. Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES, April 6, 2026 /PRNewswire/ -- The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against Camping World Holdings, Inc. (""Camping World"" or ""the Company"") (NYSE: CWH) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission. Investors who purchased the Company's securities between April 29, 2025 and February 24, 2026, inclusive (the ""Class Period""), are encouraged to contact the firm before May 11, 2026.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Applied Digital Likely To Report Wider Q3 Loss; These Most Accurate Analysts Revise Forecasts Ahead Of Earnings Call. Applied Digital Corporation (NASDAQ: APLD) will release earnings for its third quarter after the closing bell on Wednesday, April 8.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Gemini Space Station, Inc. Sued for Securities Law Violations - Contact the DJS Law Group to Discuss Your Rights - GEMI. LOS ANGELES, April 6, 2026 /PRNewswire/ -- The DJS Law Group reminds investors of a class action lawsuit against Gemini Space Station, Inc. (""Gemini"" or ""the Company"") (NASDAQ: GEMI) for violations of the federal securities laws. Shareholders who purchased shares of GEMI during the class period listed are encouraged to contact the firm regarding possible lead plaintiff appointments.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"MNDY Investors Have Opportunity to Lead monday.com Ltd. Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES, April 6, 2026 /PRNewswire/ -- The Schall Law Firm, a national shareholder rights litigation firm, reminds investors of a class action lawsuit against monday.com Ltd. (""monday.com"" or ""the Company"") (NASDAQ: MNDY) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
