text,label,importance,correlations
"Equinor makes Arctic Norway oil discovery. Equinor and its ​partners Vaar ‌Energi and Petoro have made ​an oil ​discovery in the ⁠Norwegian part ​of the Arctic ​Barents Sea, some 16 km (10 miles) ​from the ​Johan Castberg field, Norway's ‌Offshore ⁠Directorate said on Wednesday.",positive,importante,FR:FINANCIAL_SERVICES;IN:IT_SERVICES
"Bayridge Resources Advances Community Engagement Ahead of 2026 Program at the Baker Lake Uranium Project, Nunavut. Vancouver, British Columbia--(Newsfile Corp. - March 18, 2026) - Bayridge Resources Corp. (CSE: BYRG) (OTCQB: BYRRF) (FSE: O0K0) (""Bayridge"" or the ""Company"") is pleased to provide an update on recent corporate activities completed in Baker Lake, Nunavut, in advance of its proposed 2026 early-stage exploration program (the ""Program"") at its Baker Lake Uranium Project (the ""Project""), located approximately 65 kilometres southeast of the community in the Kivalliq Region. The first major community engagement program was conducted from March 10 to March 13, 2026, by Vice President of Exploration, Mark Richardson, and Community Engagement Lead, Kasey Stone.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Questcorp Mining and Riverside Resources Consolidate Key Mineral Concessions for the La Union Project in Sonora, Mexico. Vancouver, British Columbia--(Newsfile Corp. - March 18, 2026) - Questcorp Mining Inc. (CSE: QQQ) (OTCQB: QQCMF) (FSE: D910) (the ""Company"" or ""Questcorp"") is pleased to announce the successful consolidation of key mineral concessions within the La Union Project district in Sonora, Mexico, through the completion of the final payment and transfer of mineral title from Pacific Comox S.A. de C.V. to Riverside Resources Inc.'s wholly owned Mexican subsidiary, RRM Exploración S.A.P.I.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Hello Group Inc. Announces Unaudited Financial Results for the Fourth Quarter and Fiscal Year 2025. BEIJING, March 18, 2026 /PRNewswire/ -- Hello Group Inc. (NASDAQ: MOMO) (""Hello Group"" or the ""Company""), a leading player in Asia's online social networking space, today announced its unaudited financial results for the fourth quarter and the full year ended December 31, 2025.   Fourth Quarter of 2025 Highlights Net revenues decreased by 2.3% year over year to RMB2,575.8 million (US$368.3 million*) in the fourth quarter of 2025.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Riverside Resources and Questcorp Consolidate Key Mineral Concession for Union Project, Sonora, Mexico. Vancouver, British Columbia--(Newsfile Corp. - March 18, 2026) - Riverside Resources Inc. (TSXV: RRI) (OTCQB: RVSDF) (FSE: 5YY0) (""Riverside"" or the ""Company"") is pleased to announce the successful consolidation of the Famosa Area with three mineral concessions within the Union Project district in Sonora, Mexico, through the completion of the final payment and transfer of mineral title from Pacific Comox S.A. de C.V. to Riverside's wholly owned Mexican subsidiary, RRM Exploración S.A.P.I.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Vault Announces Strategic Review Of Portfolio Including Letain Nickel Project And Recently Announced U.S. Historical Mining Portfolio. Vancouver, British Columbia -  March 18, 2026 – TheNewswire – Vault Strategic Mining Corp .  (TSXV:KNOX) (OTC:KNXFF) (FSE:M850) (""VAULT"" or the ""Company"") announces that it will undertake a strategic review aimed at optimizing its 2026 exploration season at the Letain Nickel Project ("" Letain ""), while concurrently advancing a broader evaluation of its United States assets as announced on January 20 th , 2026. As part of this initiative, the Company has engaged Mr. William ""Bill"" Feyerabend to conduct a strategic review of its recently acquired U.S. historical mining assets, with a mandate to assess their technical merits and prioritize targets to inform and refine 2026 exploration planning.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Cruz Battery Metals Announces Maiden Mineral Resource Estimate on its Solar Lithium Project in Big Smokey Valley, Nevada. Vancouver, British Columbia--(Newsfile Corp. - March 18, 2026) - Cruz Battery Metals Corp. (CSE: CRUZ) (OTCID: BKTPF) (FSE: A40YSN) (""Cruz"" or the ""Company"") has received its maiden mineral resource estimate for the 100-per-cent-owned Cruz Solar Lithium Clay Deposit in Big Smokey Valley north of Tonopah, Nevada. Using a 300 ppm Li cutoff, the MRE is 50 Mt @ 608 ppm Li for 161,000 indicated tonnes of lithium carbonate equivalent (LCE) and 183 Mt @ 539 ppm Li for 525,000 inferred tonnes of LCE.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Lake Victoria Gold Confirms up to Approximately 97% Gold Recovery and Free-Milling Metallurgy at the Imwelo Gold Project. Vancouver, British Columbia--(Newsfile Corp. - March 18, 2026) - Lake Victoria Gold Ltd. (TSXV: LVG) (OTCQB: LVGLF) (FSE: E1K) (""LVG"" or the ""Company"") is pleased to announce the results of metallurgical testwork completed on drill core samples from its recently completed drill program at Area C of the Imwelo Gold Project in northern Tanzania's Lake Victoria Goldfield.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"CoinShares Leverages Railnet to Launch On-Chain Asset Management Strategy Combining DeFi and Tokenised Real-World Asset Yields. First regulated European asset manager to structure a strategy spanning DeFi lending, institutional secured lending, RWA yields, and basis arbitrage within a single institutional-grade product,  powered by the Kiln's Railnet orchestration layer.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Kiyosaki Tells Followers to Buy Bitcoin and Ethereum Now Ahead of Market Crash. Bestselling ""Rich Dad Poor Dad"" author Robert Kiyosaki is once again sounding the alarm on the global economy. He has warned his millions of followers that the ""biggest bubble bust"" in history is pretty much imminent.",neutral,générale,
