text,label,importance,correlations
Microsoft says Azure disrupted by fiber cuts in Red Sea. Microsoft said on Saturday that its Microsoft Azure users may experience increased latency due to multiple undersea fiber cuts in the Red Sea.,negative,générale,FR:BEVERAGES;FR:FINANCIAL_SERVICES
"CNC DEADLINE MONDAY: ROSEN, A GLOBAL AND LEADING LAW FIRM, Encourages Centene Corporation Investors to Secure Counsel Before Important September 8 Deadline in Securities Class Action – CNC. NEW YORK, Sept. 07, 2025 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Centene Corporation (NYSE: CNC) between December 12, 2024 and June 30, 2025, both dates inclusive (the “Class Period”), of the important September 8, 2025 lead plaintiff deadline.",negative,importante,DE:AIRCRAFT;FR:ELECTRICITY
Japanese Yen Weekly Forecast: Will USD/JPY Break 145? GDP and Inflation Data in Focus. USD/JPY outlook hinges on Japan GDP and US CPI data as traders weigh BoJ hike bets and Fed rate cut expectations. Volatility likely in the week ahead.,neutral,générale,
"CAPR Deadline: Rosen Law Firm Urges Capricor Therapeutics, Inc. (NASDAQ: CAPR) Stockholders with Losses to Contact the Firm for Information About Their Rights. NEW YORK--(BUSINESS WIRE)--Rosen Law Firm, a global investor rights law firm, reminds investors that a shareholder filed a class action lawsuit on behalf of purchasers of securities of Capricor Therapeutics, Inc. (NASDAQ: CAPR) between October 9, 2024 and July 10, 2025. Capricor is a clinical-stage biotechnology company. For more information, submit a form, email attorney Phillip Kim, or give us a call at 866-767-3653. The Allegations: Rosen Law Firm is Investigating the Allegations that Capric.",negative,importante,FR:BEVERAGES;FR:FINANCIAL_SERVICES
QMCO Investors Have Opportunity to Lead Quantum Corporation Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES--(BUSINESS WIRE)---- $QMCO--QMCO Investors Have Opportunity to Lead Quantum Corporation Securities Fraud Lawsuit with the Schall Law Firm.,negative,importante,DE:AIRCRAFT;FR:ELECTRICITY
"ETH Price Prediction: Ethereum Eyes $4,500-$4,800 Target Within 30 Days Despite Near-Term Consolidation. ETH price prediction suggests a move toward $4,500-$4,800 range over the next month, with immediate resistance at $4,400 and critical support holding at $4,060.",neutral,générale,
"Vista Energy: Acquisitions, A Bright Future And Excellent Management. Vista Energy is a key player in Argentina's Vaca Muerta basin, poised for significant medium-term production growth. Vaca Muerta's potential could mirror the Permian Basin's transformative impact on U.S. energy a decade ago, fueling optimism for Argentina's exports. Recent acquisitions in Vaca Muerta and a consistently strong management team enhance Vista's value proposition and growth outlook.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"BHVN Deadline: BHVN Investors Have Opportunity to Lead Biohaven Ltd. Securities Fraud Lawsuit. NEW YORK , Sept. 6, 2025 /PRNewswire/ -- Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Biohaven Ltd.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"GLOCALME DELIVERS AWARD-WINNING INNOVATIVE REAL-WORLD CONNECTIVITY SOLUTIONS AT IFA 2025. BERLIN , SEPT. 6, 2025 /PRNEWSWIRE/ -- AT IFA 2025, GLOCALME, THE GLOBAL CONNECTIVITY BRAND UNDER UCLOUDLINK GROUP INC. (NASDAQ: UCL), INTRODUCED ITS 3-3-5 DIGITAL INCLUSION FRAMEWORK, A COMPREHENSIVE STRATEGY DESIGNED TO ELIMINATE THE WORLD'S MOST PERSISTENT DIGITAL DIVIDES THROUGH ACTIONABLE INNOVATION AND MARKET-READY PRODUCTS.",positive,générale,
"Societe Generale: On Track To Achieve 2026 Financial Targets. Societe Generale has benefited from recent profitability improvements in French retail and mobility/international retail segments. At the same time, the Capital Markets/Investor Solutions segment did not capitalize on H1 2025 financial market volatility. Even after the relative underperformance, it remains the bank's highest-return business. Societe Generale lifted its profit outlook for 2025, potentially allowing the bank to reach its key 2026 financial targets one year earlier than planned.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
