text,label,importance,correlations
"Trump Mobile delays shipment of gold-colored smartphone, FT reports. Trump Mobile has pushed back plans to deliver its gold-colored smartphone by year-end, the Financial Times reported on Wednesday.",negative,critique,CA:WHEAT;LU:FINANCIAL_SERVICES
"Silver shines in 2025 global market spotlight as softs, oil lag. Precious metals were the standout performers among commodities this year, with silver outperforming most major equity indexes and currencies, while gold hit record highs on economic and geopolitical risks.",positive,générale,FR:FINANCIAL_SERVICES;IN:IT_SERVICES
"India's steel stocks jump on tariff to curb cheap imports. Shares of India's major steel companies jumped between 2% and 4.5% on Wednesday, a day after New Delhi imposed import tariffs on some steel products as the government aims to curb cheap shipments from China.",negative,importante,FR:FINANCIAL_SERVICES
"DEFT DEADLINE: Faruqi & Faruqi Reminds DeFi Investors of the Pending Class Action Lawsuit with a Lead Plaintiff Deadline of January 30, 2026. Faruqi & Faruqi, LLP Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses In DeFi Technologies To Contact Him Directly To Discuss Their Options If you purchased or acquired securities in DeFi Technologies between May 12, 2025 and November 14, 2025 and would like to discuss your legal rights, call Faruqi & Faruqi partner Josh Wilson directly at 877-247-4292 or 212-983-9330  (Ext. 1310). [You may also click here for additional information] NEW YORK, Dec. 31, 2025 /PRNewswire/ -- Faruqi & Faruqi, LLP, a leading national securities law firm, is investigating potential claims against DeFi Technologies Inc. (""DeFi Technologies"" or the ""Company"") (NASDAQ: DEFT) and reminds investors of the January 30, 2026 deadline to seek the role of lead plaintiff in a federal securities class action that has been filed against the Company.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"CCH Holdings Ltd Announces Full Exercise of Over-Allotment Option. BUKIT MERTAJAM, MALAYSIA, Dec. 31, 2025 (GLOBE NEWSWIRE) -- CCH Holdings Ltd (the “Company”), a Malaysia-based specialty hotpot restaurant chain, today announced that the underwriters of its previously announced initial public offering (the “Offering”), which closed on October 6, 2025, have exercised their over-allotment option (the “Over-Allotment Option”) in full to purchase an additional 187,500 ordinary shares at the public offering price of US$4.00 per ordinary share resulting in additional gross proceeds of US$750,000, before deducting the estimated underwriting discounts and commissions, non-accountable expense allowance, and estimated offering expenses payable by the Company. After giving effect to the full exercise of the Over-Allotment Option, the total number of ordinary shares sold by the Company in the Offering increased to 1,437,500 ordinary shares and the gross proceeds increased to US$5,750,000, before deducting the estimated underwriting discounts and commissions, non-accountable expense allowance, and estimated offering expenses payable by the Company. The closing of the exercise of the Over-Allotment Option occurred on October 17, 2025. The Company's ordinary shares began trading on the Nasdaq Capital Market under the symbol “CCHH” on October 3, 2025.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Tenaz Energy: 3x Production Growth Ahead In The TTF Gas Market, Yet Deeply Undervalued. Tenaz Energy is executing an aggressive acquire-and-exploit strategy, rapidly scaling production in the Dutch North Sea and Alberta. Tenaz projects 2.5× production growth over three years, supported by recent acquisitions, robust reserves, and a clear focus on high-margin TTF-priced natural gas. Despite a 600% share price rally, Tenaz remains deeply undervalued, trading at 2.6× 2026E DACF and a ~16.5% FCF yield, with rerating and growth offering five-bagger potential.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Shake Shack: The Recent Stock Crash Is A Long-Term Buying Opportunity. Shake Shack is rated Buy, supported by robust growth, attractive valuation, and industry-leading store-level returns despite macro headwinds. SHAK delivered 25.6% YoY restaurant-level profit growth, expanding unit count by 14.1% YoY, and expects continued low-teens revenue and unit growth over the next three years. A solid balance sheet, asset-light model, and a strong cash position enable rapid expansion and flexibility amid uncertain macro and policy environments.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"CCH Holdings Ltd Announces Closing of US$5.0 Million Initial Public Offering. BUKIT MERTAJAM, MALAYSIA, Dec. 31, 2025 (GLOBE NEWSWIRE) -- CCH Holdings Ltd (the “Company”), a Malaysia-based specialty hotpot restaurant chain, today announced the closing of its initial public offering (the “Offering”) of 1,250,000 ordinary shares at a public offering price of US$4.00 per ordinary share, for total gross proceeds of US$5,000,000, before deducting estimated underwriting discounts, non-accountable expense allowance, and estimated offering expenses payable by the Company.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Vertex Pharmaceuticals: Prepared To Defend Their Dominance And Expand Their Expertise. Vertex Pharmaceuticals remains a 'Top Idea' with robust Q3 earnings, a dominant CF franchise, and a broadening late-stage pipeline. VRTX's diversification into pain, kidney, cell, and gene therapies positions it for multiple launches between 2026–2028, supporting long-term growth. Financial strength is evident with $12B in cash, upgraded 2025 revenue guidance ($11.9B–$12B), and accelerating commercial momentum across new franchises.",positive,importante,DE:AIRCRAFT;FR:BEVERAGES
"RTX: Record Backlogs And Structural Demand Signal Upside. RTX is positioned as a dominant aerospace and defense powerhouse, leveraging record backlogs and diversified operations for strong growth. RTX's robust financials—$85.5B TTM revenue, 10.26% forward growth, and recurring EPS beats—underscore operational resilience and shareholder-friendly capital allocation. Despite a premium 30.04x forward P/E, RTX's superior price return, dividend yield, and backlog conversion justify a sustained bullish outlook and a buy rating.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
