text,label,importance,correlations
"LifeStance Health Group, Inc. (LFST) Q2 2025 Earnings Call Transcript. LifeStance Health Group, Inc. (NASDAQ:LFST ) Q2 2025 Earnings Conference Call August 7, 2025 8:30 AM ET Company Participants David Patrick Bourdon - CEO & Director Monica Prokocki - Vice President of Investor Relations Ryan Bruce McGroarty - CFO & Treasurer Conference Call Participants Brian Gil Tanquilut - Jefferies LLC, Research Division Craig Matthew Hettenbach - Morgan Stanley, Research Division David Michael Larsen - BTIG, LLC, Research Division Jamie Aaron Perse - Goldman Sachs Group, Inc., Research Division Kevin Caliendo - UBS Investment Bank, Research Division Lisa Christine Gill - JPMorgan Chase & Co, Research Division Matthew Mardula - Unidentified Company Richard Collamer Close - Canaccord Genuity Corp., Research Division Steven Craig Dechert - KeyBanc Capital Markets Inc., Research Division Operator Hello, and welcome to the LifeStance Health Second Quarter 2025 Earnings Conference Call. [Operator Instructions] Now I would like to turn the call over to Monica Prokocki.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Establishment Labs Holdings Inc. (ESTA) Q2 2025 Earnings Call Transcript. Establishment Labs Holdings Inc. (NASDAQ:ESTA ) Q2 2025 Earnings Conference Call August 7, 2025 8:30 AM ET Company Participants Fillipo Peter Caldini - CEO & Director Rajbir Singh Denhoy - Chief Financial Officer Conference Call Participants Anthony Charles Petrone - Mizuho Americas LLC Joshua Thomas Jennings - TD Cowen, Research Division K. Gong - JPMorgan Chase & Co, Research Division Mason Owen Carrico - Stephens Inc., Research Division Matthew Charles Taylor - UBS Investment Bank, Research Division Mike Matson - Unidentified Company Sam Shimon Eiber - BTIG, LLC, Research Division Operator Good morning.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"RaySearch Laboratories: Interim report April - June 2025. STOCKHOLM , Aug. 8, 2025 /PRNewswire/ -- SECOND QUARTER (APRIL - JUNE 2025) Order intake amounted to SEK 241.2 M (290.3) Net sales amounted to SEK 304.9 (318.9) Operating profit amounted to SEK 36.4 M (79.3) Profit after tax amounted to SEK 30.8 M (61.4) Earnings per share before/after dilution amounted to SEK 0.90 (1.79)  Cash flow from operating activities amounted to SEK 70.6 M (154.6) Order backlog amounted to SEK 1,665.3 M (1,790.5) at the end of the period HALF-YEAR (JANUARY - JUNE 2025) Order intake amounted to SEK 650.8 M (528.8) Net sales amounted to SEK 636.6 M (576.1) Operating profit amounted to SEK 111.2 M (125.1) Profit after tax amounted to SEK 87.6 M (98.1) Earnings per share before/after dilution amounted to SEK 2.55 (2.86) Cash flow from operating activities amounted to SEK 217.4 M (321.9) SIGNIFICANT EVENTS DURING THE SECOND QUARTER Odense University Hospital in Denmark has placed an order and is increasing the level of automation with the RayStation treatment planning system. In May, RayStation v2025 was launched, featuring fast automated treatment planning using machine learning* and the ECHO algorithm, as well as expanded support for treatment planning for patients in the upright position.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Krispy Kreme, Inc. (DNUT) Q2 2025 Earnings Call Transcript. Krispy Kreme, Inc. (NASDAQ:DNUT ) Q2 2025 Earnings Conference Call August 7, 2025 8:30 AM ET Company Participants Christine McDevitt - Corporate Participant Joshua Charlesworth - President, CEO & Director Raphael Duvivier - Chief Financial Officer Conference Call Participants Daniel Edward Guglielmo - Capital One Securities, Inc., Research Division Rahul Krotthapalli - JPMorgan Chase & Co, Research Division Sara Harkavy Senatore - BofA Securities, Research Division Operator Hello, everyone, and thanks for standing by. My name is Carly, and I will be your conference operator today.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Maple Leaf Foods Inc. (MLFNF) Q2 2025 Earnings Call Transcript. Maple Leaf Foods Inc. (OTCPK:MLFNF) Q2 2025 Earnings Conference Call August 7, 2025 8:30 AM ET Company Participants Curtis Eugene Frank - President, CEO & Director David Smales - Chief Financial Officer Dennis Pat Rick Organ - President of Pork Complex Omar Javed - Vice President of Investor Relations Conference Call Participants Bea Andrea Fabrero - Scotiabank Global Banking and Markets, Research Division Chantel Pearce - CIBC Capital Markets, Research Division Irene Ora Nattel - RBC Capital Markets, Research Division Luke Hannan - Canaccord Genuity Corp., Research Division Martin Landry - Stifel Nicolaus Canada Inc., Research Division Michael Van Aelst - TD Cowen, Research Division Vishal Shreedhar - National Bank Financial, Inc., Research Division Operator Good morning, ladies and gentlemen. Thank you for standing by.",neutral,générale,HK:SILVER;US:PETROLEUM_CRUDE
"Flutter lifts full-year guidance as FanDuel drives record Q2 performance. Flutter Entertainment PLC (LSE:FLTR, NYSE:FLUT) the world's largest online sports betting and iGaming operator, has raised its full-year 2025 guidance following a strong second quarter, driven by exceptional performance in its US business. Revenue rose 16% year-on-year in the three months to 30 June, reaching $4.2 billion, while adjusted EBITDA increased 25% to $919 million.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"SharkNinja, Inc. (SN) Q2 2025 Earnings Call Transcript. SharkNinja, Inc. (NYSE:SN ) Q2 2025 Earnings Conference Call August 7, 2025 8:30 AM ET Company Participants James Lamb - Senior VP of Investor Relations & Treasury Mark Adam Barrocas - President, CEO & Director Patraic Reagan - Executive VP & CFO Conference Call Participants Alexander Thomas Perry - BofA Securities, Research Division Brooke Siler Roach - Goldman Sachs Group, Inc., Research Division Randal J. Konik - Jefferies LLC, Research Division Steven Paul Forbes - Guggenheim Securities, LLC, Research Division Operator Good morning, and thank you all for attending the SharkNinja's Second Quarter 2025 Earnings Call.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"investingLive Asia-Pacific FX news wrap: US slammed strategic big gold bars with tariffs. Japanese equities rose after Tokyo secured a U.S. pledge to correct a tariff order and refund excess duties, while the Bank of Japan's July meeting summary revealed divisions over the timing of future rate hikes. The yen weakened, USD/JPY topping 147.30, as the dollar firmed slightly more broadly.",neutral,importante,
"Alarm.com Holdings, Inc. (ALRM) Q2 2025 Earnings Call Transcript. Alarm.com Holdings, Inc. (NASDAQ:ALRM ) Q2 2025 Earnings Conference Call August 7, 2025 4:30 PM ET Company Participants Kevin Bradley - Chief Financial Officer Matthew Zartman - Vice President of Strategic Communications & Investor Relations Stephen S. Trundle - CEO & Director Conference Call Participants Adam Tyler Tindle - Raymond James & Associates, Inc., Research Division Alyssa Lee - Barclays Bank PLC, Research Division Jack Vander Aarde - Maxim Group LLC, Research Division Matthew John Bullock - BofA Securities, Research Division William Fitzsimmons - Jefferies LLC, Research Division Operator Good day and thank you for standing by.",neutral,générale,FR:BEVERAGES;FR:ELECTRICITY
"Altice USA, Inc. (ATUS) Q2 2025 Earnings Call Transcript. Altice USA, Inc. (NYSE:ATUS ) Q2 2025 Earnings Conference Call August 7, 2025 8:30 AM ET Company Participants Dennis Mathew - CEO & Chairman Marc Sirota - Chief Financial Officer Sarah Freedman - Vice President, Investor Relations Conference Call Participants Craig Eder Moffett - MoffettNathanson LLC Frank Garrett Louthan - Raymond James & Associates, Inc., Research Division Kutgun Maral - Evercore ISI Institutional Equities, Research Division Samuel McHugh - BNP Paribas Exane, Research Division Steven Lee Cahall - Wells Fargo Securities, LLC, Research Division Vikash Harlalka - New Street Research LLP Operator Greetings, and welcome to the Altice USA Second Quarter 2025 Earnings Results Conference Call. [Operator Instructions] As a reminder, this conference is being recorded.",neutral,générale,DE:AIRCRAFT;FR:FINANCIAL_SERVICES
