text,label,importance,correlations
"India's Infosys earned 5.5% of third-quarter revenue from AI services, CEO says. India's second-largest IT services exporter Infosys earned 5.5% of its revenue in the December quarter from AI services, its chief executive Salil Parekh said at a company event on Tuesday.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Coca-Cola Europacific Partners plc Announces Preliminary Unaudited Results Q4 & FY 2025. COCA-COLA EUROPACIFIC PARTNERS Preliminary unaudited results for the full year ended 31 December 2025 UXBRIDGE, ENGLAND / ACCESS Newswire / February 17, 2026 / Resilient topline & productivity gains underpin strong profit & cash delivery; announcing further €1bn share buyback*; well placed for 2026 & beyond FY 2025 Total CCEP Key Financial Metrics [1] As Reported Comparable [1] Change vs FY 2024 Adjusted Comparable [4] Change vs FY 2024 As Reported Comparable [1] Comparable FXN [1] Adjusted Comparable [4] Adjusted Comparable FXN [4] Volume (M UC) [2] 3,958 3,958 2.4 % 2.7 % 3,958 0.2 % Revenue per UC [2],[3] (€) 5.38 1.6 % 5.38 2.9 % Revenue (€M) 20,901 20,901 2.3 % 2.3 % 4.1 % 20,901 0.9 % 2.8 % Operating profit (€M) 2,793 2,808 31.0 % 5.4 % 7.5 % 2,808 5.1 % 7.1 % Diluted EPS (€) 4.26 4.11 38.3 % 4.1 % 6.2 % Comparable free cash flow (€M) 1,836 Dividend per share (€) 2.04 DAMIAN GAMMELL, CHIEF EXECUTIVE OFFICER, SAID: ""2025 has been another strong year for CCEP. We continue to refresh our consumers and lead value creation for our customers across beverage categories that are growing strongly.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"VRNS Investors Have Opportunity to Lead Varonis Systems, Inc. Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES, Feb. 17, 2026 /PRNewswire/ --  The Schall Law Firm , a national shareholder rights litigation firm, reminds investors of a class action lawsuit against Varonis Systems, Inc. (""Varonis"" or ""the Company"") (NASDAQ: VRNS) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission. Investors who purchased the Company's securities between February 4, 2025 and October 28, 2025, inclusive (the ""Class Period""), are encouraged to contact the firm before March 9, 2026.",negative,importante,DE:AIRCRAFT;FR:BEVERAGES
"ARDT Investors Have Opportunity to Lead Ardent Health, Inc. Securities Fraud Lawsuit with the Schall Law Firm. LOS ANGELES, Feb. 17, 2026 /PRNewswire/ --  The Schall Law Firm , a national shareholder rights litigation firm, reminds investors of a class action lawsuit against Ardent Health, Inc. (""Ardent"" or ""the Company"") (NYSE: ARDT) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission. Investors who purchased the Company's securities between July 18, 2024 and November 12, 2025, inclusive (the ""Class Period""), are encouraged to contact the firm before March 9, 2026.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"Vistagen Therapeutics, Inc. Sued for Securities Law Violations - Contact the DJS Law Group to Discuss Your Rights - VTGN. LOS ANGELES, Feb. 17, 2026 /PRNewswire/ -- The DJS Law Group reminds investors of a class action lawsuit against Vistagen Therapeutics, Inc. (""Vistagen "" or ""the Company"") (NASDAQ: VTGN ) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission. Shareholders who purchased shares of VTGN during the class period listed are encouraged to contact the firm regarding possible lead plaintiff appointments.",negative,importante,FR:ELECTRICITY;DE:AIRCRAFT
"BRBR Investors Have Opportunity to Lead BellRing Brands, Inc. Securities Fraud Lawsuit. NEW YORK, Feb. 17, 2026 /PRNewswire/ -- Why: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Bellring Brands, Inc. (NYSE: BRBR) between November 19, 2024 and August 4, 2025, both dates inclusive (the ""Class Period""), of the important March 23, 2026 lead plaintiff deadline. So what: If you purchased BellRing securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Basilea reports strong 2025 full-year results, surpassing revenue and operating profit guidance. 15% royalty income increase 11% total revenue increase Tripled net cash position Phase 3 program with fosmanogepix progressing as planned Financial guidance FY 2026: Double-digit increase in total revenue and operating profit Conference call and webcast today at 4 p.m. (CET) Ad hoc announcement pursuant to Art.",positive,importante,FR:BEVERAGES;FR:ELECTRICITY
Falcon Oil & Gas Ltd. - Notice of Cancellation of Admission to Trading on AIM. Falcon Oil & Gas Ltd. (“Falcon”) Notice of Cancellation of Admission to Trading on AIM 17 February 2026 - Falcon Oil & Gas Ltd.,neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Vaalco Energy, Inc. Declares First Quarter 2026 Dividend. HOUSTON, Feb. 17, 2026 (GLOBE NEWSWIRE) -- VAALCO Energy, Inc. (NYSE: EGY, LSE: EGY) (“Vaalco” or the “Company”) today announced that it declared its quarterly cash dividend of $0.0625 per share of common stock for the first quarter of 2026 ($0.25 annualized), which is payable on March 27, 2026, to stockholders of record at the close of business on February 27, 2026. Future declarations of quarterly dividends and the establishment of future record and payment dates are subject to approval by the Board of Directors.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"SAP Executive to Participate in Upcoming Investor Event in Q1 2026. WALLDORF, Germany, Feb. 17, 2026 /PRNewswire/ -- SAP SE (NYSE: SAP) today announced the participation of its executive at the following event. The event will be webcast, and the replay will be made available shortly after the event on the SAP Investor Relations website: https://www.sap.com/investors/en/financial-documents-and-events/events.html Morgan Stanley Technology, Media & Telecom Conference San Francisco, California Muhammad Alam, SAP Product & Engineering and member of the SAP Executive Board will hold a Fireside Chat at the event.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
