text,label,importance,correlations
"Samsung wins US annual approval on chipmaking tool shipments to China, source says. Samsung Electronics has received an annual licence from the U.S. government to bring in chip manufacturing equipment to its facilities in China for 2026, a person familiar with the matter said.",positive,importante,FR:BEVERAGES;FR:ELECTRICITY
"Himax and AUO Partner to Unveil Ultra-Slim High-Brightness LCoS Microdisplay at CES 2026 Targeting the AR Glasses Market. TAINAN, Taiwan and HSINCHU, Taiwan, Dec. 30, 2025 (GLOBE NEWSWIRE) -- Himax Technologies, Inc. (“Himax” or “Company”) (Nasdaq: HIMX), a leading supplier and fabless manufacturer of display drivers and other semiconductor products, and AUO Corporation (“AUO”) (TWSE: 2409), a technology-driven company advancing the frontier of display innovation, today announced the unveiling of their latest proprietary Front-lit LCoS microdisplay collaboration at the upcoming CES 2026, taking place January 6 – 9, 2026, in Las Vegas, USA. Specifically designed for AR glasses and wearable devices, the new generation LCoS microdisplay integrates Himax's state-of-the-art LCoS microdisplay with AUO's high-efficiency waveguide, delivering five core advantages: ultra-slim form factor, high resolution, ultralow power consumption, exceptional brightness, and vivid color saturation, marking a new milestone for AR and wearable display technology.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Primerica Household Budget Index™ Data: Purchasing Power for Middle-Income Americans Relatively Unchanged in November. DULUTH, Ga.--(BUSINESS WIRE)--The latest Primerica Household Budget Index™ (HBI™) data, a monthly economic metric that examines how inflation and wage trends impact the ability of middle-income families to afford life's everyday necessities, is estimated at 100.7% in November, a slight increase of 0.2% from a year ago. The Consumer Price Index (CPI), which measures inflation for a comprehensive basket of goods for all U.S. households, recorded inflation at 2.7% in November compared to a year ag.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"2025-2026 ""Winter Snow, Warm Sunshine - Meet in Shenyang"" Ice and Snow Carnival Series & the 3rd Snow Football Village Super League Grandly Launches. SHENYANG, China, Dec. 29, 2025 (GLOBE NEWSWIRE) -- On December 28, the launch ceremony of the 2025-2026 ""Winter Snow, Warm Sunshine - Meet in Shenyang"" Ice and Snow Carnival Series & the 3rd Snow Football Village Super League was held at Daomeng Town in Shenbei New District, Shenyang city, China. Lyu Zhicheng, Deputy Secretary of the CPC Shenyang Municipal Committee and Mayor of Shenyang, attended and announced the opening.",negative,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Archer Aviation's Meltdown Triggers Buy Opportunity - Promising 2026 Monetization (Rating Upgrade). Archer Aviation is upgraded to a speculative Buy, driven by new monetization avenues in 2026 and a robust balance sheet supporting its delayed path to mass commercialization in 2027. The technology licensing and Hawthorne Airport deal provide recurring, high-margin revenue streams and strategic operational footholds ahead of FAA certification. Valuation remains compelling thanks to the -44% correction from recent highs, the cheap FY2030 EV/Sales multiples versus JOBY, and the bottoming technical indicators signaling a potential rebound.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"BUNKER HILL ANNOUNCES ELECTION TO ISSUE SHARES IN SATISFACTION OF INTEREST AND SERVICE PAYMENT OBLIGATIONS. KELLOGG, IDAHO AND VANCOUVER, BRITISH COLUMBIA, DEC. 29, 2025 (GLOBE NEWSWIRE) -- BUNKER HILL MINING CORP. (“BUNKER HILL” OR THE “COMPANY”) (TSXV:BNKR | OTCQB:BHLL) ANNOUNCES THAT IT HAS ELECTED TO ISSUE AN AGGREGATE OF 1,578,430 SHARES OF COMMON STOCK OF THE COMPANY (THE “INTEREST SHARES”) IN FULL SATISFACTION OF THE INTEREST PAYABLE AS OF DECEMBER 31, 2025 UNDER CERTAIN DEBT INSTRUMENTS (COLLECTIVELY, THE “INTEREST PAYMENTS”), INCLUDING (I) AN AGGREGATE OF 450,980 INTEREST SHARES TO CERTAIN HOLDERS OF 5.0% SERIES 1 SECURED CONVERTIBLE DEBENTURES (THE “SERIES 1 DEBENTURES”) FOR THE AGGREGATE INTEREST OF US$76,666.67 OWING THEREUNDER, (II) AN AGGREGATE OF 1,127,450 INTEREST SHARES TO CERTAIN HOLDERS OF 5.0% SERIES 2 SECURED CONVERTIBLE DEBENTURES (THE “SERIES 2 DEBENTURES”) FOR THE AGGREGATE INTEREST OF US$191,666.67 OWING THEREUNDER, TOGETHER WITH THE SERIES 1 DEBENTURES AND THE SERIES 2 DEBENTURES, THE “DEBT INSTRUMENTS”) FOR THE AGGREGATE INTEREST OF US$268,333.33 OWING THEREUNDER IN CONNECTION WITH ADVANCES TO THE COMPANY. THE SERIES 1 DEBENTURES AND SERIES 2 DEBENTURES MATURE ON MARCH 31, 2028 AND MARCH 31, 2029, RESPECTIVELY.",neutral,générale,
"Novo Nordisk's 'long game' on weight loss drugs sparks hope in science, but the Street is impatient. Novo Nordisk has had a difficult year as investors questioned the company's ability to translate its strides in pioneering GLP-1 drugs to financial gains. Scientists, however, say that Novo's medicine still has potential.",positive,critique,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Society Pass Incorporated Announces Pricing of $3 Million Public Offering of Common Stock. NEW YORK, Dec. 30, 2025 (GLOBE NEWSWIRE) -- Society Pass Incorporated (Nasdaq: SOPA) (the “Company”), Southeast Asia's (SEA) next generation e-commerce ecosystem, today announced the pricing of its best efforts public offering of an aggregate of 1,500,000 shares of its common stock (or common stock equivalents in lieu thereof) at a public offering price of $2.00 per share (or per common stock equivalent in lieu thereof), for aggregate gross proceeds of $3 million, before deducting the placement agent's fees and other offering expenses payable by the Company. The offering is expected to close on December 31, 2025, subject to satisfaction of customary closing conditions.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
Robotic Process Automation Set to Surge 466%: 1 Software Bot Stock to Buy Now. ServiceNow offers AI chatbots for some of the largest corporations and has an impressive 97% renewal rate. The company makes almost all of its revenue from annual subscriptions and continues to sign large contracts.,positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Oil and Natural Gas Technical Analysis: Oversupply Risks Rise as Key Support Levels Come Into Focus. Oil prices pulled back despite rising geopolitical tensions, as market focus shifts to oversupply risks with Saudi price cuts expected and global output set to exceed demand.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
