text,label,importance,correlations
"Exclusive: Barry Callebaut CEO left after high-level split over cocoa, sources say. Barry Callebaut and its former CEO Peter Feld parted ways last month after a previously unreported clash at the top of the world's largest chocolate maker over a proposal to separate its cocoa business, two sources told Reuters.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Julius Baer reports net profit of $988 million for 2025. Swiss bank Julius Baer on Monday reported a net profit of 764 million Swiss francs ($988 million) for 2025, down 25% from 2024, but slightly above a consensus expectation of 679 million francs.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"EV maker Polestar secures $400 million equity funding. Electric vehicle maker Polestar said on Monday it has secured a $400 million equity investment from Feathertop Funding Limited, a special purpose entity consolidated by Sumitomo Mitsui Banking Corporation and Standard Chartered Bank.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Sanofi's genetic disorder drug shows mixed results in late-stage trials. French drugmaker Sanofi said on Monday that its experimental genetic disorder treatment showed promise in a late-stage study of patients with a type of Gaucher disease, but failed to meet the main goal in a separate trial.",negative,critique,CA:WHEAT;LU:FINANCIAL_SERVICES
"Alibaba to spend $431 million for Lunar New Year AI push as chatbot war heats up. Alibaba said on Monday it will spend 3 billion yuan ($431 million) to attract users to its Qwen AI app during the Lunar New Year holiday, heating up a race between China's largest tech firms.",positive,importante,FR:FINANCIAL_SERVICES
"Gold rally, FX swaps bolster India central bank's shield for rupee. A searing rally in gold combined with FX swaps undertaken to boost domestic liquidity have pushed India's foreign exchange reserves to an all-time high, bolstering the central bank's ability to manage rupee volatility amid capital outflows and U.S. trade tensions.",positive,importante,
"Molecular Partners Announces Presentation of First Imaging and Dosimetry Data of DLL3-Targeting Radiotherapy MP0712 in Patients at TWC 2026. ZURICH-SCHLIEREN, Switzerland and CONCORD, Mass., Feb. 02, 2026 (GLOBE NEWSWIRE) -- Ad hoc announcement pursuant to Art. 53 LR Molecular Partners AG (SIX: MOLN; NASDAQ: MOLN), a clinical-stage biotech company developing a novel class of custom-built protein drugs known as DARPin therapeutics (“Molecular Partners” or the “Company”), today announced the presentation of first patient imaging and dosimetry data of MP0712, its DLL3-targeted Radio-DARPin candidate co-developed with strategic partner Orano Med, at the 8th Theranostics World Congress (TWC), taking place in Cape Town, South Africa on January 29-February 1.",negative,générale,US:PETROLEUM_CRUDE;HK:SILVER
"S&P 500 Declines For Third Consecutive Session But Records Gain In January: Investor Sentiment Declines, Fear Index Remains In 'Greed' Zone. The CNN Money Fear and Greed index showed a decline in the overall market sentiment, while the index remained in the “Greed” zone on Friday.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Pfizer Likely To Report Lower Q4 Earnings; These Most Accurate Analysts Revise Forecasts Ahead Of Earnings Call. Pfizer Inc. (NYSE: PFE) will release earnings results for its fourth quarter, before the opening bell on Tuesday, Feb. 3.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"European stocks set for sharp declines as global market fears are reignited. European stocks are expected to open in negative territory as concerns over cryptocurrencies, precious metals and artificial intelligence haunt global markets.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
