text,label,importance,correlations
"Australia's Lynas partners with Noveon to supply rare-earth magnets to the US. Australia's Lynas Rare Earths has partnered with U.S.-based manufacturer Noveon Magnetics to supply rare-earth permanent magnets to defense and commercial sectors in the U.S., the two companies said on Wednesday.",positive,critique,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"UK's Serica Energy cuts production forecast again after Triton setback. Britain's Serica Energy lowered its annual production forecast on Wednesday for the second time in a month, after a fresh disruption at the Triton floating production storage and offloading vessel.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
BMW shares seen down 3% in pre-market indications after forecast cut. BMW shares were seen down 3% in pre-market indications on Wednesday after the German carmaker cut its 2025 earnings forecast due to changed U.S. tariff assumptions and weaker-than-expected growth in the Chinese market.,negative,importante,IN:IT_SERVICES
ABB to sell robots business to SoftBank in $5.38 billion deal. ABB on Wednesday said it has agreed to sell its robotics business to SoftBank Group in a deal that values the business at $5.38 billion.,positive,importante,
"Dialogue on AI & Cyber Governance in the Physical AI Era: Tuya Smart Delivers Strategic Insights on Emerging Global AI Cybersecurity Paradigms. LONDON , Oct. 8, 2025 /PRNewswire/ -- As the physical AI transformation gains rapid momentum, ""The Dialogue on AI & Cyber Governance"" kicks off in London, focusing on the pressing theme of ""The New Reality of Corporate AI Security."" Tuya Smart (NYSE: TUYA, HKEX: 2391), a global AI cloud platform service provider, shared its insights on the latest developments in a keynote address titled ""Pioneering AI Security: Lessons from the Frontlines,"" where it unveiled its cutting-edge practices in AI implementation while analyzing prevailing global AI cybersecurity dynamics.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Johns Lyng Group Limited (JLGRF) Shareholder/Analyst Call Prepared Remarks Transcript. Johns Lyng Group Limited (OTCPK:JLGRF) Shareholder/Analyst Call October 7, 2025 8:30 PM EDT Company Participants Peter Nash Presentation Peter Nash Good morning, ladies and gentlemen, and welcome to today's important meeting of relevant shareholders in relation to the proposed scheme of arrangement that you, as shareholders, will be voting on today, which I'll refer to as the scheme. My name is Peter Nash.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"PORTZAMPARC – BNP PARIBAS GROUP INITIATES COVERAGE OF ONWARD MEDICAL WITH A BUY RATING AND TARGET PRICE OF EUR 10.20. EINDHOVEN, THE NETHERLANDS, OCT. 08, 2025 (GLOBE NEWSWIRE) -- ONWARD MEDICAL N.V. (EURONEXT: ONWD – US ADR: ONWRY), THE LEADING NEUROTECHNOLOGY COMPANY PIONEERING THERAPIES TO RESTORE MOVEMENT, FUNCTION, AND INDEPENDENCE IN PEOPLE WITH SPINAL CORD INJURIES (SCI) AND OTHER MOVEMENT DISABILITIES, TODAY ANNOUNCES THAT BNP PARIBAS' BROKER PORTZAMPARC HAS INITIATED COVERAGE WITH A BUY RATING AND A TARGET PRICE OF EUR 10.20.",positive,générale,
"Angle PLC Announces Strategy Update. Appointment of Executive Chairman, proposed change of name and strategy update Company to pursue revised strategy and name change to CelLBxHealth plc Dr. Jan Groen, the current Non-Executive Chairman and recognised oncology diagnostic industry veteran, to lead company as Executive Chairman Revised strategy to sharpen focus on the provision of industry-leading CTC intelligence and accelerate Company's commercial traction, whilst delivering further cost control Cash runway remains through to Q1 2026; expected need to raise funds in coming months GUILDFORD, SURREY / ACCESS Newswire / October 8, 2025 / ANGLE plc (AIM:AGL)(OTCQX:ANPCY), a global precision CTC intelligence company specialising in innovative circulating tumour cell (CTC) solutions for use in research, drug development and clinical oncology, announces that its Chairman, Dr Jan Groen, has moved into an executive role. Jan will lead the Company as it pursues a revised strategy, focused on tight cost control, accelerated commercial progress and a clear plan towards becoming a sustainable business.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Stellantis Makes New Appointments to the Leadership Team As It Pursues Its Path to Recovery. Stellantis Makes New Appointments to the Leadership Team As It Pursues Its Path to Recovery   AMSTERDAM, October 8, 2025 – Building on the positive momentum established in recent months and ahead of the upcoming 2026 presentation of its updated strategy, Stellantis N.V. today announces the following new appointments to its Stellantis Leadership Team (SLT).",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Omdia: Sovereign verticals set to spend $15 billion on low-earth orbit economy connectivity by 2030. LONDON--(BUSINESS WIRE)-- #LEO--Enterprises with fail-safe, mission-critical connectivity needs will spend $15.3 billion on low-earth orbit (LEO) satellite connectivity by 2030, according to Omdia's Enterprise LEO Forecast 2025-30. Broadband connectivity will account for 94% of LEO enterprise revenues, with direct-to-device (D2D) subscriptions making up the remaining 6%. “The heartland of LEO opportunity lies among public and private enterprises with isolated operations and high-performance requiremen.",positive,générale,IN:IT_SERVICES
"Juniper Research Unveils 2025's Fintech & Payments Awards Winners. BASINGSTOKE, United Kingdom, Oct. 08, 2025 (GLOBE NEWSWIRE) -- Juniper Research is excited to announce the winners of the Future Digital Awards for Fintech & Payments 2025. Now in their 10th year, these awards celebrate the standout players transforming digital payments, banking, and fraud prevention; drawing on Juniper Research's two decades of expertise advising the industry's leading innovators.",positive,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Apivia Courtage Brings Agentic AI to its Contact Centers With SoundHound's Amelia 7 Platform. Pilot already underway as the insurer seeks to reinvent self-service with AI agents that can reason, act, and perform complex tasks Pilot already underway as the insurer seeks to reinvent self-service with AI agents that can reason, act, and perform complex tasks",positive,générale,FR:BEVERAGES;FR:ELECTRICITY
SoftBank to buy ABB robotics unit for $5.4 billion as it boosts its AI play. SoftBank Group agreed to buy the robotics division of Swiss engineering firm ABB for $5.4 billion. The move is part of a number of investments and acquisitions by SoftBank as it looks to position itself at the center of the artificial intelligence boom.,positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Cornish Metals Announces Update to Its Plans to Re-Domicile to the UK. VANCOUVER, British Columbia, Oct. 08, 2025 (GLOBE NEWSWIRE) -- Cornish Metals Inc. (AIM/TSXV: CUSN) (“Cornish Metals”, “Cornish Canada” or the “Company”) is pleased to announce that, in connection with its previously announced intention to re-domicile from Canada to the UK, it has today entered into an arrangement agreement (the ""Arrangement Agreement"") with Cornish Metals plc (""Cornish UK"") pursuant to which Cornish Canada will be re-domiciled to the UK (the ""Re-Domicile"" or the ""Transaction""). Completion of the Re-Domicile shall be subject to certain conditions, including, inter alia, shareholder and regulatory approvals.",neutral,générale,DE:AIRCRAFT;FR:FINANCIAL_SERVICES
"Lloyds and other motor finance lenders to pay less compensation than expected. Lloyds Banking Group PLC (LSE:LLOY), Barclays PLC (LSE:BARC), Close Brothers Group PLC (LSE:CBG) and other motor finance lenders could pay a total of £8.2 billion in compensation, the UK financial watchdog said on Wednesday. The payout calculation from the Financial Conduct Authority, which represents an average of £700 per individual member of the public affected, is less than even the bottom end of its initial estimate of between £9 billion and £18 billion first given after the Supreme Court decision at the start of August.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"PRESS RELEASE: ALPHAMEDIXTM (212PB-DOTAMTATE) ACHIEVED ALL PRIMARY EFFICACY ENDPOINTS IN PHASE 2 STUDY, DEMONSTRATING CLINICALLY MEANINGFUL BENEFITS IN PATIENTS WITH GASTROENTEROPANCREATIC NEUROENDOCRINE TUMORS. ALPHAMEDIX TM ( 212 PB-DOTAMTATE) ACHIEVED ALL PRIMARY EFFICACY ENDPOINTS IN PHASE 2 STUDY, DEMONSTRATING CLINICALLY MEANINGFUL BENEFITS IN PATIENTS WITH GASTROENTEROPANCREATIC NEUROENDOCRINE TUMORS",positive,importante,
"Orosur Mining Inc Announces Notification of Investor Webinar. LONDON, UK / ACCESS Newswire / October 8, 2025 / Orosur Mining Inc (TSXV:OMI)(AIM:OMI), the mineral explorer and developer with current operations in Columbia, Argentina and Nigeria, announces that Louis Castro, Executive Chairman and Brad George, Chief Executive Officer, will be holding a live Investor Webinar Q&A session via the Investor Meet Company platform on 15th October 2025 at 5.00 pm (UK local time). The presentation is open to all existing and potential shareholders.",neutral,générale,DE:AIRCRAFT;FR:FINANCIAL_SERVICES
"Pacific Prime Dubai Recognized as AIG Growth Partner 2024. DUBAI, United Arab Emirates--(BUSINESS WIRE)--Pacific Prime Dubai, a global health insurance broker, risks specialist, and benefits specialist, was awarded the “AIG Growth Partner Award 2024,” highlighting the strength and value this growing office brought to its insurance partners in the Middle Eastern market. The award ceremony took place at Pacific Prime Dubai's administrative office in Jumeirah Lake Towers, Dubai, UAE, on 1 October 2025. The ceremony was attended by David Hayes, Regional CE.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Levi Strauss Gears Up For Q3 Print; Here Are The Recent Forecast Changes From Wall Street's Most Accurate Analysts. Levi Strauss & Co. (NYSE:LEVI) will release earnings results for the third quarter, after the closing bell on Thursday, Oct. 9.",neutral,générale,
"Mkango Announces Adjournment of Shareholders' Meeting. CALGARY, AB / ACCESS Newswire / October 8, 2025 / Mkango Resources Ltd. (AIM:MKA)(TSXV:MKA) (the ""Company"" or ""Mkango"") announces that, due to the current strike by the Canadian Union of Postal Workers impacting the Company's ability to deliver the proxy-related materials related to the Company's annual general and special meeting of shareholders scheduled to be held on 29 October 2025 (the ""Meeting""), the Company will be adjourning the Meeting until 9:00 a.m.",neutral,générale,FR:BEVERAGES;FR:ELECTRICITY
"Dogecoin Faces 8% Drop as Whales Sell Off at $0.27 Resistance — Key Support Holds Near $0.25. Dogecoin (DOGE) slipped 8% in Tuesdays volatile session as whales unloaded large holdings into the $0.27 resistance zone. Despite a sharp sell-off, the meme coin found renewed strength near $0.25, suggesting potential accumulation at lower levels.",negative,générale,
"British American Tobacco Smells Like A 12% Equity Bond. Based on the earnings outlook and tax rate projection from its 2025 interim report, British American Tobacco now resembles an equity bond yielding ~12%. To make it more attractive, I also see significant coupon growth potential in the years to come. My growth rate projection is ~5% annually (vs. 6%+ from consensus) based on its strong ROCE and capital allocation flexibility.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Crypto prices today: BTC, ETH, BNB, SOL retrace as Fear & Grid Index drops 10 points. Crypto prices today stumbled, snapping their recent rally as traders took profits ahead of a packed October schedule. Over the last 24 hours, the cryptocurrency market has experienced a sharp retracement, with its total capitalization falling 3.2% to about $4.",negative,générale,
