text,label,importance,correlations
"Volkswagen plans to cut costs by 20% by end 2028, Manager Magazin reports. Volkswagen plans to cut costs by 20% across all brands by the end of 2028, Manager Magazin reported on Monday.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"NZ's Contact Energy to raise $317 million to fund renewable energy projects. New Zealand's Contact Energy said on Monday it will raise NZ$525 million ($317 million) in fresh equity to fund a slate of renewable energy projects, as the company accelerates growth under its long-term ""Contact31+"" strategy.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Press Release: Beyfortus study published in The Lancet Infectious Diseases shows benefit for infants beyond first RSV season. Beyfortus study published in The Lancet Infectious Diseases shows benefit for infants beyond first RSV season First study showing that infants immunized against RSV in their first season had fewer RSV hospitalizations in their second season The study also showed a reduction of 85.9% in RSV-related lower respiratory tract infection hospitalizations in the first season Data published in The Lancet Infectious Diseases and to be presented at RSVVW '26 conference in Rome Paris, February 16, 2026. A universal respiratory syncytial virus (RSV) immunization program using Beyfortus (nirsevimab) was associated with a statistically significant reduction in RSV-related hospitalizations in the second RSV season among infants immunized during their first season, according to a new study published in  The Lancet Infectious Diseases.",positive,importante,FR:ELECTRICITY;FR:BEVERAGES
"Pulsar Helium Reports Additional High-Pressure Gas Zones Encountered at Jetstream #6, Topaz Helium Project, USA. THIS ANNOUNCEMENT AND THE INFORMATION CONTAINED HEREIN IS RESTRICTED AND IS NOT FOR RELEASE, PUBLICATION OR DISTRIBUTION, IN WHOLE OR IN PART, DIRECTLY OR INDIRECTLY, IN, INTO OR FROM AUSTRALIA, JAPAN OR THE REPUBLIC OF SOUTH AFRICA OR TO BE TRANSMITTED, DISTRIBUTED TO, OR SENT BY, ANY NATIONAL OR RESIDENT OR CITIZEN OF ANY SUCH COUNTRIES OR ANY OTHER JURISDICTION IN WHICH SUCH RELEASE, PUBLICATION OR DISTRIBUTION MAY CONTRAVENE LOCAL SECURITIES LAWS OR REGULATIONS.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Roche announces positive phase III results for Gazyva/Gazyvaro in primary membranous nephropathy, marking a significant milestone in this autoimmune disease. Basel, 16 February 2026 - Roche (SIX: RO, ROG; OTCQX: RHHBY) announced today that the phase III MAJESTY study in adults with primary membranous nephropathy met its primary endpoint, showing statistically significant and clinically meaningful results with Gazyva®/Gazyvaro® (obinutuzumab). Results show that significantly more people achieved complete remission at two years (104 weeks) with Gazyva/Gazyvaro versus tacrolimus. Safety was in line with the well-characterised profile of Gazyva/Gazyvaro and no new safety signals were identified.",positive,importante,US:PETROLEUM_CRUDE;HK:SILVER
"Genentech Announces Positive Phase III Results for Gazyva in Primary Membranous Nephropathy, Marking a Significant Milestone in This Autoimmune Disease. SOUTH SAN FRANCISCO, Calif.--(BUSINESS WIRE)--Genentech, a member of the Roche Group (SIX: RO, ROG; OTCQX: RHHBY) announced today that the Phase III MAJESTY study in adults with primary membranous nephropathy met its primary endpoint, showing statistically significant and clinically meaningful results with Gazyva® (obinutuzumab). Results show that significantly more people achieved complete remission at two years (104 weeks) with Gazyva versus tacrolimus. Safety was in line with the well-charac.",positive,importante,DE:AIRCRAFT;FR:ELECTRICITY
"AMD and TCS to bring state-of-the-art ‘Helios' rack-scale AI architecture to India. News Highlights: Enterprises across India will gain access to a new 200MW deployment of the AMD “Helios” rack-scale AI architecture, supporting India's AI initiatives and sovereign AI factories.   AMD and TCS will help enterprise customers accelerate AI at scale with an AI training and inference platform designed to improve operational efficiency, time-to-deployment, and real-world enterprise impact across industries.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Cognizant Expands Strategic Partnership with Google Cloud to Operationalize Agentic AI at Enterprise Scale. Through its AI builder approach and proprietary capabilities built on Google Cloud, Cognizant is enabling enterprises to translate AI strategy into deployed, governed systems at scale. TEANECK, N.J.",positive,importante,FR:BEVERAGES;DE:AIRCRAFT
"Maze Therapeutics Chief Medical Officer Sells 15K Shares As Company's Stock Continues to Surge. Chief Medical Officer Harold Bernstein exercised 15,000 shares, which were sold immediately for a total transaction value of approximately $690,300 on Feb. 2, 2026. Maze Therapeutics recently hit its one-year anniversary on the market, posting 174% growth over that period.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Gold (XAUUSD) & Silver Price Forecast: $5,000 Test as Silver Breaks $79 – Reversal or Deeper Slide?. Gold (XAUUSD) tests $5,000 as cooling CPI and easing tensions weigh on safe-haven demand, while silver breaks $79. Is a deeper slide coming?",neutral,générale,
"Is Bitcoin Bottom Still Far Away as Matrixport Says More Bear Market Signals Are Emerging?. Bitcoin has crashed more than 50% in a few months and every buy-the-dip is facing further downside pressure. Experts such as Matrixport and Glassnode have identified emerging bear market signals, suggesting Bitcoin may not have reached its bottom yet.",neutral,générale,
