text,label,importance,correlations
"Shell beats profit expectations at $4.3 billion, keeps buybacks steady. Shell's adjusted earnings, its definition of net profit, reached $4.264 billion in the second quarter, it said on Thursday, above the $3.74 billion average in an analyst poll provided by the company but down from $6.3 billion a year ago.",positive,importante,FR:BEVERAGES;FR:ELECTRICITY
Rolls-Royce raises profit and cash flow outlook after strong H1. British aero-engineer Rolls-Royce raised its full-year outlook for both operating profit and free cash flow on Thursday after it navigated supply chain challenges and tariffs to deliver a strong first half.,positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Microsoft, Meta surge after blowout results. Shares in artificial intelligence heavyweights Microsoft and Meta Platforms both surged in European trading on Thursday, after blowout quarterly results after-market on Wednesday.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"UK's Haleon cuts annual organic revenue growth forecast. British consumer healthcare company Haleon lowered its annual organic revenue growth forecast to 3.5% on Thursday, citing weaker performance in the United States.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Robinhood Markets, Inc. (HOOD) Q2 2025 Earnings Call Transcript. Robinhood Markets, Inc. (NASDAQ:HOOD ) Q2 2025 Earnings Conference Call July 30, 2025 5:00 PM ET Company Participants a - Corporate Participant Chris Koegel - Vice President of Corporate Finance & Investor Relations Jason Warnick - Chief Financial Officer Shiv Verma - Senior VP of Finance & Strategy and Treasurer Vladimir Tenev - Co-Founder, President, CEO & Chairman of the Board Conference Call Participants Alexander Wexler Markgraff - KeyBanc Capital Markets Inc., Research Division Benjamin Elliot Budish - Barclays Bank PLC, Research Division Brett Anthony Knoblauch - Cantor Fitzgerald & Co., Research Division Brian Bertram Bedell - Deutsche Bank AG, Research Division Craig William Siegenthaler - BofA Securities, Research Division Dan Dolev - Mizuho Securities USA LLC, Research Division Devin Patrick Ryan - Citizens JMP Securities, LLC, Research Division Edward Lee Engel - Compass Point Research & Trading, LLC, Research Division Gautam Chhugani - Sanford C. Bernstein & Co., LLC.",neutral,générale,DE:AIRCRAFT;FR:FINANCIAL_SERVICES
"Ericsson expands 4G and 5G network equipment partnership with SoftBank Corp.. Ericsson to supply network equipment for SoftBank's low, mid, and high bands Ericsson will contribute to SoftBank's 4G and 5G networks enhancement and expand further expansion of 5G Standalone coverage STOCKHOLM , July 31, 2025 /PRNewswire/ -- Ericsson (NASDAQ: ERIC) has strengthened its partnership with Japan's SoftBank Corp. (SoftBank) through a new commercial agreement covering 4G and 5G network products and solutions. Ericsson has been selected as one of the radio equipment vendors to enhance SoftBank's networks.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Rolls-Royce hikes outlook after profits swell 50% in first half. Rolls-Royce Holdings PLC (LSE:RR.) gave an upwards tweak to its full-year outlook after reporting a 50% increase in underlying operating profit in the first half, driven by the ongoing transformation under chief executive Tufan Erginbilgic.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Nvidia's China-bound H20 AI chips face Beijing scrutiny over ‘tracking' and security concerns. According to China's Cyberspace Administration, Nvidia met with Beijing officials on Thursday regarding potential national security risks posed by its H20 graphics processing units. Washington this month allowed Nvidia to resume sales of its H20 AI chips to China, reversing an effective ban imposed in April.",negative,critique,US:PETROLEUM_CRUDE;HK:SILVER
"Conduent Reorganization Provides Hope For Share Price. Conduent's management has improved net income and earnings by divesting weaker subsidiaries, but the share price continues to lag. Despite red-flag warnings for decelerating momentum and negative EPS revisions, I believe these are overstated and not sufficient reasons to sell. Valuation is attractive, and I expect the share price to double in one year, but institutional interest is waning.",positive,importante,FR:ELECTRICITY;FR:BEVERAGES
"London BTC Company tops 1,000 Bitcoin miners in North America. London BTC Company Ltd (LSE:BTC, OTCQB:VINZF) has passed a key milestone with more than 1,000 specialised Bitcoin mining computers now operating in the United States and Canada, according to an announcement on Thursday. The company, which holds and mines Bitcoin as part of its core business, said that growing its North American mining fleet is central to its current strategy.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
