text,label,importance,correlations
"Alibaba starts selling Quark AI glasses in China, enters global wearables race. Alibaba released on Thursday its new Quark artificial intelligence glasses in China, heralding the Chinese tech company's efforts to break into the AI wearables market dominated by Meta globally. Prices will start from 1,899 yuan ($268.25) for the headset that will be powered by Alibaba's Qwen AI model and app.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"China's tech giants move AI model training overseas to tap Nvidia chips, FT reports. Top Chinese firms are training their artificial intelligence models abroad to access Nvidia's chips and avoid U.S. measures aimed at curbing their progress in advanced technology, Financial Times reported on Thursday.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Toyota October output grows for fifth straight month on strong US demand. Toyota Motor said on Thursday its global production rose for a fifth consecutive month in October, lifted by strong U.S. demand for hybrid vehicles that offset weaker sales in Japan and China.",positive,importante,US:PETROLEUM_CRUDE;HK:SILVER
"Aeluma: The Recent Dip Is A Good Opportunity To Participate In This Intriguing Long-Term Story. Aeluma, Inc. has outperformed semiconductor and micro-cap peers in 2025 by 3-5x, delivering over 80% YTD returns and also gaining inclusion in the Russell 3000. ALMU's proprietary semiconductor tech enables cost-effective, large-scale production for high-performance applications and caters to a serviceable addressable market that is projected to grow at a 47% CAGR through this decade. Despite an unappealing current revenue base and lack of operating profits, ALMU boasts strong cash reserves, no debt, and high-profile R&D contracts with NASA and the US Navy.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"JPMorganChase Announces Intention to Build a New Three-Million Sq Ft Landmark Tower in London. LONDON--(BUSINESS WIRE)--JPMorganChase is proud to announce its intention to build a new three-million square feet tower in London. This transformative project would enable additional capacity for the firm to grow by creating a world-class workplace for up to 12,000 employees, further strengthening London's position as a global financial hub. The plans are subject to a continuing positive business environment in the UK and the receipt of the necessary approvals and agreements at a national and.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"WPP DEADLINE: ROSEN, NATIONAL INVESTOR COUNSEL, Encourages WPP plc Investors to Secure Counsel Before Important Deadline in Securities Class Action - WPP. New York, New York--(Newsfile Corp. - November 26, 2025) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of American Depositary Shares (""ADS"" or ""ADSs"") of WPP plc (NYSE: WPP) between February 27, 2025 and July 8, 2025, both dates inclusive (the ""Class Period""), of the important December 8, 2025 lead plaintiff deadline. SO WHAT: If you purchased WPP ADSs during the Class Period you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.",negative,importante,FR:FINANCIAL_SERVICES
"Natural Gas and Oil Forecast: Market Eyes OPEC+ and Diplomatic Talks as Oil Hits Losing Streak. Geopolitical tensions, OPEC+ uncertainty, and rising surplus risks drive a bearish Natural Gas and Oil forecast as WTI and Brent struggle inside descending channels.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"RH: 3 Catalysts Could Drive The Stock Higher By Spring 2026. RH stock has shed another 18% since June, driven by tariff shocks and a self-inflicted Sourcebook delay, but this sell-off ignores a super-cycle forming for Spring 2026. Management is preparing a new brand extension, a potential $2 billion revenue engine that is not currently priced into the 16x forward earnings multiple. Early data from the international expansion validates the global thesis, with foot traffic at the new RH Paris gallery already outpacing the company's historic flagship in New York.",positive,importante,DE:AIRCRAFT;FR:ELECTRICITY
"ROSEN, A TOP RANKED LAW FIRM, ENCOURAGES SYNOPSYS, INC. INVESTORS TO SECURE COUNSEL BEFORE IMPORTANT DEADLINE IN SECURITIES CLASS ACTION - SNPS. NEW YORK, NEW YORK--(NEWSFILE CORP. - NOVEMBER 26, 2025) - WHY: ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, REMINDS PURCHASERS OF SECURITIES OF SYNOPSYS, INC. (NASDAQ: SNPS) BETWEEN DECEMBER 4, 2024 AND SEPTEMBER 9, 2025, BOTH DATES INCLUSIVE (THE ""CLASS PERIOD""), OF THE IMPORTANT DECEMBER 30, 2025 LEAD PLAINTIFF DEADLINE. SO WHAT: IF YOU PURCHASED SYNOPSYS SECURITIES DURING THE CLASS PERIOD YOU MAY BE ENTITLED TO COMPENSATION WITHOUT PAYMENT OF ANY OUT OF POCKET FEES OR COSTS THROUGH A CONTINGENCY FEE ARRANGEMENT.",negative,importante,
"Northstar Clean Technologies Inc. (ROOF:CA) Q3 2025 Earnings Call Transcript. Northstar Clean Technologies Inc. ( ROOF:CA ) Q3 2025 Earnings Call November 25, 2025 4:30 PM EST Company Participants Aidan Mills - CEO, President & Director Greg Phaneuf Conference Call Participants Trenton Kwan Presentation Aidan Mills CEO, President & Director Excellent. Well, welcome, everybody, to the Q3 2025 Northstar Clean Technologies quarterly update.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"WPP DEADLINE: ROSEN, LEADING INVESTOR COUNSEL, ENCOURAGES WPP PLC INVESTORS TO SECURE COUNSEL BEFORE IMPORTANT DEADLINE IN SECURITIES CLASS ACTION - WPP. NEW YORK, NOV. 26, 2025 (GLOBE NEWSWIRE) -- WHY: ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, REMINDS PURCHASERS OF AMERICAN DEPOSITARY SHARES (“ADS” OR “ADSS”) OF WPP PLC (NYSE: WPP) BETWEEN FEBRUARY 27, 2025 AND JULY 8, 2025, BOTH DATES INCLUSIVE (THE “CLASS PERIOD”), OF THE IMPORTANT DECEMBER 8, 2025 LEAD PLAINTIFF DEADLINE.",negative,importante,
"Consolidated Edison: A Tricky Balancing Act. Consolidated Edison faces strong demand growth but is challenged by high capital spending, rising debt, and political scrutiny in its core markets. Its recent financials show modest revenue growth, increased earnings, and ongoing share dilution due to capital raises and investment needs. Despite a lower dividend yield and improved payout ratio, leverage remains high, and future rate hikes face political opposition, adding uncertainty.",negative,importante,FR:BEVERAGES;DE:AIRCRAFT
"Western Union: A Cigar Butt With An Outsized Puff Left. WU offers a compelling value opportunity, trading at record-low multiples, with its core business in decline and digital disruption. European retail revitalization and digital growth offset steeper declines elsewhere; management aims to replicate this success in North America via localized pricing and innovation. My DCF model suggests WU is 73% undervalued, with a large margin of safety, robust dividend yield, and significant insider buying.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"L'expansion mondiale de DAHON : un appel à la collaboration pour de nouvelles opportunités. /PRNewswire/ -- DAHON, le plus grand fabricant mondial de bicyclettes pliantes, a fait son entrée sur le marché de Hong Kong avec l'introduction en bourse de",neutral,générale,FR:ELECTRICITY;FR:BEVERAGES
Pound Sterling Price News and Forecast: GBP/USD continues its winning streak for the sixth successive session. Pound Sterling Price News and Forecast: GBP/USD continues its winning streak for the sixth successive session,neutral,générale,
"The Coca-Cola Company: Tailwinds To Trigger A Stock Price Bounce. The Coca-Cola Company (KO) is trading 10-15% below its historical valuation, offering an attractive entry point at $70-75 per share. KO's Q3 earnings show signs of revenue recovery, strong profitability, and potential catalysts like interest rate cuts and FX tailwinds. Valuation metrics indicate KO is undervalued versus its 5-year averages, with a possible 15% rally if recovery is confirmed in Q4.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Morgan Stanley Is Firing On All Cylinders, Maintain Buy. Morgan Stanley remains a buy, supported by strong wealth management growth, recurring revenue, and a robust balance sheet. MS delivered impressive Q3 results, with earnings beating estimates and client assets nearing its $10 trillion target by 2026/2027. Easing regulatory capital requirements and excess capital position enable accelerated buybacks and ongoing dividend growth for MS.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Revolut Scraps Fees on Tezos Delegation, Users Keep 100% of Rewards. Fintech giant Revolut has announced it is eliminating all platform fees on tezos ( XTZ) delegation rewards. Unbeatable User Experience and Economics Global fintech leader Revolut has announced a major update to its crypto features, eliminating all platform fees on tezos ( XTZ) delegation rewards. Effective Nov.",negative,générale,
"Juspay und Sabre kündigen strategische Vereinbarung zur Transformation des Reisezahlungsverkehrs an. /PRNewswire/ -- Juspay, ein globaler Anbieter von Zahlungstechnologien für Unternehmen und Banken, und Sabre Direct Pay, ein Geschäftsbereich der Sabre",negative,importante,FR:FINANCIAL_SERVICES;IN:IT_SERVICES
