text,label,importance,correlations
"Strikes planned at LVMH's drinks division starting on Friday - CGT union. Some workers at LVMH's wines and spirits division Moet Hennessy are planning a series of strikes starting on Friday to protest against a cut in annual bonuses, according to union leaflets seen by Reuters, in a sign of growing discontent at a business where profits have slumped.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Check Point Software Announces Pricing of Upsized Private Offering of $1.75 Billion of 0.00% Convertible Senior Notes due 2030. TEL AVIV, Israel, Dec. 03, 2025 (GLOBE NEWSWIRE) -- Check Point Software Technologies Ltd. (Nasdaq: CHKP), a pioneer and global leader of cyber security solutions, today announced the pricing of $1.75 billion aggregate principal amount of 0.00% Convertible Senior Notes due 2030 (the “Notes”) in a private offering (the “Offering”) to qualified institutional buyers pursuant to Rule 144A under the Securities Act of 1933, as amended (the “Securities Act”). The aggregate principal amount of the offering was increased from the previously announced offering size of $1.5 billion. In connection with the Offering, Check Point has granted the initial purchasers of the Notes an option to purchase, for settlement within a 13-day period beginning on, and including, the date on which the Notes are first issued, up to an additional $250 million aggregate principal amount of the Notes. The sale of the Notes to the initial purchasers is expected to settle on December 8, 2025, subject to customary closing conditions.",negative,générale,US:PETROLEUM_CRUDE;HK:SILVER
"SEALSQ Makes Strategic Investment in EeroQ to Accelerate Its “Quantum Made in USA” Strategy. SEALSQ Corp (NASDAQ: LAES) (""SEALSQ"" or ""Company""), a company that focuses on developing and selling Semiconductors, PKI, and Post-Quantum technology hardware and software products, today announced a strategic investment in EeroQ, a U.S.-based quantum chip design company pioneering a breakthrough approach to building a quantum computer using electrons on helium (eHe). This investment aligns with SEALSQ's Quantum Made in USA strategy and reinforces its commitment to strengthening the United States and Europe's leadership in quantum-resistant technologies and future quantum computing platforms. Earlier this year, SEALSQ launched the SEALQUANTUM.com investment, which aims on investing up to $35 million in startups engaged in quantum computing. Two investments have been finalized, including a partnership with ColibriTD for quantum-as-a-service solutions and the acquisition of the French ASIC design firm IC'ALPS. This new investment in EeroQ is the first that the Company is making in the USA as part of its “Quantum Made in USA” strategy.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"MDU Resources Prices Public Offering of 10,152,284 Shares of Common Stock with a Forward Component. BISMARCK, N.D. , Dec. 4, 2025 /PRNewswire/ -- MDU Resources Group, Inc. (NYSE: MDU) announced today that it has priced an underwritten public offering of 10,152,284 shares of its common stock at a public offering price of $19.70 per share.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Vanguard Europe ETF: Markets Betting On End To Ukraine War And Return Of Russian Gas (Rating Upgrade). Vanguard FTSE Europe ETF is upgraded from Sell to Hold due to attractive fundamentals and a lower P/E ratio versus the S&P 500. VGK's recent outperformance is driven by a strong euro and solid earnings growth, but faces risks from European fiscal and energy uncertainties. European natural gas inventories are well below average, raising concerns of a potential energy crisis if Russian gas does not return this winter.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"SAXENA WHITE P.A. FILES NEW SECURITIES CLASS ACTION LAWSUIT AGAINST CEPTON, INC. AND RELATED PARTIES, EXPANDING THE CLASS PERIOD AND CLAIMS ASSERTED. BOCA RATON, FLA., DEC. 03, 2025 (GLOBE NEWSWIRE) -- SAXENA WHITE P.A. HAS FILED A SECURITIES CLASS ACTION LAWSUIT (THE “CLASS ACTION”) IN THE UNITED STATES DISTRICT COURT FOR THE NORTHERN DISTRICT OF CALIFORNIA AGAINST CEPTON, INC. (“CEPTON” OR THE “COMPANY”) (NASDAQ: CPTN), CERTAIN CEPTON EXECUTIVE OFFICERS AND DIRECTORS, AND THE FINANCIAL ADVISOR TO THE SPECIAL COMMITTEE OF THE BOARD (COLLECTIVELY, “DEFENDANTS”). THE CLASS ACTION ASSERTS CLAIMS UNDER: (I) SECTIONS 14(A) AND 20(A) OF THE SECURITIES EXCHANGE ACT OF 1934 (THE “EXCHANGE ACT”), ON BEHALF OF PUBLIC HOLDERS OF CEPTON COMMON STOCK (THE “UNAFFILIATED STOCKHOLDERS”) AS OF NOVEMBER 15, 2024 (THE “RECORD DATE”) WHO WERE ENTITLED TO VOTE ON THE “TAKE-PRIVATE” ACQUISITION (THE “MERGER”) OF THE COMPANY BY KOITO MANUFACTURING CO., LTD. (“KOITO”); AND (II) SECTIONS 10(B) AND 20(A) OF THE EXCHANGE ACT, ON BEHALF OF ALL PERSONS AND ENTITIES (EXCLUDING DEFENDANTS) WHO SOLD CEPTON COMMON STOCK BETWEEN JULY 29, 2024 AND JANUARY 7, 2025, INCLUSIVE (THE “CLASS PERIOD”), INCLUDING THOSE WHO SOLD INTO THE MERGER AND WERE DAMAGED THEREBY (TOGETHER WITH THE UNAFFILIATED STOCKHOLDERS, THE “CLASS”).   THE CLASS ACTION FILED BY SAXENA WHITE IS CAPTIONED YUEQIANG WANG, ET AL. V. CEPTON, INC., ET AL., NO. 25-CV-10386 (N.D. CAL.).",negative,importante,
"Addex Therapeutics Reports 2025 Third Quarter Financial Results and Provides Corporate Update. Ad Hoc Announcement Pursuant to Art. 53 LR Geneva, Switzerland, December 4, 2025 - Addex Therapeutics (SIX and Nasdaq: ADXN), a clinical-stage biopharmaceutical company focused on developing a portfolio of novel small molecule allosteric modulators for neurological disorders, today reported its financial results for the three-month and nine-month periods ended September 30, 2025, and provided a corporate update.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"TORM: The Bottom Of The Cycle Isn't In Yet. TORM is operating in a mid-cycle rate environment, and the risk/reward skews unfavorably as future earnings face more downward pressure from incoming fleet supply than upward pressure from demand. Red Sea rerouting and global refinery disruptions provide real demand support, but these tailwinds appear largely priced in and may prove temporary relative to the multiyear order book headwind. Current valuation implies an expected return of ~10%, which sits below a reasonable hurdle rate for a highly cyclical, high-volatility shipping business.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"ADA, ETH, XRP Climb as Bitcoin Zooms Above $93K, But Traders Warn of ‘Fakeout Rally'. “The short-term setup has shifted into a choppy pullback, with markets watching whether BTC can stabilize within the $90,000–$91,000 support zone,” one trader said.",neutral,générale,FR:FINANCIAL_SERVICES
"Okta: Richer Rule Of 40 - Deep-Value Buy Opportunity. OKTA is an even better Buy after the correction post-FQ3'26 earnings call, with it offering a deep-value Buy opportunity into agentic cybersecurity growth opportunities. Despite the decelerating revenue growth and the stagnant net retention rates, the expanding Rule of 40 performance and the growing multi-year backlog support its recovery investment thesis. This is significantly aided by OKTA's discounted P/E of 23.95x, along with the increasingly healthier balance sheet - enhancing its margin of safety against the pricier cybersecurity peers at ~64x.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"NOKIA PARTNERS WITH BHARTI AIRTEL TO UNLOCK 5G CAPABILITIES FOR DEVELOPERS AND ENTERPRISES VIA NETWORK APIS. NOKIA PARTNERS WITH BHARTI AIRTEL TO UNLOCK 5G CAPABILITIES FOR DEVELOPERS AND ENTERPRISES VIA NETWORK APIS PARTNERSHIP ENABLES THIRD-PARTY DEVELOPERS TO LEVERAGE AIRTEL'S PAN-INDIA NETWORK ASSETS THROUGH NOKIA'S NETWORK AS CODE PLATFORM. 4 DECEMBER 2025ESPOO, FINLAND – NOKIA TODAY ANNOUNCED A COLLABORATION WITH BHARTI AIRTEL TO MAKE THE OPERATOR'S NETWORK CAPABILITIES AVAILABLE TO THIRD-PARTY DEVELOPERS THROUGH NOKIA'S NETWORK AS CODE PLATFORM WITH DEVELOPER PORTAL.",positive,importante,
"Rio Tinto's Nuton technology produces first copper. TUCSON, Arizona--(BUSINESS WIRE)--Rio Tinto has successfully produced the first copper from the Johnson Camp mine in Arizona using its Nuton® Technology, marking a pivotal step forward in the development of this innovative copper processing technology. After more than 30 years of research and development, the first copper cathode using Rio Tinto's proprietary bioleaching technology, which relies on microorganisms grown on site, was produced at Gunnison Copper's Johnson Camp mine last month. The.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Nvidia's chip sales to China at risk of 'going to zero' on Beijing policy: Analyst. Dan Kim, Chief Strategy Officer at TechInsights, thinks Nvidia's China sales could grind to a halt if Beijing decides to pursue a policy that pursues chip self-sufficiency over access to compute power. He adds that U.S. chip restrictions are unlikely to derail China's broader tech ambitions, noting that domestic alternatives are already beginning to emerge.",negative,critique,US:PETROLEUM_CRUDE;HK:SILVER
"Miniso Group Holding: Broad-Based Strengths Justify A Buy Rating. Miniso Group Holding remains a buy, driven by accelerating growth across China, overseas markets, and TOP TOY, with robust operating leverage. Q3 revenue grew 28.2% y/y to RMB5.8B, beating guidance; China SSS accelerated to low teens in October, and US revenue surged over 65% y/y. Operating margins are improving despite heavy investment, with upgraded FY27 targets: 25% CAGR and 17% net margin, supporting a path to higher multiples.",positive,importante,DE:AIRCRAFT;FR:ELECTRICITY
"Synopsys: The Hidden Champion Behind The AI Arms Race. Synopsys is foundational to the semiconductor industry, providing essential EDA software and IP that underpin modern chip design and manufacturing. The company boasts a dominant market position, high switching costs, and tight integration with foundries, ensuring recurring and resilient revenue streams. The $35bn Ansys acquisition transforms the firm into an end-to-end design provider, expanding its TAM to $31bn and deepening customer lock-in via integrated simulation workflows.",positive,importante,DE:AIRCRAFT;FR:BEVERAGES
"Stronger, sharper and simpler Rio Tinto to deliver leading returns. LONDON--(BUSINESS WIRE)--Rio Tinto will today outline its strategy to deliver industry leading returns by becoming stronger, sharper and simpler, at its 2025 Capital Markets Day. Chief Executive Simon Trott and members of the executive team will detail how Rio Tinto will unlock its full potential to become the most valued metals and mining business through a strategy that starts with having the right assets in the right markets, supported by a diversified model that delivers market-leading perf.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Silver (XAGUSD) Ongoing Impulsive Rally Points Toward Higher Extension. The rally in Silver from the 28 October low continues to unfold as a five‑wave impulse Elliott Wave sequence, though the structure remains incomplete. From that low, wave 1 advanced to 54.39, followed by a corrective pullback in wave 2 that concluded at 48.6.",neutral,générale,
"Firelight Launches as First XRP Staking Platform on Flare, Introduces DeFi Cover Feature. Firelight reaches 25M XRP deposit cap within hours of launch; ushers in a new era for decentralized XRP staking. A new XRP staking platform, Firelight, has officially launched on the Flare blockchain, marking the first decentralized staking solution for XRP holders.",positive,générale,FR:FINANCIAL_SERVICES;IN:IT_SERVICES
"Data centers are a ‘digital gold rush': Ashley Webster. FOX Business' Ashley Webster reports on ‘enormous' data centers sprouting up across the U.S. at rapid rates, creating jobs but also detractors on ‘Making Money.' #fox #media #breakingnews #us #usa #new #news #breaking #makingmoney #foxbusiness #ashleywebster #datacenters #technology #jobs #economy #growth #business #infrastructure #innovation #development #industry #tech #expansion #employment",neutral,générale,FR:ELECTRICITY;IN:IT_SERVICES
"NZD/USD in bullish reversal? 0.5799 resistance holds key. NZD/USD extended its rebound from 0.5580 this week as the pair capitalized on a softer US Dollar, driven by the sharp deterioration in ADP employment data. The weak labor reading reinforced expectations of a December Fed rate cut, prompting another wave of USD selling across major pairs and giving the Kiwi room to advance.",neutral,générale,
"Dogecoin price compresses into symmetrical triangle — will bulls finally reclaim trend control?. Dogecoin price hovered near a key level as fresh regulatory and institutional updates shape a tightening market structure ahead of a decisive breakout. Dogecoin was trading at $0.1507 at press time, up 0.5% in the past 24 hours.",negative,générale,
Evaluating ConocoPhillips (COP) Stock's Actual Performance. Oil prices have fluctuated significantly over the past five years. ConocoPhillips has meaningfully enhanced its portfolio since late 2020.,neutral,générale,FR:BEVERAGES
What Every NextEra Energy Investor Should Know Before Buying. NextEra Energy operates a leading regulated electric utility in Florida. It also owns one of the country's largest clean energy infrastructure development companies.,neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Singularitynet Infrastructure Arm Launches Nvidia GPU Cluster in Sweden. Singularity Compute has launched the first phase of its enterprise-grade Nvidia GPU cluster in Sweden, a deployment that provides flexible GPU computing for enterprises, institutions, and ASI Alliance partners.",positive,critique,
