text,label,importance,correlations
"HPE surges 29% as AI infrastructure boom boosts server demand. Hewlett Packard Enterprise shares rallied nearly 29% in premarket trade on Tuesday, as investors cheered the AI server maker ​pulling forward its long-term financial targets by two years, buoyed by ‌strong AI infrastructure demand.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Estee Lauder still open to acquisitions after failed Puig talks, CEO says. An Estee Lauder merger with Jean Paul Gaultier-owner Puig failed to go through because of the ​price tag, Stephane de La Faverie, President ‌and CEO of the U.S. cosmetics maker said on Tuesday, but added the company was still open to acquisitions ​if they made financial sense.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Abivax shares sink after key trial results for inflammatory bowel drug. Abivax shares tumbled on Tuesday after the French biotech reported late-stage data for its experimental inflammatory bowel drug, with investors focusing on safety concerns even as the treatment ​showed strong efficacy.",neutral,générale,FR:BEVERAGES;FR:ELECTRICITY
"hVIVO win with Decoy Therapeutics signals shift towards broader contract research market, says broker. hVIVO PLC's (AIM:HVO) consultancy contract with Decoy Therapeutics, announced on Monday, is a small deal by any financial measure, but Peel Hunt's reading of it points to something more strategically significant for the AIM-listed contract research organisation. The agreement covers a wide range of services to support Decoy's development of its Designable Multi-Antiviral candidates, a novel antiviral category targeting shared mechanisms across multiple respiratory viruses with a single, adaptable therapeutic approach.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Meridian Holdings Subsidiary Expanse Studios Signs Content Distribution Agreement with Flutter Subsidiary MaxBet for Serbian Market. LAS VEGAS, June 02, 2026 (GLOBE NEWSWIRE) -- Meridian Holdings Inc. (NASDAQ: MRDN) (“Meridian” or the “Company”), a global operator and technology provider in online sports betting and iGaming markets, today announced that the Company's subsidiary, Expanse Studios, a leading B2B iGaming content provider, has signed a strategic distribution agreement with MaxBet, one of Serbia's leading omni-channel gaming operators and a subsidiary of Flutter Entertainment plc (NYSE: FLUT; LSE: FLTR). The agreement will enable Expanse to further expand the reach of its proprietary gaming portfolio across the Serbian market By integrating with MaxBet's established infrastructure, Expanse Studios gains expanded distribution through one of the region's dominant operators.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Hydro Flask® and Universal Music Group Partner to Promote Reusable Drinkware in Music Spaces. Hydro Flask will work across UMG's global network of studios, songwriting sessions, and events to encourage the reduction of single-use beverageware by integrating reusable hydration solutions Launching with a special event at the iconic Abbey Road Studios, the sustainability-focused global collaboration will unfold throughout the year with activations and events featuring Gigi Perez, Sekou, and additional surprise artists LOS ANGELES and LONDON, June 2, 2026 /PRNewswire/ -- Hydro Flask® , an award-winning leader in high-performance insulated products, and Universal Music Group (UMG), the world leader in music-based entertainment, today announce a new global partnership to encourage the reduction of single-use beverage waste within the music industry. Built as a long-term creative collaboration — from songwriting sessions and recording studios to live events and artist experiences — Hydro Flask will support the artists, songwriters, producers and fans shaping culture by creating access to reusable hydration solutions that minimize impact on the natural environments that inspire creativity.",positive,importante,
"QUESTCORP MINING AND RIVERSIDE RESOURCES ADVANCE TOWARD DRILLING WITH EXPANDED IP SURVEY AT LA UNION PROJECT, SONORA, MEXICO. VANCOUVER, BRITISH COLUMBIA--(NEWSFILE CORP. - JUNE 2, 2026) - QUESTCORP MINING INC. (CSE: QQQ) (OTCQB: QQCMF) (FSE: D910) (THE ""COMPANY"" OR ""QUESTCORP"") IS PLEASED TO PROVIDE AN UPDATE ON ONGOING EXPLORATION ACTIVITIES AT THE LA UNION GOLD-SILVER PROJECT IN SONORA, MEXICO, WHERE THE COMPANY AND ITS TECHNICAL PARTNER, RIVERSIDE RESOURCES, HAVE COMPLETED AN EXPANDED INDUCED POLARIZATION (""IP"") GEOPHYSICAL SURVEY DESIGNED TO FURTHER REFINE DRILL TARGETS AHEAD OF THE COMPANY'S FULLY FUNDED PHASE 2 DRILL PROGRAM. FIVE IP LINES WERE STRATEGICALLY POSITIONED ACROSS KEY HIGH-PRIORITY TARGET AREAS IDENTIFIED THROUGH RECENT GEOLOGICAL MAPPING, GEOCHEMICAL SAMPLING, HISTORICAL DRILLING, UNDERGROUND MINE INVESTIGATIONS, AND THE COMPANY'S SUCCESSFUL 2026 EXPLORATION CAMPAIGN.",neutral,importante,
"STAK Inc. Accelerates New Energy Vehicle Expansion with Growing Product Portfolio and Intellectual Property. CHANGZHOU, China, June 2, 2026 /PRNewswire/ -- STAK Inc. (the ""Company"" or ""STAK"") (Nasdaq: STAK), a fast-growing company specializing in the research, development, manufacturing, and sale of oilfield-specialized production and maintenance equipment, today announced the rapid scale-up of its new energy vehicle (""NEV"") business, driven by a broadening product lineup and a growing portfolio of patents and software copyrights during the second half of 2025 and the first quarter of 2026. The Company began exploring NEV-related business opportunities in May 2025 through limited initial deployments and preliminary commercialization activities.",neutral,importante,
"STAR COPPER BEGINS DRILLING AT STAR EAST TARGET AS 15,000 METRE 2026 EXPLORATION CAMPAIGN GETS UNDERWAY. ~COMPANY SEES ~$4,500,000 IN WARRANTS EXERCISED TO GROW CASH BALANCE BEYOND $15 MILLION VANCOUVER, BC / ACCESS NEWSWIRE / JUNE 2, 2026 / STAR COPPER CORP. (CSE:STCU)(OTCQX:STCUF)(FWB:SOP) (""STAR COPPER"" OR THE ""COMPANY""), A CRITICAL MINERALS EXPLORATION AND DEVELOPMENT COMPANY, IS PLEASED TO ANNOUNCE THE COMMENCEMENT OF ITS 2026 EXPLORATION AND DRILL CAMPAIGN AT ITS FLAGSHIP STAR PROJECT IN BRITISH COLUMBIA. OPERATIONAL UPDATE THE COMPANY IS MOBILIZING ON ITS PREVIOUSLY ANNOUNCED FULLY FUNDED 15,000M DRILL PROGRAM AT THE PROJECT.",neutral,importante,
"Marqeta Research Reveals Consumer and SMB Credit Behavior Has Evolved Beyond Traditional Models, Creating New Opportunity for Providers. OAKLAND, Calif.--(BUSINESS WIRE)--Marqeta, Inc. (NASDAQ: MQ), the modern card issuing platform, today released its 2026 State of Credit Report. Based on a survey of 4,000 consumers and 1,000 small and medium-sized businesses (SMBs) in the US and UK, the report reveals that static, single-product credit programs no longer match how consumers and businesses actually manage their finances, creating a significant opportunity for providers who build for the full credit journey. A Patchwork of Credit.",neutral,importante,
