text,label,importance,correlations
"Roche targets double-digit market share in weight loss, aims to catch up with Novo Nordisk, Handelsblatt reports. Swiss pharmaceutical company ​Roche is aiming ‌for a double-digit market share in ​the weight ​loss market and wants ⁠to close ​the gap on ​its Danish rival Novo Nordisk , its CEO told ​Germany's Handelsblatt ​business daily.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"UBS told to tone down lobbying in dispute with Swiss government, FT reports. Swiss lawmakers have told UBS to tone down its lobbying campaign ​and reduce CEO Sergio Ermotti's profile in ‌its dispute with the government over capital reforms, the Financial Times reported.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Thales profits boosted by defence business, avionics. French aerospace and technology firm Thales on Tuesday reported a ​slightly higher-than-expected annual core profit led ‌by its main defence business and demand for avionics and space activities, and predicted ​higher profit margins for this year.",positive,importante,FR:BEVERAGES;DE:AIRCRAFT
"H2O America Announces Pricing of Offering of Common Stock with Forward Component. SAN JOSE, Calif., March 03, 2026 (GLOBE NEWSWIRE) -- H2O America (NASDAQ: HTO) (“HTO” or the “Company”) announced today that it has priced its previously announced underwritten public offering of 11,484,824 shares of its common stock, par value $0.001 per share, at a public offering price of $53.00 per share (the “Offering”).",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Zoom Communications, Inc. (ZM) Presents at Morgan Stanley Technology, Media & Telecom Conference 2026 Transcript. Zoom Communications, Inc. (ZM) Presents at Morgan Stanley Technology, Media & Telecom Conference 2026 Transcript",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Uber Technologies, Inc. (UBER) Presents at Morgan Stanley Technology, Media & Telecom Conference 2026 Transcript. Uber Technologies, Inc. (UBER) Presents at Morgan Stanley Technology, Media & Telecom Conference 2026 Transcript",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"PACIFIC PRIME TAKES THE TOP INDIVIDUAL BROKER AWARD AND THE TOP SME BROKER AT CIGNA'S ANNUAL BROKER AWARDS IN DUBAI. DUBAI, UNITED ARAB EMIRATES--(BUSINESS WIRE)--PACIFIC PRIME, A LEADING INTERNATIONAL HEALTH INSURANCE BROKERAGE AND EMPLOYEE BENEFITS SPECIALIST, WAS AWARDED THE TOP INDIVIDUAL BROKER AWARD FOR SIX CONSECUTIVE YEARS AND THE TOP SME BROKER FOR THE SECOND SUCCESSIVE YEAR AT CIGNA'S ANNUAL BROKER AWARDS EVENT IN DRIFT BEACH CLUB AT THE ONE & ONLY ROYAL MIRAGE HOTEL ON FEBRUARY 12, 2026. PACIFIC PRIME'S RECOGNITION AS TOP INDIVIDUAL BROKER FOR THE SIXTH CONSECUTIVE YEAR UNDERSCORES THE BROKERAG.",positive,importante,
"Oil Rally Gains Momentum: Is $100 the Next Stop as Middle East Tensions Escalate?. Oil prices extend gains for a third session as escalating Middle East tensions and Strait of Hormuz shipping risks tighten supply fears, pushing Brent and WTI higher with technical breakouts pointing toward a potential move to $100.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"ManpowerGroup Scales Human-First AI Interviewing to Address Global Talent Shortage. MILWAUKEE, March 03, 2026 (GLOBE NEWSWIRE) -- ManpowerGroup (NYSE: MAN), the leading global workforce solutions company, today announced a global partnership with Hubert , a pioneer in AI-powered interviewing, to scale its “Humans First, Digital Always” approach to hiring. The partnership reinforces ManpowerGroup's philosophy of using responsible, explainable AI to enhance the experiences for both talent and organizations while keeping recruiters at the forefront of every hiring decision.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Syensqo appoints Heike van de Kerkhof as Chair of the Board of Directors. Press release Communiqué de presse Persbericht Regulated information Syensqo appoints Heike van de Kerkhof as Chair of the Board of Directors Brussels, Belgium – March 3, 2026 - 07:30 CET SYENSQO SA (“Syensqo” or “the Company”) today announces the appointment of Heike van de Kerkhof as independent Chair of its Board of Directors (“Board”), effective March 3,  2026, marking a new step in the Group's Governance journey. She will succeed Rosemary Thorne, who will step down as chair with immediate effect and from her position as independent director on March 31, 2026, to ensure a smooth hand-over process.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"BW LPG Limited – Key information relating to the cash dividend for Q4 2025. SINGAPORE--(BUSINESS WIRE)--BW LPG Limited (“BW LPG"" or the ""Company"", OSE ticker code: ""BWLPG.OL"", NYSE ticker code ""BWLP"") provides the following key information relating to the Company's cash dividend for Q4 2025: The Board has approved a dividend of US$0.57 per share on 2 March 2026. For shares registered with Euronext VPS, dividend per share is NOK 5.4297. Record date: 13 March 2026 Shares registered with Euronext VPS - Oslo Stock Exchange ==================================================.",neutral,générale,FR:ELECTRICITY;IN:IT_SERVICES
"Kyverna Therapeutics: The King Of The CAR-T Autoimmune Revolution. Kyverna Therapeutics leads CAR-T therapy for autoimmune diseases, with KYV-101 showing unprecedented efficacy in SPS and MG registrational trials. KYTX's SPS trial achieved 81% clinically meaningful improvement and all secondary endpoints, positioning the company for a BLA filing in 1H 2026. With a $279M cash runway into 2028 and strong institutional backing, KYTX is de-risked from near-term dilution and aligns with top-tier biotech investors.",positive,importante,FR:ELECTRICITY;FR:FINANCIAL_SERVICES
"Thales Eyes Further Growth as Europe Primes Fresh Cash for Defense. The group booked further growth in sales last year, with its top up 8% on record defense division orders.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Lincoln National: Positioned To Withstand Private Credit Challenges. Lincoln National is a ""Buy"" after a ~25% pullback, with conservative portfolio positioning and improving fundamentals. Private credit fears have been overdone; LNC's exposure is limited, high-quality, and new investments are accretive to book yield. Core businesses—annuities, group protection, retirement, and life insurance—are delivering solid growth and margin improvements.",positive,importante,DE:AIRCRAFT;FR:BEVERAGES
"Crypto Market Today: Bitcoin Price Near $70K as Middle East Fears Ease. After a sharp sell-off tied to escalating tensions in the Middle East, the crypto market has bounced hard. Bitcoin surged back toward $70,000, Ethereum reclaimed $2,065, and total market cap climbed above $2.38 trillion. The Dow Jones slipped just 140 points, while the Nasdaq 100 erased earlier losses and turned positive.",positive,importante,
