text,label,importance,correlations
"Gold has more room to run as geopolitics, cenbank buying fuel gains, analysts say. Analysts expect spot gold prices, which hit a record high above $5,000 per ounce on Monday, to climb further toward $6,000 this year ​on mounting global tensions as well as strong central-bank and retail demand.",positive,générale,FR:BEVERAGES;DE:AIRCRAFT
"Russia's fuel oil exports to Asia slow in early 2026 as sanctions hamper trade. Russian fuel oil exports to Asia slowed in early 2026 as rising scrutiny due to tighter Western sanctions hampered trade while Ukrainian drone attacks on refining facilities in Russia reduced output, according to shipping data and industry sources.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Exclusive: LVMH investors demand clarity on Bernard Arnault succession plan. Some LVMH shareholders are seeking clarity on how and to whom Bernard Arnault plans to hand over leadership of the luxury giant he has been steering for almost 40 years, saying the lack of transparency is increasingly becoming a risk for the group.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Swiss private bank EFG International to acquire Quilvest Switzerland. Swiss private bank EFG International said on Monday it would acquire Quilvest Switzerland Ltd, a Swiss private bank with longstanding ties to Latin America.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"VEON Unveils the New Beeline Uzbekistan Network Operations Center, Launches BuildX to Accelerate Software Development in Uzbekistan. Dubai and Tashkent, January 26, 2026: VEON Ltd. (Nasdaq: VEON), a global digital operator (“VEON” or, together with its subsidiaries, the “VEON Group”), today unveiled the new network operations center for Beeline Uzbekistan in Tashkent, in a ceremony attended by Sherzod Shermatov, Minister of Digital Technologies of Uzbekistan, and Kaan Terzioglu, VEON Group CEO as well as Beeline Uzbekistan board members and its executive team.",positive,générale,US:PETROLEUM_CRUDE;HK:SILVER
"NOBLE CORPORATION PLC ANNOUNCES NEW AWARDS TOTALING $1.3 BILLION AND STRATEGIC ENTRY INTO THE NORWEGIAN FLOATER MARKET. HOUSTON, Jan. 26, 2026 /PRNewswire/ -- Noble Corporation plc (NYSE: NE, ""Noble"", or the ""Company"") today announced new contract awards for 9 rigs comprising approximately $1.3 billion of backlog, including a three-year contract for the harsh environment semisubmersible Noble GreatWhite, which will expand the Company's existing Norway presence into the harsh environment floater market. Robert W. Eifler, President and Chief Executive Officer of Noble, stated ""These important backlog additions indicate a strong and broad-based demand for deepwater drilling on a multi-year basis.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Investigation Underway: Aquestive Therapeutics, Inc. (AQST) - Contact Levi & Korsinsky Over Securities Law Violations. New York, New York--(Newsfile Corp. - January 26, 2026) - Levi & Korsinsky notifies investors that it has commenced an investigation into Aquestive Therapeutics, Inc. (""Aquestive Therapeutics, Inc."") (NASDAQ: AQST) concerning potential violations of the federal securities laws. What Happened?",negative,importante,FR:ELECTRICITY;DE:AIRCRAFT
"EP Group's proposed takeover bid for Fnac Darty at a price of €36 per share, in cash. THE DISSEMINATION, PUBLICATION OR DISTRIBUTION OF THIS PRESS RELEASE, IN WHOLE OR IN PART, DIRECTLY OR INDIRECTLY, IS NOT AUTHORIZED IN THE UNITED STATES OF AMERICA, AUSTRALIA, CANADA, JAPAN OR ANY OTHER COUNTRY WHERE SUCH COMMUNICATION WOULD VIOLATE APPLICABLE REGULATIONS",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Air Lease Announces Delivery of First of Five New Boeing 737 Aircraft to Air Canada. LOS ANGELES--(BUSINESS WIRE)--Further to a long-term lease agreement entered into in 2023, today Air Lease (NYSE: AL) announced the delivery of one new Boeing 737-8 aircraft to Air Canada. This is the first of five 737-8 aircraft scheduled to deliver to the airline in 2026 from Air Lease. “Air Lease is pleased to deliver from our orderbook this first of five Boeing 737-8 aircraft on lease to our long-time customer, Air Canada,” said John L. Plueger, Chief Executive Officer and President of Air.",positive,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Fnac Darty: 2025 preliminary unaudited results. Ivry-sur-Seine, France, 26 January 2026, 7:30 a.m. CET 2025 PRELIMINARY UNAUDITED RESULTS Tender offer for Fnac Darty shares announced today Q4 estimated stable LFL 1 , penalised by the underperformance of France at -0.6% LFL 1 Estimated annual revenue of +0.7% LFL 1  of which +0.5% LFL 1 in France Current operating income expected at €203 million, up slightly and current operating margin at 2.0% Estimated Free Cash Flow of around €145 million Search for a new partner for Nature & Découvertes and reclassification to IFRS 5 The 2025 annual results will be published on February 25, 2026 EP Group, a company controlled by Daniel Křetínský, has submitted to the Board of Directors of Fnac Darty a draft public tender offer for the outstanding shares and OCEANEs of Fnac Darty.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Levi & Korsinsky Launches Fraud Investigation on Behalf of Bgin Blockchain Limited (BGIN) Shareholders. New York, New York--(Newsfile Corp. - January 26, 2026) - Levi & Korsinsky notifies investors that it has commenced an investigation into Bgin Blockchain Limited (""Bgin Blockchain Limited"") (NASDAQ: BGIN) concerning potential violations of the federal securities laws. Bgin released unaudited financial results on November 14, 2025, for the six months ended June 30, 2025, revealing that total revenue had declined roughly $96 million from the previous year, operating expenses increased 582.8%, and the Company's gross profit of $84.8 million in the prior year had plummeted to a gross loss of $6.3 million.",negative,importante,FR:FINANCIAL_SERVICES
"Cohen & Steers: Cheap Enough To Buy As Income Comes Back Into Focus (Upgrade). Cohen & Steers is upgraded to 'Buy' as the valuation now reflects improving fundamentals and a favorable 2026 outlook. Despite weak REIT demand, CNS maintains strong fund performance, with 95% of funds beating benchmarks across all major timeframes. The company's pristine balance sheet—$403 million in cash, no debt—and a 3.6% yield support dividend security and potential for a special payout.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Ongoing Mereo BioPharma Group plc (MREO) Investigation: Protect Your Rights - Contact Levi & Korsinsky. New York, New York--(Newsfile Corp. - January 26, 2026) - Levi & Korsinsky notifies investors that it has commenced an investigation into Mereo BioPharma Group plc (""Mereo BioPharma Group plc"") (NASDAQ: MREO) concerning potential violations of the federal securities laws. On December 29, 2025, before the market opened, Mereo announced results from its Phase 3 ORBIT and COSMIC studies for setrusumab (UX143) in Osteogenesis Imperfecta (OI).",negative,critique,FR:FINANCIAL_SERVICES
"Natural Gas and Oil Forecast: Are $7 Gas and $65 Brent Back in Play?. Natural gas breaks $6.25 as oil holds near $61, with traders eyeing $7 gas and $65 Brent amid geopolitical risk and bullish technical signals.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Manganese X Energy Corp. Supports G7 Critical Minerals Buyer's Clubs Strategy Addressed by Prime Minister Mark Carney at World Economic Forum in Davos. Montreal, Quebec--(Newsfile Corp. - January 26, 2026) - Manganese X Energy Corp. (TSXV: MN) (FSE: 9SC) (TRADEGATE: 9SC) (OTCQB: MNXXF) (""Manganese X"" or the ""Company"") supports the formation of G7-anchored buyer's clubs for critical minerals, a strategy aimed at securing allied, ethical and resilient supply chains for the global energy transition presented by Canadian Prime Minister Mark Carney at the recent World Economic Forum in Davos. The G7 buyer's clubs' approach is designed to aggregate demand and support long-term offtake commitments, providing credible producers with greater demand certainty, improved project bankability, and reduced financing risk.",positive,générale,
"Solana (SOL) Price Bounces Off Key Support—Relief Rally or A Dead Cat Bounce in the Making?. Despite being one of the popular cryptos, the Solana price is currently one of the worst-performing assets among the top 10 cryptos. The price has dropped by over 3.5% in the past 24 hours, bringing the weekly loss close to 8.35%.",negative,générale,IN:IT_SERVICES
"Fraud Investigation: Levi & Korsinsky Investigates Corcept Therapeutics Incorporated (CORT) on Behalf of Shareholders. New York, New York--(Newsfile Corp. - January 26, 2026) - Levi & Korsinsky notifies investors that it has commenced an investigation into Corcept Therapeutics Incorporated (""Corcept Therapeutics Incorporated"") (NASDAQ: CORT) concerning potential violations of the federal securities laws. What Happened?",negative,importante,
"Rewardy Wallet Integrates 1inch Swap API to Enable Gasless, Optimized Token Swaps. Rewardy Wallet has announced the integration of the 1inch Swap API, bringing optimized, gasless token swaps to users across major EVM-compatible blockchain networks. Through the integration, Rewardy Wallet users can swap tokens on Ethereum, BNB Chain, Base, Arbitrum, and Optimism without holding native network tokens such as ETH, BNB, or MATIC.",positive,générale,
"IGRO: International ETF Heavily Weighted In Financials, Downplays China. iShares International Dividend Growth ETF offers diversified exposure to 557 international stocks with at least five years of dividend growth. IGRO has low exposure to China-related geopolitical risk but is heavily weighted in financials (30.7%). The fund has underperformed the ex-U.S. equity benchmark IXUS since inception, and lagged it by 10.2% over the last 12 months.",negative,générale,FR:BEVERAGES;FR:ELECTRICITY
"SOCAL WINE COUNTRY EDC PROMOTES SKILLED WORKFORCE AND VETERAN POPULATION AS COMPETITIVE ADVANTAGE. TEMECULA, CALIFORNIA--(NEWSFILE CORP. - JANUARY 25, 2026) - THE SOCAL WINE COUNTRY ECONOMIC DEVELOPMENT",positive,générale,
"VIVANI MEDICAL, INC. ANNOUNCES PRICING OF COMMON STOCK OFFERING. ALAMEDA, CALIF., JAN. 25, 2026 (GLOBE NEWSWIRE) -- VIVANI MEDICAL, INC. (NASDAQ: VANI) (“VIVANI” OR THE “COMPANY”), A CLINICAL-STAGE BIOPHARMACEUTICAL COMPANY DEVELOPING MINIATURE, ULTRA LONG-ACTING DRUG IMPLANTS, TODAY ANNOUNCED THE PRICING OF A BEST EFFORTS REGISTERED DIRECT OFFERING OF 1,689,200 SHARES OF ITS COMMON STOCK AT AN OFFERING PRICE OF $1.48 PER SHARE AND CONCURRENT PRIVATE PLACEMENT OF 1,351,351 SHARES OF ITS COMMON STOCK AT AN OFFERING PRICE OF $1.48 PER SHARE PURCHASED BY GREGG WILLIAMS, THE CHAIRMAN OF THE COMPANY'S BOARD OF DIRECTORS. THE REGISTERED OFFERING AND THE PRIVATE PLACEMENT WERE PRICED “AT-THE-MARKET” UNDER THE RULES AND REGULATIONS OF THE NASDAQ STOCK MARKET LLC. THE GROSS PROCEEDS TO THE COMPANY FROM THE REGISTERED OFFERING AND PRIVATE PLACEMENT ARE EXPECTED TO BE APPROXIMATELY $4.5 MILLION, BEFORE DEDUCTING PLACEMENT AGENT FEES AND ESTIMATED OFFERING EXPENSES. THE REGISTERED OFFERING AND PRIVATE PLACEMENT ARE EXPECTED TO CLOSE ON OR ABOUT JANUARY 27, 2026, SUBJECT TO THE SATISFACTION OF CUSTOMARY CLOSING CONDITIONS.",negative,générale,
"Solana price slips below key trend support despite memecoin resurgence — is $120 next?. Solana price has continued to fall even as meme-driven activity across the network has sharply picked up. SOL was trading near $122 at press time, down 3.3% over the past 24 hours.",negative,générale,
"Ongoing Ultragenyx Pharmaceutical Inc. (RARE) Investigation: Protect Your Rights - Contact Levi & Korsinsky. New York, New York--(Newsfile Corp. - January 26, 2026) - Levi & Korsinsky notifies investors that it has commenced an investigation into Ultragenyx Pharmaceutical Inc. (""Ultragenyx Pharmaceutical Inc."") (NASDAQ: RARE) concerning potential violations of the federal securities laws. Ultragenyx reported the study results on December 29, 2025.",negative,critique,
EURUSD Elliott Wave : Calling the Rally After Double Three Pattern. Hello fellow traders. In this technical article we're going to look at the Elliott Wave charts of EURUSD forex pair published in members area of the website.,neutral,générale,IN:IT_SERVICES
"ETH More Likely to Hit $2,000 Than Reclaim $4,000: Analyst. Ethereum faces higher downside risk toward $2,000 than a breakout above $4,000, according to Mike McGlone.",negative,générale,
"Volatility Rises as Gold Surges and Yen Intervention Speculation Grows. Gold continued to set new record highs last week, surging as volatility increased following comments from President Trump. His remarks about taking control of Greenland initially triggered a sharp sell-off in U.S. stocks, which later reversed after threats of tariffs on Europe were withdrawn.",negative,générale,
"Envista: Anticipating A FY25 Beat (Rating Upgrade). Envista Holdings is upgraded from ""Hold"" to ""Buy"" ahead of its FY25 results, anticipating an earnings beat. Analyst forecasts appear overly conservative; NVST's cost optimization, share buybacks, and product traction suggest upside to consensus EPS. Recent investor events and sector surveys indicate strong momentum in implants, clear aligners, and diagnostic segments, with favorable market trends.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"DUST: Fading The Miners At $5,000 Gold. Gold and silver have surged, with miners up 180% in the past year, driving extreme overbought conditions in GDX. DUST, a 2x leveraged inverse ETF on GDX, is positioned as a short-term trading hedge, not a long-term investment. Technical signals—RSI near 80, GDX 61% above its 200 DMA, and historic monthly overbought readings—suggest a pullback is likely.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"CZ rules out return to Binance, predicts 2026 Bitcoin supercycle. Binance co-founder Changpeng Zhao says Binance doesn't need a “backseat driver,” even though he says his pardon from Donald Trump could allow him to.",neutral,générale,
"EUR/USD Builds Upside Case As Bullish Signals Multiply. Looking at the 4-hour chart, the pair settled above 1.1800, the 200 simple moving average (green, 4-hour), and the 100 simple moving average (red, 4-hour). The bulls even pumped the pair above 1.1850.",neutral,générale,
