text,label,importance,correlations
"Italy's Eni makes giant Indonesian offshore gas discovery. Eni has made a giant gas discovery in ​the Ganal block offshore ‌Indonesia, the Italian oil and gas group said on Monday in ​a statement.",positive,importante,DE:AIRCRAFT;FR:ELECTRICITY
"Regulators monitor Anthropic's Mythos for banking risks. Regulators said on Monday they are monitoring the development of Anthropic's frontier AI model Mythos, which experts ​say could have the capability to be used ‌to destabilise banking systems.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Supplemental Update Regarding the Board's Current Pricing Approach for Future M&A-Related Share Issuances. NEW YORK, April 20, 2026 (GLOBE NEWSWIRE) -- Allied Gaming & Entertainment Inc. (NASDAQ: AGAE, “Allied” or the “Company”) today issued the following supplemental update regarding the Board of Directors' current pricing approach for any potential future issuance of equity securities in connection with mergers, acquisitions, asset integrations, or similar strategic transactions. The Board has considered the relationship between the Company's current market trading price and its view of the Company's underlying value, including the Company's asset base, liquidity profile, creditor-related value, public company platform value, and the potential value associated with the Company's strategic transformation initiatives.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Oculis Announces Completion of Last Patient Visit in Phase 3 DIAMOND Program with OCS-01 Eye Drops for the Treatment of Diabetic Macular Edema. ZUG, Switzerland, April 20, 2026 (GLOBE NEWSWIRE) -- Oculis Holding AG (Nasdaq: OCS / XICE: OCS) (Oculis), a global biopharmaceutical company focused on breakthrough innovations to address significant unmet medical needs in ophthalmology and neuro-ophthalmology, today announced completion of the final patient visit in the OCS-01 Phase 3 DIAMOND program in diabetic macular edema (DME). Oculis expects to report topline results in June 2026.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Erste Group Offers Tailored Financing Solutions Across Countries Using FICO AI. BERLIN--(BUSINESS WIRE)--Erste Group Bank AG, the leading financial services provider in Central and Eastern Europe, has deployed optimization technology from FICO (NYSE: FICO) to enhance its customized pricing and limit strategies in order to offer tailored and more flexible financing terms. Customers benefit from optimization for mortgages, cash loans and other retail products. This project has earned Erste Group Bank a 2026 FICO® Decision Award for AI, Machine Learning & Optimization. Mo.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
The narrow foundations of the current rally — one company is responsible for half of S&P 500 earnings revisions. Talk about a narrow foundation: one company is responsible for half of the increase in S&P 500 earnings expectations since the Iran war started.,negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Active Energy says Ghummud has been fully energised ahead of schedule. Active Energy Group PLC (AIM:AEG, OTCID:AEUSF) shares were up 11% on Monday, to 0.11p, after the firm told investors that its Ghummud site in the UAE has been fully energised ahead of schedule, potentially pulling forward revenue as the company pushes to build out a digital infrastructure platform around acquired grid connections. The AIM-listed group said modular digital infrastructure deployment is already underway at the site and that operations are now expected to begin materially sooner than the previously indicated 10-12 week timeline.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Niu Technologies to Report First Quarter 2026 Financial Results on May 18, 2026. BEIJING, April 20, 2026 (GLOBE NEWSWIRE) -- Niu Technologies (“NIU” or “the Company”) (NASDAQ: NIU), the world's leading provider of smart urban mobility solutions, today announced that it will report its financial results for the first quarter 2026 before the U.S. market opens on Monday, May 18, 2026.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"The Zacks Analyst Blog Microsoft, AbbVie, BHP, CBL & Associates Properties and IRIDEX. Microsoft, AbbVie and BHP anchor today???s top analyst reports, highlighting AI growth, drug pipeline strength and rising commodity output shaping outlooks.",neutral,générale,FR:ELECTRICITY;FR:BEVERAGES
"Anthony Scaramucci puts forward a 1 million dollar scenario for Bitcoin. Bitcoin seems to be a gradually changing category in the eyes of the markets. Anthony Scaramucci, founder of SkyBridge Capital, recently mentioned a scenario in which the cryptocurrency could eventually reach 1 million dollars per unit.",negative,générale,FR:FINANCIAL_SERVICES
"Europe's Technology Services Market Accelerates in Q1 on Higher Demand for AI: ISG Index™. LONDON--(BUSINESS WIRE)---- $III #AsaService--Demand for technology services in Europe accelerated in the first quarter, fueled by strong AI-driven demand for cloud infrastructure: ISG Index.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"AAVE price turns bullish as team moves to contain the KelpDAO exploit. Aave has shown signs of stabilisation after a sharp decline triggered by the KelpDAO exploit that rattled confidence across decentralised finance markets. The token, which had fallen sharply amid panic-driven selling and liquidity stress, is now trading around $92.30, slightly up 0.5%, suggesting that immediate fear-driven pressure has eased. The recovery in sentiment is not coming from a single catalyst but rather a combination of containment efforts by the Aave team and early signs that liquidity conditions, while still fragile, are no longer deteriorating at the same pace. After a wave of withdrawals and forced deleveraging, the market appears to be reassessing whether the worst-case scenario is already priced in.",positive,générale,IN:IT_SERVICES
STMicroelectronics (STM) Surges 6.4%: Is This an Indication of Further Gains?. STMicroelectronics (STM) saw its shares surge in the last session with trading volume being higher than average. The latest trend in earnings estimate revisions could translate into further price increase in the near term.,neutral,générale,FR:BEVERAGES;DE:AIRCRAFT
"IQOS and Devialet Introduce “Soundsorial Design” Collaboration. STAMFORD, CT--(BUSINESS WIRE)--Philip Morris International (NYSE: PM) today announced a collaboration between IQOS – the number 1 tobacco heating system1, and Devialet – the French acoustic engineering company, launching “Soundsorial Design” at Milan Design Week 2026. The immersive exhibition is an ethereal landscape of water and light, where sound, movement, and voice become visible across an ever‑changing immersive canvas. A space to push experiential boundaries, where visitors are invited to.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"BORR DRILLING LIMITED - INVITATION TO WEBCAST AND CONFERENCE CALL FOR Q1 2026 RESULTS. HAMILTON, BERMUDA, APRIL 20, 2026 /PRNEWSWIRE/ -- BORR DRILLING LIMITED (NYSE: BORR) AND (EURONEXT GROWTH OSLO: BORR) (THE ""COMPANY"") PLANS TO RELEASE ITS FINANCIAL RESULTS FOR THE FIRST QUARTER OF 2026 AFTER THE CLOSE OF TRADING ON NYSE ON WEDNESDAY, MAY 20, 2026. A CONFERENCE CALL AND WEBCAST ARE SCHEDULED FOR 09:00 NEW YORK TIME (15:00 CEST) ON THURSDAY, MAY 21, 2026.",neutral,générale,
"Spot bitcoin ETFs log nearly $1 billion in weekly inflows, highest since mid-January. Morgan Stanley's MSBT logged a weekly net inflow of $71 million in the first full trading week since its debut.",positive,importante,IN:IT_SERVICES
"Caledonia Mining expects recovery in volumes as 2026 progresses. Caledonia Mining Corporation PLC (AIM:CMCL, NYSE-A:CMCL, VFEX:CMCL) told investors that first-quarter gold production at its Blanket Mine reduced, as expected, to 14,767 ounces, as a planned move through lower-grade areas was compounded by equipment availability issues and difficult ground conditions. The group said the weaker quarter had been anticipated, reflecting mining sequence and temporary access constraints to higher-grade, higher-volume zones.",positive,importante,US:PETROLEUM_CRUDE;HK:SILVER
Strategy (MSTR) Eyes Massive Bitcoin Buy Following $1B Purchase as Saylor Teases Bigger Plans. Strategy CEO Michael Saylor has cryptocurrency markets on high alert once more. His recent social media message — “Think Even ₿igger” — has sparked intense speculation that the firm is preparing its most substantial Bitcoin acquisition yet.,neutral,importante,
"BP and Shell lifted by oil prices rebound as Iran-US talks in jeaopardy. BP PLC (LSE:BP.) and Shell PLC (LSE:SHEL, NYSE:SHEL) led a small band of FTSE 100 risers on Monday morning as oil prices rebounded sharply over renewed anxiety over the US-Iran ceasefire.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"MYX Finance slides as $3.05M liquidity vanishes – Can price stabilize?. MYX slides as inflows collapse and longs unwind, with derivatives data pointing to sustained bearish pressure ahead.",negative,générale,
"SENZIME WINS EXPANDED CONTRACT WITHIN LEADING SOUTHEASTERN US HOSPITAL SYSTEM. UPPSALA, SE / ACCESS NEWSWIRE / APRIL 20, 2026 / SENZIME (STO:SEZI)(OTCQX:SNZZF) - SENZIME AB TODAY ANNOUNCED THAT IT HAS EXPANDED ITS AGREEMENTS WITH A LEADING HOSPITAL SYSTEM (IDN) WITH NETWORK IN THE SOUTHEASTERN US. WITH TODAY'S EXPANSION CONTRACT FOR ADDITIONAL 65 TETRAGRAPH-SYSTEMS, THE NETWORK WILL HAVE OVER 160 TETRAGRAPH'S INSTALLED, GENERATING AN ESTIMATED ANNUAL RECURRING REVENUE EXCEEDING SEK 6 MILLION FOR SENZIME.",positive,importante,
"Pound to Dollar Week Ahead Forecast: GBP Rises as Peace Hopes Weigh on USD. The Pound US Dollar (GBP/USD) exchange rate trended higher last week, supported by fluctuating Middle East headlines which periodically undermined demand for the safe-haven US Dollar. Latest — Exchange Rates:Pound to Dollar (GBP/USD): 1.3515Euro to Dollar (EUR/USD): 1.17637Dollar to Japanese Yen (USD/JPY): 158.6545 WEEKLY.",neutral,générale,
"Solana DeFi Protocols Hit Critical Liquidity Levels After KelpDAO Security Breach. A security incident targeting KelpDAO's rsETH infrastructure on April 20, 2026, has triggered widespread disruption across the Solana blockchain's decentralized finance landscape.",negative,critique,
"Oracle: AWS Deal Implications. Oracle is set to accelerate its Cloud revenue growth through a deepened integration partnership with Amazon Web Services. The Oracle-AWS deal enables enterprise customers to leverage Oracle databases directly with AWS's generative-AI services, reducing integration costs and latency. Oracle's $50B CapEx program and global expansion into more AWS regions position it for persistent re-rating and high-margin Cloud growth.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"Gold Slips While WTI Crude Oil Eyes Fresh Upside. Gold price extended losses below $4,800 before the bulls appeared. WTI Crude oil prices are rising and could climb further higher toward $92.00.",neutral,générale,
"CRH Completes LSE Delisting. NEW YORK--(BUSINESS WIRE)--Further to the announcement made on March 13, 2026, CRH (NYSE: CRH) today confirms that the listings of its ordinary shares and its 7% preference shares on the official list of the UK Financial Conduct Authority, and the admission to trading of those shares on the main market for listed securities of the London Stock Exchange, have both been cancelled with effect from 08:00 a.m. (London) today, April 20, 2026. CRH's ordinary shares are now solely listed on the New Yor.",negative,importante,FR:FINANCIAL_SERVICES
3 Vanguard ETFs Crushing the S&P 500 in 2026. Tech stocks have been average performers overall in 2026. Taking their place are several previously unloved areas of the market.,neutral,générale,
