text,label,importance,correlations
"Exclusive: Micron to exit server chips business in China after ban, sources say. Micron plans to stop supplying server chips to data centres in China after the business failed to recover from a 2023 government ban on its products in critical Chinese infrastructure, two people briefed on the decision said.",negative,critique,CA:WHEAT;LU:FINANCIAL_SERVICES
"Truckmaker Volvo meets operating profit forecast amid weaker Americas demand. Swedish truckmaker Volvo reported a third-quarter operating profit in line with market expectations on Friday, even as weaker demand in North and South America weighed on the results.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"UK's ASOS pursued by German tax authorities for unpaid customs duties, FT reports. German tax authorities are pursuing ASOS for unpaid customs duties in a legal dispute that is adding to the pressure on the troubled British fast-fashion retailer, the Financial Times reported on Friday, citing people familiar with the matter.",negative,importante,
"Porsche supervisory board agrees on successor to CEO Blume, Bild reports. Porsche's supervisory board has agreed on a successor for CEO Oliver Blume, Bild reported on Friday, citing six unnamed sources.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Metavista3D Unveils AI-Powered 3D E-Mirror at the AutoTech Science Fair in Palo Alto. Vancouver, British Columbia--(Newsfile Corp. - October 17, 2025) - Metavista3D Inc. (TSXV: DDD) (FSE: E3T) (""Metavista3D"" or the ""Company"") today unveiled the latest generation of its AI-driven 3D E-Mirror technology at the 10th Annual AutoTech Science Fair in Palo Alto. The innovation marks a major step forward in real-time visualization for automotive applications, showcasing how artificial intelligence and advanced 3D rendering can seamlessly merge.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Volvo Expects North American Truck Market to Decline Next Year. The company said the North American long-haul freight market remained in recession with lower volumes and prices, while cautious customers face uncertainty on tariff and emissions rules.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Quadient Unveils First-of-Its-Kind Solar-Powered Autonomous Battery Parcel Locker. Quadient (Euronext Paris: QDT), a global leader in parcel locker and intelligent automation solutions, today announced the launch of its pilot program for the X Series, an industry-first solar-powered autonomous battery locker, fully equipped with returns and label printer features. Debuting this fall in the United Kingdom, this technology operates with complete energy autonomy while offering expanded consumer services.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Chinese Tourists Are Spending Less. Hotel Giant H World Says That's a Good Thing. H World specializes in so-called limited-service hotels in China that cost about $35 to $70 a night and its strategy in the country is “absolutely about growth,” said Chief Strategy Officer Jihong He.",positive,générale,FR:BEVERAGES;DE:AIRCRAFT
"Amaroq Minerals Announces Launch of Single Mine Origin Gold Sales from Nalunaq mine, Greenland. Reykjavík, Oct. 17, 2025 (GLOBE NEWSWIRE) -- Amaroq Ltd. (“Amaroq” or the “Company”) Amaroq Minerals Announces Launch of Single Mine Origin Gold Sales from Nalunaq mine, Greenland Nalunaq gold now traceable from mine to market, available exclusively to Greenlandic residents TORONTO, ONTARIO – 17 October 2025 – Amaroq Ltd.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Norsk Hydro: Reminder – Invitation for Hydro's third quarter results 2025. Hydro's third quarter results 2025 will be released at 07:00 CEST (01:00 EDT, 06:00 BST, 05:00 UTC/GMT) on October 24, 2025. The quarterly report and presentation will be available on hydro.com at the same time as the release.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Pearson 2025 Nine Month Trading Update (Unaudited). Continued execution against our strategic priorities; on track to deliver on 2025 market expectations 1 with clear drivers for stronger growth in Q4. LONDON , Oct. 17 2025 /PRNewswire/ -- Highlights Pearson 2025 Nine Month Trading Update (Unaudited) Underlying Group sales growth accelerating to 4% in Q3, resulting in 2% growth for the nine-month period.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"AB Science announces the successful completion of a EUR 2.8 million private placement. PRESS RELEASE AB SCIENCE ANNOUNCES THE SUCCESSFUL COMPLETION OF A EUR 2.8 MILLION PRIVATE PLACEMENT AB SCIENCE IS FULLY FINANCED TO FINISH PHASE 1 OF AB8939 IN AML AND TO EXECUTE AN EXPANSION PHASE TO MAXIMIZE CHANCE OF SUCCESS OF FUTURE REGISTRATION STUDY Paris, October 17, 2025, 8am AB Science S.A. (the “Company” or “AB Science”, Euronext – FR0010557264 – AB) announces today the successful completion of a capital increase of a total gross amount of EUR 2.8 million subscribed by a limited number of investors (the “Private Placement”).",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
‘Crypto Acolyte': Here's why Bitcoin is ‘digital gold'. Professional Capital Management CEO Anthony Pompliano says that the Bitcoin boom can be attributed to a generational shift from assets like gold on ‘The Claman Countdown.' #foxbusiness #media #breakingnews #us #usa #new #news #breaking #theclamancountdown #bitcoin #crypto #cryptocurrency #blockchain #investing #finance #economy #gold #digitalcurrency #wealth #money #markets #wallstreet #stocks #anthonympompliano #technology #future,neutral,générale,FR:ELECTRICITY;FR:FINANCIAL_SERVICES
Ecom Wealth Automation Introduces ‘Buy-Later Profit Model' for Hands-Free eBay Store Ownership. Ecom Wealth Automation enables professionals to earn passive income through fully managed eBay stores Ecom Wealth Automation enables professionals to earn passive income through fully managed eBay stores,positive,importante,
"FTSE 100 shares to watch: Lloyds, NatWest, IHG, LSE, Unilever. The FTSE 100 Index remained under pressure this week as investors reflected on the latest UK macro data, such as GDP, jobs, and industrial and manufacturing production. It retreated to a low of £9,436, down from the all-time high of £9,575.",negative,générale,FR:BEVERAGES;DE:AIRCRAFT
"BBVA's $19 Billion Hostile Takeover Bid for Sabadell Falls Through. Shareholders representing just over a quarter of Sabadell's capital accepted BBVA's offer, falling short of the 30% required for the deal to go ahead.",negative,importante,US:PETROLEUM_CRUDE;HK:SILVER
"Clearwater Paper: Reiterating Buy Despite A Soft Q3 Guide. We reaffirm a buy on Clearwater Paper, despite recent stock weakness and a disappointing Q3 EBITDA guide. Clearwater Paper benefits from industry capacity reductions, favorable tariffs, and a supportive product mix, and it has ongoing share repurchase activity. Management explores margin-enhancing moves into CUK and CRB, while maintaining disciplined CAPEX and pursuing asset optimization.",positive,générale,FR:ELECTRICITY;FR:FINANCIAL_SERVICES
"WNS Announces Closing of Acquisition by Capgemini. NEW YORK & LONDON & MUMBAI, India--(BUSINESS WIRE)---- $WNS #Acquisition--WNS today announced the successful closing of its acquisition by Capgemini S.E., pursuant to terms of the Transaction Agreement dated July 6, 2025.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"INTRODUCING THE COGNIZANT ENTERPRISE VIBE CODING BLUEPRINT: SERVICES TO HELP CLIENTS ACCELERATE AI-FIRST TRANSFORMATION. NEW SUITE OF SERVICES PACKAGES INSIGHTS, PLAYBOOKS AND IP USED IN COGNIZANT'S RECORD-SETTING VIBE CODING EVENT TO ENABLE ENTERPRISES TO EMBRACE AI-ASSISTED PROTOTYPING, SPARK INNOVATION AND DRIVE EMPLOYEE AI PROFICIENCY. TEANECK, N.J.",positive,importante,
"STANDARD LITHIUM PRICES UPSIZED $130 MILLION UNDERWRITTEN PUBLIC OFFERING. VANCOUVER, BRITISH COLUMBIA, OCT. 16, 2025 (GLOBE NEWSWIRE) -- STANDARD LITHIUM LTD. (“STANDARD LITHIUM” OR THE “COMPANY”) (TSXV: SLI) (NYSE.A: SLI), A LEADING NEAR-COMMERCIAL LITHIUM COMPANY, ANNOUNCED THE PRICING OF ITS PREVIOUSLY ANNOUNCED UNDERWRITTEN PUBLIC OFFERING (THE “OFFERING”) OF 29,885,057 COMMON SHARES (THE “COMMON SHARES”) AT A PRICE OF US $4.35 PER COMMON SHARE (THE “ISSUE PRICE”) FOR AGGREGATE GROSS PROCEEDS TO THE COMPANY OF US $130 MILLION.",negative,générale,
"Ethereum (ETH) ‘Cracks' Under Pressure, Kevin O'Leary Says. Canadian businessman Kevin O'Leary recently issued a warning about Ethereum, the second-largest blockchain network, claiming that it tends to ""crack"" under pressure.",negative,critique,
"Ripple seeks to buy $1 billion XRP tokens for new treasury: Report. Ripple Labs is already a significant XRP holder, with its market report from earlier this year revealing it had 4.5 billion tokens in its stash, with another 37 billion locked in escrow.",positive,importante,
"‘Ethereum could flip Bitcoin' like Wall Street flipped gold: Tom Lee. BitMine's Tom Lee says that Ethereum will eventually flip Bitcoin's market cap, which is almost five times smaller currently.",negative,importante,
You Can Now Get a ‘Bitcoin Steakburger' at Steak ‘n Shake. The $6.49 sandwich features two steakburger patties topped with two slices of cheese. The bun is stamped with a Bitcoin logo.,neutral,générale,IN:IT_SERVICES
"Gold Price Soars to All-Time High. In the euro area, we receive the final inflation print for September. We expect the data to confirm the flash release of headline inflation at 2.2% y/y and core at 2.3% y/y so the print should not be a market mover.",neutral,générale,
