text,label,importance,correlations
"Lloyds keeps motor finance provision under review after Supreme Court ruling. Lloyds Banking Group said on Monday it would keep its 1.2 billion pound ($1.6 billion) provision for motor finance claims under review, after a Supreme Court ruling last week went largely in favour of banks but still left them facing millions of potential compensation claims.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Over 3,000 Boeing fighter jet workers go on strike after rejecting contract offer. More than 3,200 union members who assemble Boeing's fighter jets in the St. Louis area and Illinois went on strike on Monday after rejecting a second contract offer the previous day.",negative,critique,FR:BEVERAGES;DE:AIRCRAFT
"Akeso Announces Approval to Initiate Global Registrational Trial of Cadonilimab (PD-1/CTLA-4) for PD-1 Treatment-Resistant Hepatocellular Carcinoma. HONG KONG , Aug. 4, 2025 /PRNewswire/ -- Akeso, Inc. (9926.HK) (""Akeso"" or the ""Company"") announced that its global, multicenter, randomized Phase II registrational trial (COMPASSION-36/AK104-225) has been approved to initiate by both China's National Medical Products Administration (NMPA) and the U.S. Food and Drug Administration (FDA). The trial will evaluate cadonilimab, Akeso's first-in-class PD-1/CTLA-4 bispecific antibody, in combination with lenvatinib versus lenvatinib alone for the treatment of advanced hepatocellular carcinoma (HCC) in patients previously treated with atezolizumab (a PD-L1 inhibitor) and bevacizumab.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
Certara Simcyp® Simulator Becomes First and Only Software Platform to Receive EMA Qualification Opinion for PBPK Modeling. Certara today announced that the European Medicines Agency has formally qualified the Simcyp® Simulator for use in regulatory submissions across the EU.,positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Natural Gas and Oil Forecast: Will Russia Sanctions Trigger Another Oil Spike?. WTI crude drops as OPEC+ hikes output, but Russia sanctions risk new supply shock. Traders eye $66.56 support as bearish momentum builds.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Medpace: Return Of The Mack, With Double-Digit Revenue Growth. Medpace delivered a stunning Q2 2025, with double-digit revenue and net new awards growth, defying widespread healthcare sector pessimism. The company achieved 14% YoY revenue growth and 18.6% EBITDA growth, far surpassing expectations, and increased guidance for the year. Management accelerated opportunistic share buybacks, returning $908 million to shareholders in the first half of 2025, demonstrating exceptional capital allocation.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Could Enphase Energy And SolarEdge Technologies Become The Netflix Of Energy. Enphase and SolarEdge face short-term headwinds from unfavorable regulations and higher rates, but long-term structural tailwinds remain strong. Both companies are innovating with distributed energy solutions—AI, battery storage, microgrids, and EV integration—positioning themselves as future leaders in energy distribution. Long-term drivers, such as electrification, rising electricity demand and prices, declining battery costs, and the decentralization of energy networks could significantly boost growth and resilience.",positive,importante,US:PETROLEUM_CRUDE;HK:SILVER
"EssilorLuxottica: EssilorLuxottica acquires Automation & Robotics, advancing high-performance solutions in ophthalmic manufacturing. EssilorLuxottica acquires Automation & Robotics, advancing high-performance solutions in ophthalmic manufacturing",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Alcoa Explores Feasibility of Gallium Critical Mineral Production in Western Australia. PERTH, Australia--(BUSINESS WIRE)--Today, Alcoa of Australia Limited (“Alcoa”), a wholly-owned subsidiary of Alcoa Corporation (NYSE: AA; ASX AAI; “the Company”), announced a Joint Development Agreement (“JDA”) with Japan Australia Gallium Associates Pty Ltd (“JAGA”), a joint venture between Sojitz Corporation (Sojitz) and Japan Organization for Metals and Energy Security (JOGMEC), to explore the feasibility of a gallium project to be co-located at one of Alcoa's operating alumina refineries in.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Dax Index News: Fed Rate Cut Bets Boost Futures Despite DAX Slump—Forecast Today. Rising US unemployment and hot inflation trigger stagflation fears, pressuring DAX stocks while futures gain on Fed rate cut bets.",neutral,générale,IN:IT_SERVICES
