text,label,importance,correlations
"Old meets new economy: AI boom to supercharge European banks' rally. After a stellar 2025, investors expect shares in European banks to keep heading higher in 2026, supported by strong earnings and, crucially, cost savings stemming from artificial intelligence.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Press Release : Sanofi provides update on tolebrutinib regulatory submission in non-relapsing secondary progressive multiple sclerosis. Sanofi provides update on tolebrutinib regulatory submission in non-relapsing secondary progressive multiple sclerosis Ongoing discussions with the FDA regarding nrSPMS application have indicated regulatory decision for tolebrutinib is anticipated to be delayed Paris, December 15, 2025. Sanofi anticipates that the review process for the ongoing US regulatory review of tolebrutinib in non-relapsing secondary progressive multiple sclerosis (nrSPMS) will extend beyond the previously communicated US target action date of December 28, 2025, and expects further guidance from the FDA by the end of the first quarter of 2026.",negative,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"BTCC Exchange Wins Best Centralized Exchange (Community Choice) at BeInCrypto 100 Awards 2025. A Media Snippet accompanying this announcement is available by clicking on this link. VILNIUS, Lithuania, Dec. 14, 2025 (GLOBE NEWSWIRE) -- BTCC, the world's longest-serving cryptocurrency exchange, has been named Best Centralized Exchange in the Community Choice category at The BeInCrypto 100 Awards 2025.",neutral,générale,FR:FINANCIAL_SERVICES;IN:IT_SERVICES
"Viva Biotech's invested and incubated company, Arthrosi, has entered into an acquisition agreement with Sobi for a total transaction value of up to US$1.5 billion.. STOCKHOLM , Dec. 15, 2025 /PRNewswire/ -- Swedish Orphan Biovitrum AB (STO: SOBI) recently announced that it has entered into an acquisition agreement with Arthrosi Therapeutics, Inc., which was invested in and incubated by Viva Biotech Holdings. Under the terms of the agreement, Sobi will pay up to US$1.5 billion in total transaction value, including an upfront payment at closing of US$950 million, subject to customary adjustments, and contingent consideration of up to US$550 million.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"XPENG Kick-Starts Local EV Production in Malaysia, Marking Strategic Milestone in ASEAN Expansion. KUALA LUMPUR, Malaysia , Dec. 15, 2025 /PRNewswire/ -- XPENG (the ""Company"", NYSE: XPEV, HKEX: 9868) has officially entered into a strategic partnership with Malaysian manufacturing group EP Manufacturing Berhad (""EPMB"") to launch localized production initiatives in Malacca, Malaysia. This collaboration, with mass production set to begin in 2026, marks XPENG's third project of its kind globally and its second in the Asia-Pacific region.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Press Release: Sanofi provides update on tolebrutinib in primary progressive multiple sclerosis. Sanofi provides update on tolebrutinib in primary progressive multiple sclerosis PERSEUS phase 3 study in primary progressive multiple sclerosis did not meet its primary endpoint in delaying time to onset of 6-month composite confirmed disability progression compared to placebo The safety profile of tolebrutinib was consistent with previous studies Paris, December 15, 2025. Results from the PERSEUS phase 3 study (clinical study identifier: NCT04458051) showed that tolebrutinib did not meet its primary endpoint in delaying time to 6-month composite confirmed disability progression (cCDP) in participants with primary progressive multiple sclerosis (PPMS), which represents 10% of the overall multiple sclerosis patient population.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Broadcom: What So Many Analysts And Investors Got Wrong - Buy The Dip. Broadcom (AVGO) delivered a robust Q4FY25, with revenue up 28% and GAAP EPS up 93% year-over-year. Google TPUs are no longer exclusive to it and are driving AVGO revenue growth. AVGO's AI Trifecta — XPU processors, high-speed networking, and VMWare — drives strategic advantage and strong free cash flow, yielding $26.9 billion in FY25. The $73 billion AI backlog is a minimum, not a cap; management expects order-flow to ""accelerate"" through 2026.",positive,importante,US:PETROLEUM_CRUDE;HK:SILVER
"YT Jia, Chief Advisor to AIxC Shares Weekly AIxC Investor Update: AIxC Appointed Andrew Grossman as Head of Legal Where he will Take Full Responsibility for the Company's Legal, Compliance, and Governance Framework. Weekly report is now upgraded to the dual public Company structure weekly update and will report the progress of the Company's dual flywheel businesses every week. LOS ANGELES , Dec. 14, 2025 /PRNewswire/ -- AIxCrypto Inc. (NASDAQ: AIXC, ""AIxC"" or ""the Company"") today shared a weekly business update from YT Jia, Chief Advisor of AIxC and Founder and Global Co-CEO of Faraday Future (NASDAQ: FFAI).",neutral,générale,FR:ELECTRICITY;DE:AIRCRAFT
"lululemon athletica: A Share Price Pop Doesn't Mean Sales Recovery Is Near (Rating Downgrade). Lululemon Athletica (LULU) is downgraded to Sell following a relief rally driven by the CEO's resignation. Q3 results were buoyed by exceptional China sales. Leadership transition introduces prolonged uncertainty, with meaningful strategic impact unlikely before 2027.",negative,critique,FR:ELECTRICITY;FR:BEVERAGES
"These Artificial Intelligence (AI) Stocks Are Up 257% and 316% So Far in 2025. Here's Why They Could Be a Bust in 2026.. This duopoly saw strong demand for their products push revenue and margins higher in 2025. Customers have started seeking substitutes, which could eat into pricing power in 2026.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
BW Energy: Signs long-term lease for the Maromba drilling and wellhead platform. BW Energy announces that the short-term lease for the Super Gorilla class jack-up rig BW MAROMBA B signed in September 2025 has been successfully converted into a long-term project lease agreement with Minsheng Financial Leasing Co. Ltd. (MSFL).,positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Peter Brandt Warns Bitcoin's Parabola Is Broken, Points to $25K Scenario. Prominent commodity trader Peter Brandt has predicted that Bitcoin could crash all the way back down to $25,240 now that its parabola has broken down.",negative,générale,
"argenx Provides Update on UplighTED Studies of Efgartigimod SC in Thyroid Eye Disease. 15 December, 2025, 7:00 AM CET Amsterdam, the Netherlands – argenx SE (Euronext & Nasdaq: ARGX), a global immunology company committed to improving the lives of people suffering from severe autoimmune diseases, today announced that the Phase 3 UplighTED studies evaluating efgartigimod subcutaneous (SC) (efgartigimod alfa and hyaluronidase-qvfc) in adults with moderate to severe thyroid eye disease (TED) will be discontinued. The decision is based on the recommendation from an Independent Data Monitoring Committee (IDMC) to stop the trials for futility following its review of data from a pre-specified interim analysis.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Peter Schiff: Bitcoin Holders Think They 'Can't Lose' With 'Extraordinary' Gains Guaranteed, But Market Might Surprise Them. Economist Peter Schiff took a dig at the conviction of Bitcoin (CRYPTO: BTC) holders on Sunday, suggesting that their expectations might be misguided. Schiff Questions ‘Overwhelming' Consensus Among Bitcoiners In an X post, Schiff challenged Bitcoiners' supposed conviction that they are guaranteed “extraordinary gains” if they weather the market's volatility.",negative,générale,
AMG Frontier Small Cap Growth Fund: Q3 Sees Strong Outperformance Across Semiconductor Holdings. Our portfolios underperformed during the quarter and trail year to date. Health care was the primary hindrance as a result of our underweight in biotech and negative stock selection. We have materially decreased our position as we evaluate this specific risk.,negative,générale,
