text,label,importance,correlations
"Gold (XAUUSD) & Silver Price Forecast: Trump-Xi Summit + Hot CPI — Gold Crashes Below $4,600, Silver Below $78?. Hotter US CPI and the Trump-Xi summit weighed on precious metals as the ceasefire holds. Gold printed a decisive breakdown below $4,600 with RSI under 40 while silver broke its ascending channel targeting $76.15.",neutral,générale,
"JP Morgan backs SSE and Centrica as Middle East shock lifts European power outlook. JP Morgan has reiterated 'overweight' ratings on SSE PLC (LSE:SSE) and Centrica PLC (LSE:CNA), arguing that the effects of the Middle East conflict will continue to support European power prices and that utility stocks are well placed to benefit. The bank named SSE as one of its top picks in European utilities alongside Germany's RWE, noting that both offer double-digit earnings per share growth rates above the sector average.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"INVESTOR DEADLINE TODAY: Alight, Inc. (ALIT) Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit. San Diego, California--(Newsfile Corp. - May 15, 2026) - The law firm of Robbins Geller Rudman & Dowd LLP announces that purchasers or acquirers of Alight, Inc. (NYSE: ALIT) common stock between November 12, 2024 and February 18, 2026, both dates inclusive (the ""Class Period""), have until today, May 15, 2026 to seek appointment as lead plaintiff of the Alight class action lawsuit. Captioned McCarty v.",negative,importante,DE:AIRCRAFT;FR:FINANCIAL_SERVICES
"OASIS SUBMITS SHAREHOLDER PROPOSALS FOR KYOCERA AGM, URGING TRANSFORMATION AND REMOVAL OF CHAIRMAN YAMAGUCHI. HONG KONG--(BUSINESS WIRE)--OASIS MANAGEMENT COMPANY LTD. (“OASIS”) IS THE MANAGER TO FUNDS THAT BENEFICIALLY OWN SHARES IN KYOCERA CORPORATION (6971 JP) (“KYOCERA” OR THE “COMPANY”). OASIS IS A LONG-TERM SHAREHOLDER OF KYOCERA, HAVING BEEN AN ENGAGED SHAREHOLDER OF KYOCERA SINCE 2015. OASIS HAS ADOPTED THE JAPAN FSA'S “PRINCIPLES OF RESPONSIBLE INSTITUTIONAL INVESTORS” (A.K.A. THE JAPAN STEWARDSHIP CODE) AND IN LINE WITH THOSE PRINCIPLES, OASIS MONITORS AND ENGAGES WITH ITS INVESTEE COMPANIES.",negative,générale,
"Ping An Recognized as the World's Most Valuable Insurance Brand in ""2026 Top 100 Most Valuable Global Brands"" by Kantar BrandZ. HONG KONG and SHANGHAI, May 15, 2026 /PRNewswire/ -- Ping An Insurance (Group) Company of China, Ltd. (""Ping An"" or ""the Group""; HKEX: 2318/82318; SSE: 601318) retained its position as the world's most valuable insurance brand in the ""2026 Top 100 Most Valuable Global Brands"" by Kantar BrandZ.",positive,générale,US:PETROLEUM_CRUDE;HK:SILVER
"Sky Harbour Group Q1 Earnings Call Highlights. Sky Harbour Group NYSE: SKYH reported accelerating construction investment, higher revenue and new 2026 guidance during its first-quarter earnings call, as executives said the aviation hangar developer is moving from early-stage buildout toward broader scale across its airport campus portfolio.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Allstate: Market Fears Of An Auto Crash Are Unfounded. Allstate remains a ""Buy,"" with resilient margins, robust Q1 earnings, and an attractive 8.3x P/E despite market concerns over auto margin compression. Premium disinflation is offset by muted claims inflation; margin impact is likely limited to 50 bps, supporting ALL's earnings stability. Q1 2026 saw $10.65 EPS, a 3% revenue rise, and exceptional combined ratios in both auto (81.9%) and homeowners (83.5%) segments.",neutral,importante,FR:BEVERAGES;FR:ELECTRICITY
"Nvidia's Jensen Huang Spotted Eating Noodles on Beijing Sidewalk During Trump Visit. Nvidia CEO Jensen Huang was spotted eating Beijing's famous fried bean sauce noodles. Huang, who is in Beijing as part of Donald Trump's state visit to China, seemed perfectly content relishing the local staple right on the sidewalk.",neutral,importante,DE:AIRCRAFT;FR:FINANCIAL_SERVICES
US Dollar Price Forecast: Trump-Xi Talks Lift DXY – Can GBP/USD and EUR/USD Recover?. Hotter April CPI combined with diplomatic developments from the Trump-Xi summit supported the US Dollar. EUR/USD faces pressure near $1.170 while GBP/USD defends rising channel floor at $1.351.,neutral,générale,
"REGENCY SILVER CORP. (RSMX) APPOINTS PRIVATE EQUITY FUND MANAGER ALEJANDRO SUCRE TO BOARD OF DIRECTORS. FOUNDER OF THE VENEZUELA OIL, GAS AND MINING FUND JOINS THE BOARD OF THE CANADIAN GOLD-COPPER-SILVER EXPLORER BEHIND THE DIOS PADRE DISCOVERY IN SONORA, MEXICO. KEY HIGHLIGHTS APPOINTMENT: ALEJANDRO SUCRE JOINS THE BOARD OF REGENCY SILVER CORP.  (TSXV: RSMX) (OTCQB: RSMXF) (FSE: ZJ90), EFFECTIVE IMMEDIATELY.",neutral,générale,
