text,label,importance,correlations
"France may consider windfall tax on sectors buoyed by Iran crisis, finance minister says. French Finance Minister Roland Lescure ​said on Friday the ‌government may consider imposing a windfall tax on ​companies amid the ​surge in energy prices during ⁠the war in ​Iran.",neutral,importante,FR:ELECTRICITY;FR:FINANCIAL_SERVICES
"Hyundai to recall over 421,000 US vehicles over software brake issue, NHTSA says. Hyundai Motor ​is recalling ‌421,078 vehicles ​in ​the U.S. over ⁠a ​software error ​that may cause an ​unexpected ​application of brakes, ‌the ⁠U.S. National Highway ​Traffic ​Safety ⁠Administration (NHTSA) said ​on ​Friday.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES
"Tesla to recall over 14,500 Model Y SUVs in US over missing weight certification label. Tesla is recalling 14,575 Model Y ​SUVs in the U.S., ‌over a missing certification label with weight ​specifications, the U.S. ​National Highway Traffic Safety Administration ⁠said on Friday.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Windfall tax could cost Poland's Orlen $1.6 billion, says assets minister. The windfall tax ​Poland is currently ‌working on could cost refiner Orlen ​around 6 ​billion zlotys ($1.64 billion), Polish ⁠State Assets ​Minister Wojciech Balczun ​told Radio Zet on Friday.",negative,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"French quantum firm Alice & Bob wins new investment from Nvidia venture arm. French company Alice & Bob has won funding from Nvidia's venture capital arm NVentures, it said on Friday, supporting its ​development of hardware to make quantum computing less error-prone at ‌a time of surging interest in the technology.",neutral,importante,
"JPMorgan looks to offload exposure to $4 billion in private equity-linked loans, FT reports. JPMorgan is ​seeking to ‌offload risk tied ​to ​more than $4 billion ⁠in ​loans to ​private equity funds, Financial ​Times ​reported on Friday, ‌citing ⁠people familiar with matter.",neutral,générale,
"CVC, GBL launch 10.7 bln euro full takeover offer for Italy's Recordati. Private equity firm CVC Capital ​Partners and Belgian investment group GBL said ‌on Friday they had launched a 10.7 billion euro ($12.43 billion) full voluntary cash bid ​on Italian pharmaceutical group Recordati RECI.MI.",neutral,générale,IN:IT_SERVICES
"Julius Baer brings in $3.8 bln in net new money, missing forecasts. Swiss bank Julius ​Baer BAER.S ‌on Friday reported net new ​money ​inflows of 3 billion ⁠Swiss francs ($3.8 ​billion) for ​the first four months of 2026, ​missing analyst ​expectations of 5.7 billion ‌francs.",neutral,générale,IN:IT_SERVICES
"EnQuest reiterates annual output forecast, plans to raise shareholder returns. North Sea-focused oil producer EnQuest reiterated its annual output forecast on Friday and said ​it plans to raise shareholder returns while ‌pursuing growth in the UK and Southeast Asia, including acquisitions of production assets.",positive,générale,
"China does not make tech firms reject foreign investment, NDRC says. China's powerful state ‌planner said on Friday the government has never required Chinese technology companies to ​reject foreign investment, responding ​to a media question about whether ⁠Beijing plans to ask Chinese ​firms to refuse investment from U.S. ​capital.",neutral,générale,
"E3 Lithium Releases Q1 2026 Results and Continues Advancement Toward Commercialization. CALGARY, Alberta--(BUSINESS WIRE)--E3 LITHIUM LTD. (TSXV: ETL) (FSE: OW3) (OTCQX: EEMMF), “E3”, “E3 Lithium” or the “Company,” a leader in Canadian lithium development, filed its unaudited consolidated financial statements for the three-month period ended March 31, 2026, and the accompanying Management Discussion and Analysis (“MD&A”) on SEDAR (www.sedarplus.ca). “Q1 2026 marked an important period of execution and momentum for E3 as we continued advancing the Clearwater Project toward comm.",neutral,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"OSE Immunotherapeutics Reports Positive Topline Results of TEDOVA Phase 2 Trial with Tedopi® in Recurrent Ovarian Cancer. OSE Immunotherapeutics Reports Positive Topline Results of TEDOVA Phase 2 Trial with Tedopi® in Recurrent Ovarian Cancer Topline results to be presented by Alexandra Leary, MD, PhD, on May 30, 2026, at the 2026 Annual Meeting of the American Society of Clinical Oncology (ASCO) in Chicago OSE Immunotherapeutics to host a KOL webcast on June 10, 2026 Nantes, France, May 22, 2026 – 7:30am CET - OSE Immunotherapeutics SA (ISIN: FR0012127173; Mnemo: OSE), a clinical-stage biotech company dedicated to developing first-in-class therapies in immuno-oncology and immuno-inflammation, today announced the release of the  abstract  selected for an oral presentation at the upcoming ASCO 2026Annual Meeting, unveiling topline results from the TEDOVA/GINECO-OV244b/ENGOT-ov58 academic, international, Phase 2 trial sponsored by ARCAGY-GINECO and evaluating Tedopi® (OSE2101), with or without pembrolizumab, as a maintenance treatment in patients with platinum-sensitive recurrent ovarian cancer (PSOC). Alexandra Leary, MD, PhD, Deputy Head of the Department of Medical Oncology at Gustave Roussy (Paris, France), oncologist specialising in gynaecological cancers, Chair of the GINECO group and Lead Investigator of the TEDOVA Phase 2 clinical trial of Tedopi®, commented: “Ovarian cancer (OC) patients treated with platinum sensitive relapse post bevacizumab and PARP-inhibitors represent an unmet medical need with a progression free survival (PFS) of less than 3 months post platinum-based chemotherapy.",neutral,générale,
"Games Workshop shares jump 3.1% as Warhammer maker flags 10% plus revenue increase. Games Workshop Group PLC (LSE:GAW) shares jumped 3.1% to 19,640p early Friday on the back of an upbeat trading update.  Without providing further details, the Warhammer maker said core revenue for the 52 weeks ending 31 May 2026 is expected to be not less than £625 million.",positive,importante,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Silver's $90 Breakout Dream Fades, but Structural Deficit Keeps $70 Floor Alive. Silver has endured a violent reversal in the past two weeks, swinging from near $90 to the mid-$70s as geopolitical panic surrounding the Iran conflict intensified and then eased sharply. The initial steep decline was fueled by fears of an imminent US strike on Iran earlier in the week and a potential collapse of the fragile ceasefire framework, which sent Brent crude above $111.",negative,critique,
"Creo Medical shares surge 27% on proposed sale of remaining European stake. Creo Medical Group PLC (AIM:CREO, FRA:1RC, OTC:CMEOF), the medical device company specialising in minimally invasive surgical endoscopy, saw its shares jump 27% to 14.44p after announcing plans to sell its remaining 49% interest in Creo Medical Europe alongside a placing and full-year results. The company has entered into a non-binding agreement to sell the stake to a vehicle owned by Luis Collantes, the division's chief executive, at an enterprise value in line with its carrying value at the end of 2025, with cash from the deal expected in full at completion.",positive,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;AU:WHEAT
"Tesco and Sainsbury's shares greet retail sales slump with a collective shrug. Shares in Tesco PLC (LSE:TSCO), the UK's largest supermarket group, and rival J Sainsbury PLC (LSE:SBRY) were barely moved in early trading on Friday despite official data showing retail sales tumbled at their fastest rate in almost a year. The muted reaction comes against a backdrop of mounting political pressure on the sector, with the Treasury pushing major supermarkets to voluntarily cap prices on staples such as eggs, bread and milk in exchange for regulatory relief.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES;FR:AIRCRAFT
"Booz Allen Hamilton Gears Up For Q4 Print; Here Are The Recent Forecast Changes From Wall Street's Most Accurate Analysts. Booz Allen Hamilton Holding Corporation (NYSE:BAH) will release earnings for its fourth quarter before the opening bell on Friday, May 22.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"SpaceX IPO: Inside the S-1 filing, potential valuation, and what Elon Musk's empire means for the market. The wait is over. On Wednesday, SpaceX filed its S-1, giving a rare look at the finances and far-reaching ambitions behind Elon Musk's rocket company.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
"Makenita Completes Work Program on the Sisson West Tungsten Project in New Brunswick. Vancouver, British Columbia--(Newsfile Corp. - May 22, 2026) - Makenita Resources Inc. (CSE: KENY) (WKN: A40X6P) (OTCID: KENYF) (the ""Company"" or ""Makenita"") is pleased to announce that the work program encompassing a helicopter-based aeromagnetic/radiometric/VLF (very-low-frequency) survey on the entirety of Makenita's 'Sisson West Tungsten Project' in New Brunswick has been completed. This project is directly adjacent to the Sisson Tungsten mine in New Brunswick.",neutral,générale,US:PETROLEUM_CRUDE;HK:SILVER
"NERVGEN ANNOUNCES PRICING OF US$60.0 MILLION PUBLIC OFFERING OF SECURITIES. VANCOUVER, BRITISH COLUMBIA, MAY 21, 2026 (GLOBE NEWSWIRE) -- NERVGEN PHARMA CORP. (“NERVGEN” OR THE “COMPANY"") (NASDAQ: NGEN), A CLINICAL-STAGE BIOPHARMACEUTICAL COMPANY DEVELOPING FIRST-IN-CLASS NEUROREPARATIVE THERAPEUTICS FOR SPINAL CORD INJURY AND OTHER NEUROTRAUMATIC AND NEUROLOGIC CONDITIONS, TODAY ANNOUNCED THE PRICING OF AN UNDERWRITTEN PUBLIC OFFERING OF 24,000,000 COMMON SHARES AND ACCOMPANYING WARRANTS TO PURCHASE UP TO 24,000,000 COMMON SHARES. THE COMMON SHARES ARE BEING SOLD AT A PUBLIC OFFERING PRICE OF US$2.50 PER COMMON SHARE AND ACCOMPANYING WARRANT. EACH ACCOMPANYING WARRANT HAS AN EXERCISE PRICE OF US$3.68 PER COMMON SHARE, AND WILL BE IMMEDIATELY EXERCISABLE FROM THE DATE OF ISSUANCE, AND WILL EXPIRE FIVE YEARS FROM THE DATE OF ISSUANCE.",neutral,importante,
"Caledonia Mining Corporation Plc: Refiling of Bilboes Gold Project Feasibility Study National Instrument 43-101 Technical Report. (NYSE AMERICAN: CMCL; AIM: CMCL; VFEX: CMCL) SAINT HELIER, JE / ACCESS Newswire / May 22, 2026 / On November 24, 2025, Caledonia Mining Corporation Plc (the ""Company"") filed the ""Bilboes Gold Project Technical Report Summary"" with effective date October 31, 2025 prepared by DRA Projects (Pty) Ltd (""DRA"") on EDGAR as an exhibit to a Form 6-K Report of Foreign Private Issuer (the ""Feasibility Study""). In accordance with Canadian securities regulations, the Company then filed on January 6, 2026 the ""Bilboes Gold Project Feasibility Study National Instrument 43-101 Technical Report"" with effective date October 31, 2025 prepared by DRA on SEDAR+ (the ""Canadian Report "").",neutral,générale,
"Let's hope this isn't an omen: SpaceX postpones Starship launch as mega IPO looms. SpaceX (Unlisted (US):SPACEX) scrubbed the debut launch of its most powerful rocket just one day after filing for what is expected to be the largest initial public offering in Wall Street history. The uncrewed test flight of the Starship V3 megarocket was halted on Thursday evening at the company's Starbase facility in South Texas, with the countdown pausing at T-40 seconds before being called off after issues with the water diverter system beneath the launch pad.",neutral,générale,FR:ELECTRICITY;FR:FINANCIAL_SERVICES
"GOSSAMER DEADLINE: ROSEN, TRUSTED INVESTOR COUNSEL, ENCOURAGES GOSSAMER BIO, INC. INVESTORS WITH LOSSES IN EXCESS OF $100K TO SECURE COUNSEL BEFORE IMPORTANT DEADLINE IN SECURITIES CLASS ACTION - GOSS. NEW YORK, NEW YORK--(NEWSFILE CORP. - MAY 21, 2026) - WHY: ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, REMINDS PURCHASERS OF SECURITIES OF GOSSAMER BIO, INC. (NASDAQ: GOSS) BETWEEN JUNE 16, 2025 AND FEBRUARY 20, 2026, INCLUSIVE (THE ""CLASS PERIOD""), OF THE IMPORTANT JUNE 1, 2026 LEAD PLAINTIFF DEADLINE. SO WHAT: IF YOU PURCHASED GOSSAMER SECURITIES DURING THE CLASS PERIOD YOU MAY BE ENTITLED TO COMPENSATION WITHOUT PAYMENT OF ANY OUT OF POCKET FEES OR COSTS THROUGH A CONTINGENCY FEE ARRANGEMENT.",negative,générale,
"CoStar Data Shows Office Yield Gap Narrowing Between London and the Big Six. LONDON--(BUSINESS WIRE)--Improving investor sentiment narrows the office yield gap between London and major regional markets, according to data from CoStar, a global leading provider of online real estate marketplaces, information and analytics in the property markets. Based on a three-quarter trailing average, London's transaction-based office yield rose 50 basis points to 6.5% in Q1 2026, up from 6% in Q4 2025 and a recent low of 5.8% in Q3 2025. “Average office yields outside London fell sli.",neutral,générale,DE:AIRCRAFT;FR:BEVERAGES
"Corbus Pharmaceuticals Teases Key ASCO Cancer Data, Late-Summer Obesity Readout. Corbus Pharmaceuticals NASDAQ: CRBP Chief Executive Officer Yuval Cohen said investors should expect more mature clinical updates for CRB-701 at the upcoming ASCO meeting, including the first durability and progression-free survival data for the company's highlighted cervical and head and neck cancer cohorts.",neutral,générale,CA:WHEAT;LU:FINANCIAL_SERVICES
